VRM,mileage,CAP ID,Reg Date,Clean,Retail,ValuationDate,Mileage10000,CAPMan,CAPRange,CAPMod,CAPDer,ModIntroduced,ModDiscontinued,CAP Code
BA19SFY,33000,85015,2019-07-25,13250,15350,17/11/2023,,SEAT,ATECA,ATECA DIESEL ESTATE,1.6 TDI Xcellence [EZ] 5dr DSG,2016,2020,SEAA16XCZ5EDTA      
MC18WZL,47000,81918,2018-08-23,8500,10300,24/01/2024,,AUDI,A1,A1 HATCHBACK,1.4 TFSI Sport Nav 3dr,2014,2018,AUA114SON3HPTM  1   
DL20BWJ,33000,90156,2020-07-31,13650,15750,29/11/2023,,VAUXHALL,GRANDLAND X,GRANDLAND X HATCHBACK,1.6 Hybrid4 300 Business Ed Nav Premium 5dr Auto,2017,2021,VAGX16BN35HXTA4     
ML19MMV,37000,84491,2019-03-28,19250,21750,05/01/2024,,LEXUS,NX,NX ESTATE,300h 2.5 Sport 5dr CVT [Premium Nav],2017,2021,LENX25PSN5EHIA4 1   
SP66XYD,54000,67109,2016-09-27,7175,8975,24/10/2023,,AUDI,A1,A1 DIESEL HATCHBACK,1.6 TDI Sport 3dr,2015,2018,AUA116SPO3HDTM  1   
YG18COF,44000,78042,2018-08-23,8625,10650,19/12/2023,,SEAT,LEON,LEON HATCHBACK,1.4 TSI 125 FR Technology 5dr,2016,2020,SELE14FT25HPTM  4   
DN67LXX,55000,72938,2017-09-30,6550,8525,31/10/2023,,NISSAN,JUKE,JUKE DIESEL HATCHBACK,1.5 dCi N-Connecta 5dr,2014,2020,NIJU15NCN5HDTM  1   
RV70RXH,42000,91707,2020-09-11,14500,16500,24/01/2024,,AUDI,A3,A3 SPORTBACK,40 e-tron 5dr S Tronic,2016,2020,AUA314   5HXTA  4   
WN20MXM,40000,83786,2020-07-09,16450,18450,17/11/2023,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A180d AMG Line Executive 5dr Auto,2018,2022,MEAC15LAE5HDTA  6   
CN21YTH,13000,87735,2021-06-09,24500,26750,19/12/2023,,MERCEDES-BENZ,A CLASS,A CLASS AMG HATCHBACK,A35 4Matic Executive 5dr Auto,2019,2022,MEAC20E355HPTA4 6   
RE18YUC,39000,71992,2018-06-05,9675,11700,10/01/2024,,KIA,CEED,CEED DIESEL SPORTSWAGON,1.6 CRDi ISG GT-Line 5dr,2015,2018,KICD16GLI5EDTM  3   
NJ20XXR,29000,79028,2020-03-01,8975,10750,19/12/2023,,TOYOTA,YARIS,YARIS HATCHBACK,1.5 VVT-i Icon 5dr,2017,2020,TOYA15ICO5HPIM  4   
BK70OAE,18000,93194,2020-11-18,21300,24250,24/01/2024,,JAGUAR,I-PACE,I-PACE ESTATE,294kW EV400 S 90kWh 5dr Auto [11kW Charger],2018,2022,JAIP00S1 5EE A4     
WA68WVX,48000,80599,2018-09-01,5575,7095,29/11/2023,,VAUXHALL,CORSA,CORSA HATCHBACK SPECIAL EDS,1.4 [75] Energy 3dr [AC],2014,2019,VACO14ECT3HPIM  5   
TD51GGY,19000,83618,2019-10-31,13100,15100,19/12/2023,,FORD,FOCUS,FOCUS HATCHBACK,1.0 EcoBoost 125 ST-Line X 5dr Auto,2018,2022,FOFO10SX55HPTA  6   
NA66ZNZ,54000,73659,2016-09-21,7275,9375,23/11/2023,,NISSAN,QASHQAI,QASHQAI DIESEL HATCHBACK,1.5 dCi N-Connecta 5dr,2014,2017,NIQQ15NCN5HDTM  2   
FM19XUW,22000,85092,2019-06-21,13800,15800,23/11/2023,,SEAT,LEON,LEON HATCHBACK,2.0 TSI 190 Xcellence Lux [EZ] 5dr DSG,2016,2020,SELE20XLZ5HPTA  4   
RV15FCE,54000,62500,2015-03-19,4350,6150,19/12/2023,,MAZDA,3,MAZDA3 DIESEL HATCHBACK,2.2d Sport Nav 5dr,2013,2016,MA3 22SPN5HDTM  3   
KP22UUF,5000,95075,2022-04-29,13400,14900,16/11/2023,,VAUXHALL,CORSA,CORSA ELECTRIC HATCHBACK,100kW SRi Nav Premium 50kWh 5dr Auto [7.4kWCh],2019,2023,VACO00SNV5HE A  6   
NL17APU,38000,73471,2017-03-27,5600,7100,29/11/2023,,VAUXHALL,CORSA,CORSA HATCHBACK SPECIAL EDS,1.4 [75] ecoFLEX Energy 3dr [AC],2014,2019,VACO14EG73HPIM  5   
ND68LDC,45000,85695,2018-09-30,10400,12400,24/01/2024,,HONDA,CIVIC,CIVIC HATCHBACK,1.0 VTEC Turbo 126 SR 5dr,2017,2022,HOCI10SR15HPTM  6   
EK20KJZ,57000,88431,2020-06-15,9975,12050,07/12/2023,,SUZUKI,VITARA,VITARA ESTATE,1.4 Boosterjet SZ-T 5dr Auto,2018,0,SIVI14SZT5EPTA  2   
BD66AYC,49000,71873,2016-10-31,8475,10450,19/12/2023,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A180d SE 5dr,2015,2018,MEAC15SE 5HDTM  5   
SJ18ZZF,18000,71788,2018-03-08,6800,8300,31/10/2023,,FIAT,500,500 HATCHBACK,1.2 Lounge 3dr,2015,0,FI5012LNG3HPIM  1   
BT70EUW,47000,93265,2020-10-29,10300,12300,24/01/2024,,FORD,FOCUS,FOCUS HATCHBACK,1.0 EcoBoost Hybrid mHEV 125 Titanium Edition 5dr,2018,2022,FOFO102TT5HPTM  6   
YH64LKC,67000,63638,2014-09-30,4750,6550,19/12/2023,,SEAT,IBIZA,IBIZA HATCHBACK,1.4 TSI ACT FR 5dr,2012,2017,SEIB14FR 5HPTM  7   
GF20BZJ,70000,87261,2020-06-15,9550,11650,24/01/2024,,CITROEN,C5 AIRCROSS,C5 AIRCROSS DIESEL HATCHBACK,1.5 BlueHDi 130 Flair 5dr,2018,2022,CI5R15FL 5HDTM      
HV70UME,18000,90734,2020-10-27,12700,14800,19/12/2023,,MG MOTOR UK,ZS,ZS ELECTRIC HATCHBACK,105kW Exclusive EV 45kWh 5dr Auto,2019,2022,NMZS00ECV5HE A      
PG66SVJ,19000,62491,2017-01-31,9900,11900,19/12/2023,,MAZDA,3,MAZDA3 HATCHBACK,2.0 Sport Nav 5dr,2013,2016,MA3 20SPN5HPIM  3   
BW21PMU,12000,93410,2021-07-31,14600,16600,12/01/2024,,SEAT,LEON,LEON HATCHBACK,1.4 eHybrid Xcellence 5dr DSG,2020,0,SELE14XCE5HXTA  5   
LO70DZY,43000,95534,2020-12-11,13650,15150,14/11/2023,,NISSAN,QASHQAI,QASHQAI HATCHBACK,1.3 DiG-T 160 [157] N-Connecta 5dr DCT Glass Roof,2017,2021,NIQQ13N5G5HPTA  3   
LD20KNK,34000,89233,2020-05-26,22900,25250,01/11/2023,,TESLA,MODEL 3,MODEL 3 SALOON,Long Range AWD 4dr Auto,2019,0,TEM300LR 4SE A4     
YW14JBX,67000,58632,2014-03-21,9450,11550,24/01/2024,,TOYOTA,RAV 4,RAV 4 ESTATE,2.0 V-matic Icon 5dr M-Drive S,2013,2015,TORA22ICO5EPIA4 5   
HK18UXS,61000,78213,2018-06-28,5725,7725,23/11/2023,,FORD,FOCUS,FOCUS HATCHBACK,1.0 EcoBoost 125 Zetec Edition 5dr,2014,2018,FOFO10ZD15HPTM  5   
HV20JXR,17000,83593,2020-06-19,12650,14650,11/01/2024,,FORD,FOCUS,FOCUS ESTATE,1.0 EcoBoost 125 Titanium 5dr,2018,2022,FOFO10T255EPTM  6   
MA20AWJ,18000,89293,2020-03-05,24650,27000,19/12/2023,,LAND ROVER,DISCOVERY SPORT,DISCOVERY SPORT DIESEL SW,2.0 D240 R-Dynamic S 5dr Auto,2019,2023,LRDS202DS5WDTA4 1   
ET15ONN,74000,65124,2015-07-31,5925,7725,19/12/2023,,MINI,HATCHBACK,HATCHBACK,1.5 Cooper 5dr [Chili/Media Pack XL],2014,2021,MNCO15CM 5HPTM  4   
MF18XDV,59000,80481,2018-03-26,9325,11400,24/10/2023,,NISSAN,QASHQAI,QASHQAI DIESEL HATCHBACK,1.5 dCi N-Connecta 5dr,2017,2020,NIQQ15NCN5HDTM  3   
EO69WTU,49000,89884,2019-11-07,12800,14800,19/12/2023,,BMW,1 SERIES,1 SERIES HATCHBACK,118i Sport 5dr,2019,0,BM1S15SPO5HPTM  4   
CA21NBJ,41000,96908,2021-03-27,12100,13600,13/11/2023,,MINI,HATCHBACK,HATCHBACK,1.5 Cooper Classic 3dr [Comfort/Nav Pack],2021,2024,MNCO15CNC3HPTM  5   
HT18VJF,23000,81840,2018-07-21,9175,11300,04/12/2023,,HYUNDAI,KONA,KONA HATCHBACK,1.0T GDi Blue Drive SE 5dr,2017,2021,HYKN10SE 5HPTM      
YA65YZV,54000,64682,2016-01-18,9525,11500,02/11/2023,,AUDI,A3,A3 HATCHBACK,1.4 TFSI 150 S Line 3dr,2012,2016,AUA314L503HPTM  3   
EJ21FHC,40000,91060,2021-05-10,12500,14495,13/12/2023,,HYUNDAI,IONIQ,IONIQ HATCHBACK,1.6 GDi Hybrid Premium 5dr DCT,2019,2022,HYIN16PRM5HHIA  1   
KW70FPF,29000,93196,2020-12-17,25500,29000,03/01/2024,,JAGUAR,I-PACE,I-PACE ESTATE,294kW EV400 HSE 90kWh 5dr Auto [11kW Charger],2018,2022,JAIP00HS15EE A4     
HN69EWW,21000,84007,2019-09-27,8475,10250,24/01/2024,,RENAULT,CAPTUR,CAPTUR HATCHBACK,0.9 TCE 90 Iconic 5dr,2017,2019,R1CP09ICO5HPTM  1   
LB69VRC,18000,89347,2019-12-17,19150,21250,24/01/2024,,TESLA,MODEL 3,MODEL 3 SALOON,Standard Plus 4dr Auto,2019,0,TEM300SP 4SE A      
LV17YCJ,49000,78911,2017-04-28,6575,8550,10/01/2024,,HYUNDAI,I30,I30 HATCHBACK,1.0T GDI S 5dr,2017,2020,HYI310BDS5HPTM  4   
VK70UVJ,39000,91230,2020-10-17,23950,26250,23/11/2023,,VOLKSWAGEN,T-ROC,T-ROC HATCHBACK,2.0 TSI 4MOTION R 5dr DSG,2017,2021,VWTR20R  5HPTA4     
ST69FNX,25000,89884,2019-09-26,15150,17200,01/11/2023,,BMW,1 SERIES,1 SERIES HATCHBACK,118i Sport 5dr,2019,0,BM1S15SPO5HPTM  4   
WU21JXR,18000,90215,2021-03-01,20650,23000,14/11/2023,,MITSUBISHI,OUTLANDER,OUTLANDER ESTATE,2.4 PHEV Exceed 5dr Auto,2018,2021,MIOU24EXD5EXIA4 5   
WV70KGF,33000,91731,2020-09-18,10350,12150,23/11/2023,,FORD,FIESTA,FIESTA HATCHBACK,1.0 EcoBoost 95 ST-Line Edition 5dr,2017,2021,FOFI10TE95HPTM  9   
BK21NYW,23000,93467,2021-05-19,16200,18300,24/01/2024,,VOLKSWAGEN,T-CROSS,T-CROSS ESTATE,1.0 TSI 110 R-Line 5dr,2019,2024,VWTC10RL15EPTM      
OV71ZFM,11000,96703,2021-12-29,23500,26000,14/11/2023,,POLESTAR,2,2 FASTBACK,165kW 64kWh Standard Range Single motor 5dr Auto,2021,2022,PS2 006SM5HE A      
GX70UAA,15000,83380,2020-09-18,23950,27250,03/01/2024,,JAGUAR,I-PACE,I-PACE ESTATE,294kW EV400 SE 90kWh 5dr Auto,2018,2022,JAIP00SE 5EE A4     
CP18GWE,31000,64857,2018-08-02,7700,9200,11/12/2023,,TOYOTA,AYGO,AYGO HATCHBACK,1.0 VVT-i X-Play 5dr x-shift,2014,2018,TOAY10XPL5HPIA  3   
LN69VGZ,29000,87481,2019-09-01,22250,24500,19/12/2023,,LAND ROVER,RANGE ROVER EVOQUE,RANGE ROVER EVOQUE DIESEL HATCHBACK,2.0 D180 SE 5dr Auto,2019,2023,LRRE20SE85HDTA4 2   
DU70ODM,37000,90734,2020-10-27,11900,14000,23/11/2023,,MG MOTOR UK,ZS,ZS ELECTRIC HATCHBACK,105kW Exclusive EV 45kWh 5dr Auto,2019,2022,NMZS00ECV5HE A      
ND69UEK,32000,77482,2019-12-30,20200,23000,07/12/2023,,BMW,5 SERIES,5 SERIES DIESEL SALOON,520d M Sport 4dr Auto,2017,2020,BM5F20MS 4SDTA  6   
LD21SSZ,41000,89347,2021-03-31,20650,23000,15/11/2023,,TESLA,MODEL 3,MODEL 3 SALOON,Standard Plus 4dr Auto,2019,0,TEM300SP 4SE A      
YK18LLD,43000,80792,2018-03-05,10550,12550,02/11/2023,,BMW,1 SERIES,1 SERIES HATCHBACK,118i [1.5] Sport 5dr [Nav/Servotronic],2015,2019,BM1S15SSN5HPTM  3   
KP69ZYS,41000,84185,2019-09-24,16600,19050,19/12/2023,,MERCEDES-BENZ,C CLASS,C CLASS ESTATE,C200 Sport Premium 5dr 9G-Tronic,2018,2021,MECC15SRP5EPTA  6   
EF70WOH,28000,91590,2021-02-11,16950,18950,30/10/2023,,HYUNDAI,KONA,KONA ELECTRIC HATCHBACK,150kW Premium SE 64kWh 5dr Auto [10.5kW Charger],2018,2021,HYKN00P115HE A      
EJ70FUO,12000,89347,2020-11-23,21500,23750,10/01/2024,,TESLA,MODEL 3,MODEL 3 SALOON,Standard Plus 4dr Auto,2019,0,TEM300SP 4SE A      
WL20AEV,36000,91087,2020-08-30,14600,16400,19/12/2023,,AUDI,A1,A1 SPORTBACK,30 TFSI Citycarver 5dr,2018,0,AUA110CV 5HPTM  2   
DV19GZN,22000,87513,2019-05-14,15900,17950,28/11/2023,,NISSAN,QASHQAI,QASHQAI HATCHBACK,1.3 DiG-T 160 Tekna+ 5dr DCT,2017,2021,NIQQ13TP65HPTA  3   
YF68HCJ,29000,76048,2018-11-09,12600,14700,19/12/2023,,KIA,NIRO,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,2016,2019,KINI162  5EHIA      
GV71FHH,22000,96576,2022-01-08,24150,26500,24/01/2024,,HYUNDAI,TUCSON,TUCSON ESTATE,1.6 TGDi Plug-in Hybrid Premium 5dr 4WD Auto,2020,0,HYTU16PRM5EXTA4 4   
HN20CKD,49000,86054,2020-03-20,14850,16850,14/11/2023,,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A200 AMG Line 5dr,2018,2022,MEAC13LMA5HPTM  6   
KN23CCO,7000,97975,2023-03-11,31900,34750,09/01/2024,,KIA,EV6,EV6 ELECTRIC ESTATE,166kW GT Line 77.4kWh 5dr Auto,2021,0,KIEV00GTL5EE A      
BL22EUO,14000,94986,2022-06-22,15400,17400,19/12/2023,,CITROEN,C4,E-C4 ELECTRIC HATCHBACK,100kW Shine Plus 50kWh 5dr Auto,2020,0,CIC400SHP5HE A  3   
LM68VXV,20000,86196,2018-10-31,11900,14000,06/12/2023,,NISSAN,QASHQAI,QASHQAI DIESEL HATCHBACK,1.5 dCi 115 N-Connecta 5dr [Glass Roof Pack],2017,2020,NIQQ15NG55HDTM  3   
BD69NHK,50000,85014,2019-12-18,11300,13395,24/01/2024,,SEAT,ATECA,ATECA DIESEL ESTATE,1.6 TDI Xcellence [EZ] 5dr,2016,2020,SEAA16XCZ5EDTM      
SD20HNE,15000,90770,2020-06-30,15700,17800,06/11/2023,,FORD,PUMA,PUMA HATCHBACK SPECIAL EDITIONS,1.0 EcoBoost Hybrid mHEV 155 ST-Line X 1st Ed+ 5dr,2019,0,FOPU10SEP5HPTM      
SC21COH,27000,91975,2021-05-28,8875,11000,19/12/2023,,DACIA,DUSTER,DUSTER ESTATE,1.0 TCe 100 Bi-Fuel Essential 5dr,2018,2021,DADU10ESS5EBTM  3   
FE70UDL,6000,91197,2020-09-01,12200,14000,24/10/2023,,RENAULT,ZOE,ZOE HATCHBACK,100kW i GT Line R135 50kWh Rapid Charge 5dr Auto,2019,0,R1ZO00GRI5HE A  1   
KV19XZW,65000,84939,2019-03-01,11550,14050,24/01/2024,,PEUGEOT,508,508 DIESEL FASTBACK,2.0 BlueHDi GT Line 5dr EAT8,2018,2023,PE5F20GTL5HDTA      
PK18SOU,58000,79624,2018-03-30,5225,6725,31/10/2023,,FIAT,500,500 HATCHBACK SPECIAL EDITIONS,1.2 Mirror 3dr,2016,2023,FI5012MIR3HPIM  1   
DL70KFA,44000,81218,2020-11-24,10900,13000,23/11/2023,,VAUXHALL,GRANDLAND X,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,2017,2021,VAGX12ELN5HPTM      
SY67JUT,46000,77738,2017-09-05,9975,12100,19/12/2023,,PEUGEOT,3008,3008 DIESEL ESTATE,1.6 BlueHDi 120 Allure 5dr,2016,2020,PE30162AL5EDTM  2   
VA21HRR,38000,95150,2021-06-18,15800,17900,19/12/2023,,VOLKSWAGEN,TIGUAN,TIGUAN ESTATE,1.5 TSI Life 5dr,2020,2023,VWTI15LIF5EPTM  3   
SN20JVF,47000,88508,2020-07-08,16650,18750,07/12/2023,,VOLVO,XC40,XC40 ESTATE,1.5 T3 [163] R DESIGN 5dr,2018,0,VOX415RD65EPTM      
YJ70RTX,49000,92546,2020-09-14,25450,28000,31/10/2023,,BMW,X3,X3 DIESEL ESTATE,xDrive20d MHT M Sport 5dr Step Auto [Tech Pack],2017,2021,BMX320MTH5EDTA4 4   
FE67LGA,44000,79213,2017-09-28,24550,27500,01/12/2023,,VOLVO,XC90,XC90 DIESEL ESTATE,2.0 D5 PowerPulse Momentum Pro 5dr AWD Geartronic,2015,2023,VOXC20MPP5EDTA4 2   
WN23LFL,7000,83772,2023-03-22,23200,25500,14/11/2023,,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A200 AMG Line Executive 5dr Auto,2018,2022,MEAC13LAE5HPTA  6   
MC70SKD,12000,84978,2020-10-24,18800,20750,19/12/2023,,AUDI,Q2,Q2 DIESEL ESTATE,30 TDI Black Edition 5dr,2016,2020,AUQ2163BE5EDTM      
DN20UWW,43000,90662,2020-06-30,8375,10150,14/12/2023,,VAUXHALL,CORSA,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr,2019,2023,VACO12ETN5HPTM  6   
SO70OET,44000,84978,2020-11-03,16150,18150,24/01/2024,,AUDI,Q2,Q2 DIESEL ESTATE,30 TDI Black Edition 5dr,2016,2020,AUQ2163BE5EDTM      
WF69FMG,12000,89192,2020-01-22,18750,21000,08/12/2023,,MERCEDES-BENZ,GLA,GLA HATCHBACK,GLA 180 AMG Line Edition 5dr Auto,2017,2020,MEGA16ALE5HPTA  1   
DE70UKN,42000,85824,2020-09-25,18200,20250,19/12/2023,,SKODA,KODIAQ,KODIAQ ESTATE,1.5 TSI SE L 5dr DSG [7 Seat],2017,2021,SKKO15SL75EPTA      
GC19FZP,32000,81256,2019-06-21,22250,24500,31/10/2023,,BMW,X3,X3 DIESEL ESTATE,xDrive20d SE 5dr Step Auto,2017,2021,BMX320SE 5EDTA4 4   
KU67KDF,85000,75327,2017-09-13,9100,11100,06/11/2023,,AUDI,A3,A3 DIESEL SPORTBACK,2.0 TDI S Line 5dr,2016,2020,AUA320SL 5HDTM  4   
CGZ6153,77000,65116,2016-06-27,5950,7750,08/11/2023,,MINI,HATCHBACK,HATCHBACK,1.5 Cooper 5dr,2014,2021,MNCO15   5HPTM  4   
RK19LPZ,22000,76763,2019-08-06,14150,16250,24/11/2023,,TOYOTA,C-HR,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,2016,2019,TOCH18ICO5HHIA      
VO69JPJ,59000,87940,2019-09-01,9725,11750,19/12/2023,,TOYOTA,COROLLA,COROLLA HATCHBACK,1.2T VVT-i Design 5dr,2018,2022,TOCO12DES5HPTM  8   
LA69AOO,27000,89347,2019-12-14,19100,21250,10/01/2024,,TESLA,MODEL 3,MODEL 3 SALOON,Standard Plus 4dr Auto,2019,0,TEM300SP 4SE A      
SN70KBE,63000,93297,2020-10-30,10700,12700,08/12/2023,,FORD,FOCUS,FOCUS HATCHBACK,1.0 EcoBoost Hybrid mHEV 125 ST-Line X Edition 5dr,2018,2022,FOFO102SD5HPTM  6   
DV71EOM,30000,81881,2021-09-30,11400,13650,24/01/2024,,NISSAN,LEAF,LEAF HATCHBACK,110kW N-Connecta 40kWh 5dr Auto,2018,2022,NILE00NCN5HE A  1   
DN70SVZ,36000,90660,2020-09-30,9000,10500,16/11/2023,,VAUXHALL,CORSA,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,2019,2023,VACO12SRP5HPTM  6   
MF70PVD,32000,92295,2020-09-04,20800,23750,06/12/2023,,AUDI,A5,A5 DIESEL SPORTBACK,35 TDI Sport 5dr S Tronic,2020,0,AUA5203SO5HDTA  3   
DS68EWV,52000,85805,2018-11-10,13200,15300,01/12/2023,,MITSUBISHI,OUTLANDER,OUTLANDER ESTATE,2.4 PHEV 4h 5dr Auto,2018,2021,MIOU244  5EXIA4 5   
YC17FHO,54000,75708,2017-04-27,7850,9625,24/01/2024,,MINI,HATCHBACK,HATCHBACK SPECIAL EDITION,2.0 Cooper S Seven 3dr [Media Pack XL],2015,2021,MNCS20SVM3HPTM  4   
NH21CXE,35000,93408,2021-07-26,12700,14700,12/01/2024,,SEAT,LEON,LEON HATCHBACK,1.4 eHybrid FR 5dr DSG,2020,0,SELE14FR 5HXTA  5   
SP16NEJ,53000,69402,2016-05-17,3725,5525,14/11/2023,,PEUGEOT,208,208 HATCHBACK,1.0 PureTech Active 5dr,2015,2019,PE2810AV 5HPIM  1   
LN69RWL,52000,88215,2019-11-30,10650,12750,19/12/2023,,NISSAN,QASHQAI,QASHQAI DIESEL HATCHBACK,1.5 dCi 115 Acenta Premium 5dr DCT,2017,2020,NIQQ15AP15HDTA  3   
KU70UVJ,37000,89283,2020-09-24,23900,26500,15/12/2023,,LAND ROVER,DISCOVERY SPORT,DISCOVERY SPORT DIESEL SW,2.0 D180 R-Dynamic SE 5dr Auto,2019,2023,LRDS20RE85WDTA4 1   
AF69RFX,43000,86193,2019-09-30,9850,11950,19/12/2023,,NISSAN,QASHQAI,QASHQAI DIESEL HATCHBACK,1.5 dCi 115 Acenta Premium 5dr,2017,2020,NIQQ15AP15HDTM  3   
BU20WVW,38000,83381,2020-03-16,23250,26250,03/01/2024,,JAGUAR,I-PACE,I-PACE ESTATE,294kW EV400 HSE 90kWh 5dr Auto,2018,2022,JAIP00HSE5EE A4     
LN16OTJ,57000,72037,2016-03-31,10800,12800,24/10/2023,,MERCEDES-BENZ,CLA,CLA DIESEL COUPE,CLA 220d [177] Sport 4dr Tip Auto [Map Pilot],2013,2016,MECA21SI74SDTA      
VK70SYP,34000,93109,2020-09-30,15450,17450,23/11/2023,,AUDI,A3,A3 SALOON,30 TFSI Sport 4dr,2020,0,AUA31030S4SPTM  2   
RF18KKL,42000,71788,2018-06-30,5675,7150,14/12/2023,,FIAT,500,500 HATCHBACK,1.2 Lounge 3dr,2015,0,FI5012LNG3HPIM  1   
GF21ETR,43000,95255,2021-03-30,18950,21000,19/12/2023,,AUDI,Q2,Q2 DIESEL ESTATE,35 TDI Quattro S Line 5dr S Tronic,2020,2021,AUQ2203SN5EDTA4 1   
NU70XXV,42000,92252,2020-10-30,19000,21750,24/01/2024,,AUDI,A5,A5 COUPE,40 TFSI S Line 2dr S Tronic,2020,0,AUA520SL 2CPTA  3   
SK21AZE,14000,96390,2021-06-30,25750,28250,23/11/2023,,SKODA,ENYAQ,ENYAQ IV ESTATE,150kW 80 Loft 82kWh 5dr Auto,2021,2023,SKEN00LF85EE A      
BA18NYX,46000,81989,2018-08-01,12400,14200,02/11/2023,,VOLKSWAGEN,POLO,POLO HATCHBACK,2.0 TSI GTI+ 5dr DSG,2018,2021,VWPO20PGT5HPTA  6   
MM22LOF,17000,100513,2022-06-30,13900,15900,13/11/2023,,CITROEN,C4,C4 HATCHBACK,1.2 PureTech [130] C-Series Edition 5dr,2020,0,CIC412CE35HPTM  3   
BF69WUC,40000,86194,2019-10-29,10850,12950,19/12/2023,,NISSAN,QASHQAI,QASHQAI DIESEL HATCHBACK,1.5 dCi 115 N-Connecta 5dr,2017,2020,NIQQ15NC55HDTM  3   
DN72SLZ,18000,100089,2022-10-31,9625,11400,19/12/2023,,VAUXHALL,CORSA,CORSA HATCHBACK,1.2 Design 5dr,2019,2023,VACO12DES5HPIM  6   
WD16AZG,36000,71889,2016-06-13,11150,13150,24/10/2023,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A180d AMG Line 5dr,2015,2018,MEAC15LMA5HDTM  5   
WP20MKZ,35000,78865,2020-07-31,9800,11600,19/12/2023,,FORD,FIESTA,FIESTA HATCHBACK,1.0 EcoBoost 125 Titanium X 5dr,2017,2021,FOFI10TX25HPTM  9   
T80JMR,4000,96358,2022-09-02,11800,13600,19/12/2023,,DACIA,SANDERO,SANDERO HATCHBACK,1.0 TCe Comfort 5dr CVT,2021,2022,DASA10COM5HPTA  2   
FL19GMX,30000,88215,2019-04-03,12450,13950,07/11/2023,,NISSAN,QASHQAI,QASHQAI DIESEL HATCHBACK,1.5 dCi 115 Acenta Premium 5dr DCT,2017,2020,NIQQ15AP15HDTA  3   
FG70UPZ,41000,87942,2020-09-30,12650,14650,24/01/2024,,TOYOTA,COROLLA,COROLLA HATCHBACK,1.8 VVT-i Hybrid Icon 5dr CVT,2018,2022,TOCO18ICO5HHIA  8   
WP20KDZ,54000,83545,2020-07-31,10400,12400,23/11/2023,,FORD,FOCUS,FOCUS DIESEL HATCHBACK,1.5 EcoBlue 120 ST-Line Nav 5dr,2018,2022,FOFO15NS25HDTM  6   
DP70VSK,42000,95534,2020-12-22,13600,15700,28/11/2023,,NISSAN,QASHQAI,QASHQAI HATCHBACK,1.3 DiG-T 160 [157] N-Connecta 5dr DCT Glass Roof,2017,2021,NIQQ13N5G5HPTA  3   
KS15BJZ,52000,60915,2015-05-28,8975,11000,24/10/2023,,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A180 Sport 5dr Auto,2013,2015,MEAC16B8P5HPTA  4   
AP70AUU,25000,90904,2020-10-29,21250,24250,03/01/2024,,BMW,3 SERIES,3 SERIES SALOON,330e M Sport 4dr Auto [Plus Pack],2019,2022,BM3E20MPU4SXTA  8   
LD70FYS,14000,85473,2020-10-08,18000,20000,24/01/2024,,AUDI,Q2,Q2 DIESEL ESTATE,30 TDI S Line 5dr S Tronic,2016,2020,AUQ2163SI5EDTA      
VU20ZPZ,37000,78488,2020-03-16,11950,13950,23/11/2023,,VOLKSWAGEN,GOLF,GOLF ELECTRIC HATCHBACK,99kW e-Golf 35kWh 5dr Auto,2017,2020,VWGO00EGF5HE A  6   
HT21BYC,41000,90638,2021-03-24,9375,11550,24/01/2024,,RENAULT,CLIO,CLIO HATCHBACK,1.0 TCe 100 S Edition 5dr,2019,2023,R1CL10SED5HPTM  7   
LK68WXB,28000,74794,2018-11-29,12900,14900,16/11/2023,,VOLVO,V40,V40 HATCHBACK,T3 [152] Cross Country Pro 5dr Geartronic,2012,2019,VOV415TCP5HPTA      
YC20WNR,50000,85044,2020-06-18,9000,11000,24/01/2024,,SEAT,LEON,LEON DIESEL SPORT TOURER,1.6 TDI SE Dynamic [EZ] 5dr,2016,2019,SELE16SDZ5EDTM  1   
MV18AHX,62000,79747,2018-03-14,12650,15450,27/10/2023,,AUDI,A5,A5 COUPE,2.0 TFSI Sport 2dr [Tech Pack],2016,2020,AUA520STT2CPTM  2   
KJ21MJE,28000,96393,2021-08-06,24850,27500,19/12/2023,,SKODA,ENYAQ,ENYAQ IV ESTATE,150kW 80 Suite 82kWh 5dr Auto,2021,2023,SKEN00SU85EE A      
EJ72UFW,3000,99252,2022-11-22,18900,21000,23/11/2023,,MG MOTOR UK,ZS,ZS ELECTRIC HATCHBACK,130kW Trophy Connect EV 51kWh 5dr Auto,2021,0,NMZS00TCE5HE A  1   
