VRM,mileage,CAP ID,Reg Date,Clean,Retail,ValuationDate,Mileage10000,CAPMan,CAPRange,CAPMod,CAPDer,ModIntroduced,ModDiscontinued,CAP Code
KL68TZP,39000,83780,05/02/2019,13800,15800,19/12/2023,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A180d SE Executive 5dr Auto,2018,2022,MEAC15SEX5HDTA  6   
LN68NFX,48000,82505,13/09/2018,22900,25750,29/12/2023,,MERCEDES-BENZ,GLE,GLE DIESEL ESTATE,GLE 250d 4Matic AMG Night Edition 5dr 9G-Tronic,2015,2019,MEGE21ANE5EDTA4     
BG67ZRP,57000,80300,27/10/2017,9725,11800,15/01/2024,,RENAULT,KOLEOS,KOLEOS DIESEL ESTATE,1.6 dCi Dynamique S Nav 5dr 2WD,2017,2019,R1KO16DNS5EDTM  1   
LC69ZSJ,54000,89233,27/12/2019,19700,22000,10/01/2024,,TESLA,MODEL 3,MODEL 3 SALOON,Long Range AWD 4dr Auto,2019,0,TEM300LR 4SE A4     
FG70CEJ,42000,91222,29/09/2020,16050,18150,19/12/2023,,TOYOTA,C-HR,C-HR HATCHBACK,2.0 Hybrid Excel 5dr CVT,2019,0,TOCH20EXL5HHIA  1   
BK20BYT,66000,89469,20/08/2020,13900,16400,19/12/2023,,VOLKSWAGEN,PASSAT,PASSAT SALOON,1.4 TSI PHEV GTE 4dr DSG,2019,2021,VWPA14GTE4SXTA  7   
YA69YHB,39000,87998,17/01/2020,20900,23250,24/01/2024,,VOLKSWAGEN,TIGUAN,TIGUAN DIESEL ESTATE,2.0 TDi 150 4Motion R-Line Tech 5dr DSG,2016,2020,VWTI20RT55EDTA4 2   
AX17EOF,35000,75325,30/06/2017,9775,11800,19/12/2023,,AUDI,A3,A3 DIESEL SPORTBACK,2.0 TDI Sport 5dr,2016,2020,AUA320SPO5HDTM  4   
BD72ZNA,7000,97507,31/10/2022,14850,16950,19/12/2023,,VAUXHALL,MOKKA,MOKKA ELECTRIC HATCHBACK,100kW Elite Premium 50kWh 5dr Auto,2020,0,VAMK00EPR5HE A  1   
MM16OUO,52000,73095,29/06/2016,14850,17350,19/12/2023,,MERCEDES-BENZ,C CLASS,C CLASS DIESEL COUPE,C250d AMG Line Premium 2dr Auto,2015,2018,MECC215LP2CDTA  1   
YY67XTS,25000,81434,10/01/2018,7700,9525,19/12/2023,,SEAT,IBIZA,IBIZA HATCHBACK,1.0 SE Design 5dr,2017,2021,SEIB10SDE5HPIM  8   
SK19VDF,39000,81162,13/03/2019,19400,21500,19/12/2023,,JAGUAR,E-PACE,E-PACE DIESEL ESTATE,2.0d [180] R-Dynamic HSE 5dr Auto,2017,2020,JAEP201RH5EDTA4     
AK67WMD,55000,78844,08/01/2018,6750,8550,19/12/2023,,FORD,FIESTA,FIESTA HATCHBACK,1.0 EcoBoost Titanium 5dr,2017,2021,FOFI10TIT5HPTM  9   
ME19SCV,42000,87291,25/07/2019,10650,12750,19/12/2023,,FORD,KUGA,KUGA DIESEL ESTATE,1.5 TDCi Titanium Edition 5dr 2WD,2016,2019,FOKG15TE 5EDTM  2   
FG70CDY,45000,91222,29/09/2020,15800,17900,19/12/2023,,TOYOTA,C-HR,C-HR HATCHBACK,2.0 Hybrid Excel 5dr CVT,2019,0,TOCH20EXL5HHIA  1   
WU13TNZ,48000,53753,21/03/2013,6550,9095,22/12/2023,,MERCEDES-BENZ,SLK,SLK DIESEL ROADSTER,SLK 250 CDI BlueEFFICIENCY AMG Sport 2dr Tip Auto,2012,2016,MESK215BA2RDTA  3   
MT70JBO,29000,90763,31/10/2020,13350,15450,19/12/2023,,FORD,PUMA,PUMA HATCHBACK,1.0 EcoBoost Hybrid mHEV ST-Line X 5dr,2019,0,FOPU10SLX5HPTM      
DC15CVE,70000,66660,04/08/2015,10350,12750,10/01/2024,,VOLKSWAGEN,PASSAT,PASSAT DIESEL ESTATE,2.0 TDI SCR 190 R-Line 5dr,2015,2019,VWPA20RL95EDTM  6   
CE20BWA,28000,87905,17/08/2020,13200,15300,19/12/2023,,RENAULT,KADJAR,KADJAR DIESEL HATCHBACK,1.5 Blue dCi GT Line 5dr EDC,2019,2020,R1KJ15GL 5HDTA  1   
WG20GVM,13000,87808,14/07/2020,20800,23000,19/12/2023,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A200d AMG Line Premium 5dr Auto,2018,2022,MEAC20LAP5HDTA  6   
M777JHO,70000,75140,30/11/2017,12200,14200,19/12/2023,,MERCEDES-BENZ,CLA,CLA DIESEL COUPE,CLA 220d AMG Line 4dr Tip Auto,2016,2019,MECA21D0A4SDTA  1   
DF70JNJ,53000,92696,14/01/2021,19350,22250,22/01/2024,,VOLVO,XC40,XC40 ESTATE,1.5 T5 Recharge PHEV Inscription Pro 5dr Auto,2018,0,VOX415RIP5EXTA      
YC68ORG,35000,81708,25/09/2018,6800,8600,15/01/2024,,CITROEN,C3 AIRCROSS,C3 AIRCROSS HATCHBACK,1.2 PureTech Feel 5dr,2017,2021,CICR12FE 5HPIM      
FG70URV,58000,87951,30/09/2020,13500,15500,05/01/2024,,TOYOTA,COROLLA,COROLLA HATCHBACK,2.0 VVT-i Hybrid Excel 5dr CVT,2018,2022,TOCO20EXL5HHIA  8   
YL19YGP,35000,80869,31/05/2019,15200,17200,19/12/2023,,BMW,1 SERIES,1 SERIES HATCHBACK SPECIAL EDITION,120i [2.0] M Sport Shadow Ed 5dr Step Auto,2017,2019,BM1S202SM5HPTA  3   
WP66FFR,37000,65542,31/10/2016,10950,12950,19/12/2023,,VOLKSWAGEN,SCIROCCO,SCIROCCO DIESEL COUPE,2.0 TDi BlueMotion Tech R-Line 3dr,2014,2017,VWSC20BRL3CDTM  2   
YS69OSB,15000,90045,27/11/2019,9700,11500,24/01/2024,,FORD,FIESTA,FIESTA HATCHBACK,1.1 Trend Navigation 5dr,2017,2021,FOFI11TRN5HPIM  9   
AO22FNZ,42000,97421,05/05/2022,15450,17550,16/01/2024,,FORD,PUMA,PUMA HATCHBACK,1.0 EcoBoost Hybrid mHEV ST-Line 5dr DCT,2019,0,FOPU10STL5HPTA      
SM20HHO,31000,87730,18/08/2020,30000,34000,12/01/2024,,AUDI,E-TRON,E-TRON ESTATE SPECIAL EDITIONS,300kW 55 Quattro 95kWh Launch Edition 5dr Auto,2019,2020,AUET00LED5EE A4     
DU17OWE,50000,77219,01/03/2017,15300,17795,19/12/2023,,MERCEDES-BENZ,C CLASS,C CLASS COUPE,C200 AMG Line Premium 2dr 9G-Tronic,2015,2018,MECC20LP92CPTA  1   
PK23HYV,1000,96778,11/07/2023,16950,18950,10/01/2024,,MINI,HATCHBACK,ELECTRIC HATCHBACK,135kW Cooper S Level 2 33kWh 3dr Auto,2021,2024,MNCS00CL23HE A  5   
YK69LSX,30000,86478,02/09/2019,14150,16250,19/12/2023,,HONDA,HR-V,HR-V HATCHBACK,1.5 i-VTEC SE CVT 5dr,2018,2021,HOHV15SE 5HPIA  1   
BP68NPD,40000,81154,29/11/2018,15650,17750,19/12/2023,,JAGUAR,E-PACE,E-PACE DIESEL ESTATE,2.0d [180] R-Dynamic S 5dr,2017,2020,JAEP201RS5EDTM4     
FY69VZF,41000,85762,27/01/2020,12150,14250,24/01/2024,,KIA,SPORTAGE,SPORTAGE DIESEL ESTATE,1.6 CRDi ISG 2 5dr,2018,2021,KISP162  5EDTM  5   
ST17TYC,56000,67165,01/06/2017,9275,11100,19/12/2023,,VOLKSWAGEN,POLO,POLO HATCHBACK,1.8 TSI GTI 5dr,2014,2017,VWPO18GTI5HPTM  5   
VK70TFN,38000,93109,30/09/2020,14800,16800,19/12/2023,,AUDI,A3,A3 SALOON,30 TFSI Sport 4dr,2020,0,AUA31030S4SPTM  2   
K21MDL,33000,89233,15/12/2020,22750,25000,24/01/2024,,TESLA,MODEL 3,MODEL 3 SALOON,Long Range AWD 4dr Auto,2019,0,TEM300LR 4SE A4     
YS69VDM,46000,86126,23/12/2019,10050,12150,10/01/2024,,HYUNDAI,TUCSON,TUCSON ESTATE,1.6 GDi SE Nav 5dr 2WD,2018,2021,HYTU16SEN5EPIM  3   
MJ19OAC,53000,81668,26/03/2019,16750,18850,17/01/2024,,VOLKSWAGEN,TIGUAN ALLSPACE,TIGUAN ALLSPACE DIESEL ESTATE,2.0 TDI 4Motion SE Nav 5dr DSG,2018,2021,VWTS20SEN5EDTA4     
WG69FVS,62000,88755,12/11/2019,18550,21250,24/01/2024,,VOLVO,XC60,XC60 DIESEL ESTATE,2.0 D4 R DESIGN 5dr Geartronic,2017,2021,VOX620RD 5EDTA  2   
RV67NWN,42000,71702,13/09/2017,8150,10250,20/12/2023,,HYUNDAI,TUCSON,TUCSON DIESEL ESTATE,1.7 CRDi Blue Drive SE 5dr 2WD,2015,2018,HYTU17BES5EDTM  2   
SA70WKC,40000,87962,23/10/2020,14800,16795,19/12/2023,,TOYOTA,COROLLA,COROLLA TOURING SPORT,1.8 VVT-i Hybrid Icon Tech 5dr CVT,2018,2022,TOCO18ICT5EHIA  8   
EO68OGV,30000,78860,24/10/2018,8050,9850,19/12/2023,,FORD,FIESTA,FIESTA HATCHBACK,1.0 EcoBoost 125 ST-Line Navigation 3dr,2017,2021,FOFI10TN53HPTM  9   
SP72LGV,7000,96779,15/09/2022,17850,19900,24/01/2024,,MINI,HATCHBACK,ELECTRIC HATCHBACK,135kW Cooper S Level 3 33kWh 3dr Auto,2021,2024,MNCS00CL33HE A  5   
CE71DBV,8000,97160,31/10/2021,11800,13650,24/01/2024,,CITROEN,C3 AIRCROSS,C3 AIRCROSS HATCHBACK,1.2 PureTech 110 Shine 5dr,2021,0,CICR12SHI5HPTM  1   
YY66WXW,65000,77362,16/12/2016,9375,11500,08/01/2024,,MITSUBISHI,OUTLANDER,OUTLANDER ESTATE,2.0 PHEV Juro 5dr Auto,2015,2018,MIOU20JUO5EXIA4 4   
LV70LLR,19000,91978,22/09/2020,11500,13600,15/01/2024,,DACIA,DUSTER,DUSTER ESTATE SPECIAL EDITION,1.3 TCe 130 SE Twenty 5dr,2019,2020,DADU13SET5EPTM  3   
DN18YOX,43000,81216,12/07/2018,8325,10400,19/12/2023,,VAUXHALL,GRANDLAND X,GRANDLAND X HATCHBACK,1.2 Turbo Sport Nav 5dr,2017,2021,VAGX12SPV5HPTM      
OE70LMF,24000,83381,07/12/2020,25500,29250,03/01/2024,,JAGUAR,I-PACE,I-PACE ESTATE,294kW EV400 HSE 90kWh 5dr Auto,2018,2022,JAIP00HSE5EE A4     
ET67FKE,38000,64851,07/02/2018,5350,6850,19/12/2023,,TOYOTA,AYGO,AYGO HATCHBACK,1.0 VVT-i X-Play 5dr,2014,2018,TOAY10XPL5HPIM  3   
EN18OAS,11000,78454,28/07/2018,20750,23000,19/12/2023,,VOLKSWAGEN,GOLF,GOLF HATCHBACK,2.0 TSI 310 R 3dr 4MOTION DSG,2017,2020,VWGO20R  3HPTA4 6   
BF22UPZ,8000,95148,03/05/2022,18450,20500,28/12/2023,,MG MOTOR UK,HS,HS HATCHBACK,1.5 T-GDI PHEV Exclusive 5dr Auto,2019,2023,NMHS15EXC5HXTA      
FG70CZD,43000,91222,29/09/2020,15950,18050,19/12/2023,,TOYOTA,C-HR,C-HR HATCHBACK,2.0 Hybrid Excel 5dr CVT,2019,0,TOCH20EXL5HHIA  1   
ML70KDZ,20000,85723,30/09/2020,10250,12095,25/01/2024,,SKODA,FABIA,FABIA HATCHBACK SPECIAL EDITIONS,1.0 TSI Colour Edition 5dr,2018,2021,SKFB10CE 5HPTM  4   
CK15VRJ,34000,57294,21/05/2015,5100,6900,19/12/2023,,FORD,FIESTA,FIESTA HATCHBACK,1.25 82 Zetec 3dr,2012,2017,FOFI12ZE83HPIM  8   
OE15ABF,53000,62384,29/05/2015,10300,12550,24/01/2024,,LAND ROVER,RANGE ROVER EVOQUE,RANGE ROVER EVOQUE DIESEL HATCHBACK,2.2 SD4 Dynamic 5dr Auto [9],2011,2015,LRRE22DY15HDTA4     
WV20AXX,44000,87583,02/03/2020,21450,23750,19/12/2023,,LEXUS,NX,NX ESTATE,300h 2.5 F-Sport 5dr CVT [Premium Pack/Leather],2017,2021,LENX25FPL5EHIA4 1   
MW70CGF,33000,89233,08/12/2020,22750,25000,10/01/2024,,TESLA,MODEL 3,MODEL 3 SALOON,Long Range AWD 4dr Auto,2019,0,TEM300LR 4SE A4     
ML19VOD,43000,87291,19/03/2019,10600,12700,19/12/2023,,FORD,KUGA,KUGA DIESEL ESTATE,1.5 TDCi Titanium Edition 5dr 2WD,2016,2019,FOKG15TE 5EDTM  2   
RE70CLO,35000,85969,30/09/2020,13650,15650,19/12/2023,,HYUNDAI,KONA,KONA ELECTRIC HATCHBACK,150kW Premium 64kWh 5dr Auto,2018,2021,HYKN00P645HE A      
KM69UNW,35000,85241,28/10/2019,19900,23000,19/12/2023,,AUDI,A5,A5 DIESEL SPORTBACK,40 TDI S Line 5dr S Tronic [Tech Pack],2016,2020,AUA5204SH5HDTA  2   
WP19NYU,38000,87318,30/04/2019,11450,13450,19/12/2023,,FORD,FOCUS,FOCUS HATCHBACK,1.0 EcoBoost 125 Active X 5dr,2018,2022,FOFO10AX25HPTM  6   
YA69UMD,48000,90612,17/01/2020,12300,14300,18/01/2024,,SEAT,LEON,LEON ESTATE,1.5 TSI EVO 150 FR Black Edition [EZ] 5dr DSG,2019,2020,SELE15FB55EPTA  1   
DX21ZFA,47000,95534,30/03/2021,13250,15350,19/12/2023,,NISSAN,QASHQAI,QASHQAI HATCHBACK,1.3 DiG-T 160 [157] N-Connecta 5dr DCT Glass Roof,2017,2021,NIQQ13N5G5HPTA  3   
GJ20BKF,44000,88447,04/03/2020,11350,13850,24/01/2024,,SKODA,OCTAVIA,OCTAVIA DIESEL ESTATE,1.6 TDI CR SE Drive 5dr,2017,2020,SKOC16SER5EDTM  4   
OU70WHX,30000,83379,19/10/2020,20050,23000,03/01/2024,,JAGUAR,I-PACE,I-PACE ESTATE,294kW EV400 S 90kWh 5dr Auto,2018,2022,JAIP00S  5EE A4     
AE69TZA,30000,84018,21/09/2019,7875,9675,19/12/2023,,RENAULT,CLIO,CLIO HATCHBACK,0.9 TCE 90 GT Line 5dr,2016,2019,R1CL09GL 5HPTM  6   
FD70XTB,45000,91224,22/12/2020,15700,17800,19/12/2023,,TOYOTA,C-HR,C-HR HATCHBACK,1.8 Hybrid Dynamic 5dr CVT,2019,0,TOCH18DYN5HHIA  1   
HX71KWP,18000,95280,09/09/2021,13100,14900,19/12/2023,,MAZDA,MX-30,MX-30 ELECTRIC HATCHBACK,107kW GT Sport Tech 35.5kWh 5dr Auto,2020,0,MAM000GST5HE A      
YM70MYG,23000,91442,22/12/2020,15550,17650,19/12/2023,,FORD,KUGA,KUGA DIESEL ESTATE,1.5 EcoBlue Titanium 5dr,2019,2021,FOKG15TIT5EDTM  3   
MW69ORF,31000,87476,29/11/2019,19550,21750,19/12/2023,,LAND ROVER,RANGE ROVER EVOQUE,RANGE ROVER EVOQUE DIESEL HATCHBACK,2.0 D150 R-Dynamic S 5dr Auto,2019,2023,LRRE20RDS5HDTA4 2   
YF17LWA,56000,77369,05/06/2017,16800,19500,19/12/2023,,AUDI,Q5,Q5 DIESEL ESTATE,2.0 TDI Quattro S Line 5dr S Tronic,2016,2020,AUQ520SL 5EDTA4 2   
YY69CWG,50000,88830,21/10/2019,28200,31250,19/12/2023,,VOLVO,XC90,XC90 DIESEL ESTATE,2.0 B5D [235] R DESIGN 5dr AWD Geartronic,2015,2023,VOXC20RID5EDTA4 2   
ET15ONN,74000,65124,31/07/2015,5925,7725,19/12/2023,,MINI,HATCHBACK,HATCHBACK,1.5 Cooper 5dr [Chili/Media Pack XL],2014,2021,MNCO15CM 5HPTM  4   
CN70XGD,36000,83381,03/09/2020,23950,27250,03/01/2024,,JAGUAR,I-PACE,I-PACE ESTATE,294kW EV400 HSE 90kWh 5dr Auto,2018,2022,JAIP00HSE5EE A4     
WF20EBM,40000,86055,13/03/2020,15900,17895,24/01/2024,,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A200 AMG Line Executive 5dr,2018,2022,MEAC13LAE5HPTM  6   
HJ70XYC,17000,92714,06/11/2020,17150,19100,19/12/2023,,VOLKSWAGEN,GOLF,GOLF HATCHBACK,1.5 TSI 150 R-Line 5dr,2020,0,VWGO15R1L5HPTM  7   
YH71XYG,18000,90553,29/10/2021,14500,16600,24/01/2024,,JEEP,RENEGADE,RENEGADE HATCHBACK SPECIAL EDITION,1.0 T3 GSE Night Eagle II 5dr,2018,0,JERE10NE25HPTM  1   
DS68VXH,53000,79328,07/01/2019,7475,9575,19/12/2023,,VAUXHALL,CROSSLAND X,CROSSLAND X HATCHBACK,1.2T [110] Elite Nav 5dr [Start Stop] Auto,2017,2020,VACX12NES5HPTA      
SL16SLV,75000,63057,22/04/2016,5325,7125,19/12/2023,,MINI,HATCHBACK,HATCHBACK,1.5 Cooper 3dr [Chili Pack],2014,2021,MNCO15CP 3HPTM  4   
AO20XCV,33000,87995,19/08/2020,19950,22000,19/12/2023,,VOLKSWAGEN,TIGUAN,TIGUAN DIESEL ESTATE,2.0 TDi 150 R-Line Tech 5dr,2016,2020,VWTI20RT55EDTM  2   
YB69TWW,22000,87467,20/12/2019,16100,18200,19/12/2023,,LAND ROVER,RANGE ROVER EVOQUE,RANGE ROVER EVOQUE DIESEL HATCHBACK,2.0 D150 5dr 2WD,2019,2023,LRRE20   5HDTM  2   
DK69SSJ,74000,88931,23/09/2019,16150,18150,19/12/2023,,MERCEDES-BENZ,CLA,CLA COUPE,CLA 200 AMG Line 4dr Tip Auto,2019,2023,MECA132OA4SPTA  2   
EJ71SSX,26000,90765,17/12/2021,13850,15950,16/01/2024,,FORD,PUMA,PUMA HATCHBACK,1.0 EcoBoost Hybrid mHEV ST-Line 5dr,2019,0,FOPU10STL5HPTM      
YG69JVB,27000,84966,26/10/2019,15250,17250,05/01/2024,,AUDI,Q2,Q2 ESTATE,35 TFSI Sport 5dr S Tronic,2016,2020,AUQ2153SO5EPTA      
EO67KUY,42000,76056,27/09/2017,6725,8725,10/01/2024,,VAUXHALL,MOKKA X,MOKKA X HATCHBACK,1.4T Active 5dr,2016,2019,VAMX14ACT5HPTM      
NJ69XUA,22000,76786,18/10/2019,15600,17750,19/12/2023,,TOYOTA,C-HR,C-HR HATCHBACK,1.8 Hybrid Dynamic 5dr CVT,2016,2019,TOCH18DYN5HHIA      
YB70RVT,17000,89233,19/12/2020,24300,26750,10/01/2024,,TESLA,MODEL 3,MODEL 3 SALOON,Long Range AWD 4dr Auto,2019,0,TEM300LR 4SE A4     
MJ70VUG,19000,90761,30/10/2020,12850,14950,19/12/2023,,FORD,PUMA,PUMA HATCHBACK,1.0 EcoBoost Hybrid mHEV Titanium 5dr,2019,0,FOPU10T255HPTM      
FV16VLU,42000,61090,23/06/2016,7875,9875,19/12/2023,,SEAT,LEON,LEON HATCHBACK,1.8 TSI FR 5dr [Technology Pack],2013,2016,SELE18FRT5HPTM  3   
EA71TWC,18000,96746,05/11/2021,18550,20500,19/12/2023,,HYUNDAI,KONA,KONA ELECTRIC HATCHBACK,150kW Ultimate 64kWh 5dr Auto,2021,2023,HYKN00UT45HE A  1   
EX65XSC,44000,68239,07/09/2015,7750,9550,19/12/2023,,AUDI,A1,A1 SPORTBACK,1.0 TFSI Sport 5dr,2014,2018,AUA110SPO5HPTM  1   
YK70CFN,33000,83771,07/09/2020,16800,18850,19/12/2023,,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A200 AMG Line 5dr Auto,2018,2022,MEAC13LMA5HPTA  6   
BP16YNT,47000,69248,13/06/2016,4700,6500,24/01/2024,,RENAULT,CLIO,CLIO HATCHBACK,0.9 TCE 90 Dynamique S Nav 5dr,2013,2016,R1CL09DNS5HPTM  5   
FY66STX,61000,71873,26/10/2016,7950,9925,19/12/2023,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A180d SE 5dr,2015,2018,MEAC15SE 5HDTM  5   
WF21YKP,29000,91359,31/03/2021,21150,23250,19/12/2023,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL SALOON,A220d AMG Line Executive 4dr Auto,2019,2022,MEAC202ME4SDTA      
WH18HNY,56000,83032,16/07/2018,8550,10550,19/12/2023,,HONDA,CIVIC,CIVIC DIESEL HATCHBACK,1.6 i-DTEC SE 5dr,2018,2020,HOCI16SE 5HDTM  6   
DT69VNU,47000,87080,27/02/2020,19700,22250,19/12/2023,,BMW,3 SERIES,3 SERIES DIESEL SALOON,320d M Sport 4dr Step Auto,2019,2022,BM3220MS 4SDTA  8   
EJ66YZT,50000,73206,18/11/2016,9500,11495,16/01/2024,,VOLKSWAGEN,GOLF,GOLF HATCHBACK,1.4 TSI 125 Match Edition 5dr DSG,2013,2017,VWGO14ME 5HPTA  5   
EK69KKU,23000,84017,30/09/2019,8200,9995,19/12/2023,,RENAULT,CLIO,CLIO HATCHBACK,0.9 TCE 90 Iconic 5dr,2016,2019,R1CL09IC95HPTM  6   
ND64VPK,50000,64175,20/12/2014,5700,7495,18/01/2024,,VOLKSWAGEN,POLO,POLO HATCHBACK,1.0 SE 5dr,2014,2017,VWPO10SE 5HPIM  5   
AO22NNB,36000,97421,05/05/2022,15650,17750,19/12/2023,,FORD,PUMA,PUMA HATCHBACK,1.0 EcoBoost Hybrid mHEV ST-Line 5dr DCT,2019,0,FOPU10STL5HPTA      
BV18EOF,50000,78135,17/07/2018,8125,10400,22/01/2024,,VAUXHALL,INSIGNIA,INSIGNIA GRAND SPORT,1.5T SRi Nav 5dr,2017,2020,VAIN15SRV5HPTM  2   
BU67DXY,27000,66210,05/12/2017,6575,8095,04/01/2024,,VAUXHALL,CORSA,CORSA HATCHBACK,1.4T [100] SRi Vx-line 5dr,2014,2019,VACO14SVX5HPTM  5   
WF70KPY,17000,89981,30/09/2020,28850,33000,19/12/2023,,MERCEDES-BENZ,GLC,GLC DIESEL ESTATE,GLC 300d 4Matic AMG Line Premium 5dr 9G-Tronic,2019,2022,MEGS203LP5EDTA4 1   
EX70XKB,24000,89683,02/09/2020,14900,16900,19/12/2023,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A180d SE 5dr,2018,2022,MEAC15SE 5HDTM  6   
WX21YGA,12000,92781,01/03/2021,25900,28750,19/12/2023,,MERCEDES-BENZ,GLA,GLA HATCHBACK,GLA 200 AMG Line Executive 5dr Auto,2020,2023,MEGA13LAE5HPTA  2   
VE70KLD,42000,92714,29/12/2020,15100,17100,18/01/2024,,VOLKSWAGEN,GOLF,GOLF HATCHBACK,1.5 TSI 150 R-Line 5dr,2020,0,VWGO15R1L5HPTM  7   
YO68YTB,35000,87309,18/02/2019,14350,16450,19/12/2023,,FORD,KUGA,KUGA DIESEL ESTATE,2.0 TDCi 180 ST-Line Edition 5dr Auto,2016,2019,FOKG208SE5EDTA4 2   
AF68VBK,59000,80875,28/09/2018,11100,13100,19/12/2023,,BMW,1 SERIES,1 SERIES HATCHBACK SPECIAL EDITION,118d M Sport Shadow Edition 5dr,2017,2019,BM1S20MSN5HDTM  3   
LM21OMX,46000,95534,31/03/2021,13300,15400,19/12/2023,,NISSAN,QASHQAI,QASHQAI HATCHBACK,1.3 DiG-T 160 [157] N-Connecta 5dr DCT Glass Roof,2017,2021,NIQQ13N5G5HPTA  3   
NV69GYF,48000,91094,24/02/2020,10500,12600,19/12/2023,,NISSAN,JUKE,JUKE HATCHBACK,1.0 DiG-T N-Connecta 5dr DCT,2019,0,NIJU10NCN5HPTA  2   
WJ70ZCL,38000,87904,04/09/2020,12300,14400,19/12/2023,,RENAULT,KADJAR,KADJAR DIESEL HATCHBACK,1.5 Blue dCi GT Line 5dr,2019,2020,R1KJ15GL 5HDTM  1   
SB17OUW,33000,69146,12/06/2017,8400,10200,24/01/2024,,RENAULT,CAPTUR,CAPTUR DIESEL HATCHBACK,1.5 dCi 90 Dynamique S Nav 5dr Auto,2013,2017,R1CP15DNS5HDTA      
YF17DKE,65000,68098,31/03/2017,10350,12800,19/12/2023,,BMW,4 SERIES,4 SERIES DIESEL COUPE,420d [190] Sport 2dr Auto [Business Media],2013,2020,BM4S20PB92CDTA      
EO67URG,67000,78542,10/11/2017,7800,9825,16/01/2024,,VOLKSWAGEN,GOLF,GOLF DIESEL ESTATE,1.6 TDI SE 5dr [Nav],2017,2020,VWGO16SEN5EDTM  6   
FY15BPE,50000,57571,11/03/2015,4100,5525,20/12/2023,,VAUXHALL,ADAM,ADAM HATCHBACK,1.2i Jam 3dr,2012,2019,VAAD12JAM3HPIM      
FJ68HWY,63000,75460,31/10/2018,7150,8650,20/12/2023,,ABARTH,595,595 HATCHBACK,1.4 T-Jet 145 3dr,2016,0,ABA914   3HPTM  1   
OY70VXG,14000,91831,09/09/2020,25650,28500,19/12/2023,,POLESTAR,2,2 FASTBACK SPECIAL EDITION,300kW Pilot Plus 78kWh Dual motor 5dr 4WD Auto,2020,2023,PS2 00PP 5HE A4     
YS17FUY,45000,78244,31/05/2017,8025,10250,19/12/2023,,SKODA,OCTAVIA,OCTAVIA HATCHBACK,1.4 TSI SE L 5dr,2017,2020,SKOC14SEL5HPTM  4   
LS20VCT,47000,77969,23/03/2020,15450,17450,19/12/2023,,HONDA,CIVIC,CIVIC HATCHBACK,1.5 VTEC Turbo Prestige 5dr CVT,2017,2022,HOCI15PRG5HPTA  6   
NL20MWN,21000,89233,03/06/2020,23200,25500,10/01/2024,,TESLA,MODEL 3,MODEL 3 SALOON,Long Range AWD 4dr Auto,2019,0,TEM300LR 4SE A4     
OU70WHF,10000,83379,11/09/2020,22400,25500,19/12/2023,,JAGUAR,I-PACE,I-PACE ESTATE,294kW EV400 S 90kWh 5dr Auto,2018,2022,JAIP00S  5EE A4     
YE21XYP,35000,95571,26/04/2021,13950,15950,19/12/2023,,BMW,1 SERIES,1 SERIES HATCHBACK,118i [136] SE 5dr,2019,0,BM1S15S365HPTM  4   
LY69VHF,26000,89198,24/02/2020,18400,20500,19/12/2023,,MERCEDES-BENZ,GLA,GLA HATCHBACK,GLA 200 AMG Line Edition Plus 5dr Auto,2017,2020,MEGA16A2P5HPTA  1   
OV20GDY,20000,83380,25/08/2020,22850,25750,03/01/2024,,JAGUAR,I-PACE,I-PACE ESTATE,294kW EV400 SE 90kWh 5dr Auto,2018,2022,JAIP00SE 5EE A4     
MT22ORL,20000,100513,30/06/2022,13100,15095,24/01/2024,,CITROEN,C4,C4 HATCHBACK,1.2 PureTech [130] C-Series Edition 5dr,2020,0,CIC412CE35HPTM  3   
VU20WOA,35000,84615,29/07/2020,7700,9500,19/12/2023,,DACIA,SANDERO STEPWAY,SANDERO STEPWAY HATCHBACK,0.9 TCe Comfort 5dr,2016,2021,DASS09COM5HPTM  1   
DC66ACV,45000,67810,11/12/2016,8150,10150,19/12/2023,,HONDA,CIVIC,CIVIC DIESEL HATCHBACK,1.6 i-DTEC Sport 5dr,2015,2018,HOCI16SPO5HDTM  5   
BG67LBZ,31000,78914,26/10/2017,8850,10850,10/01/2024,,HYUNDAI,I30,I30 HATCHBACK,1.4T GDI SE Nav 5dr,2017,2020,HYI314BDN5HPTM  4   
FV18DPU,30000,79301,01/06/2018,7875,9375,19/12/2023,,KIA,PICANTO,PICANTO HATCHBACK,1.25 2 5dr Auto,2017,2020,KIPI122  5HPIA  4   
BL72CBF,7000,96464,30/11/2022,12300,14100,19/12/2023,,DACIA,SANDERO STEPWAY,SANDERO STEPWAY HATCHBACK,1.0 TCe Bi-Fuel Prestige 5dr,2021,2022,DASS10PRE5HBTM  2   
