VRM,mileage,CAP ID,Reg Date,Clean,Retail,ValuationDate,Mileage10000,CAPMan,CAPRange,CAPMod,CAPDer,ModIntroduced,ModDiscontinued,CAP Code
MA68BXU,24000,83615,2015-04-21,11300,13300,01/11/2023,,FORD,FOCUS,FOCUS HATCHBACK,1.0 EcoBoost 125 ST-Line Nav 5dr,2018,2022,FOFO10TN55HPTM  6   
BJ68RRU,35000,81214,2015-04-21,9450,11550,01/11/2023,,VAUXHALL,GRANDLAND X,GRANDLAND X HATCHBACK,1.2 Turbo Tech Line Nav 5dr,2017,2021,VAGX12TLN5HPTM      
BP69LVD,33000,90663,2015-04-21,9200,10700,09/11/2023,,VAUXHALL,CORSA,CORSA HATCHBACK,1.2 Turbo Elite Nav Premium 5dr,2019,2023,VACO12ENP5HPTM  6   
VO70MHF,47000,90664,2015-04-21,9850,11350,09/11/2023,,VAUXHALL,CORSA,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr Auto,2019,2023,VACO12ETN5HPTA  6   
CE69DXH,44000,84978,2015-04-21,15500,17500,03/11/2023,,AUDI,Q2,Q2 DIESEL ESTATE,30 TDI Black Edition 5dr,2016,2020,AUQ2163BE5EDTM      
WA18VEW,26000,78133,2015-04-21,11050,13550,09/11/2023,,VAUXHALL,INSIGNIA,INSIGNIA GRAND SPORT,1.5T Elite Nav 5dr,2017,2020,VAIN15ELN5HPTM  2   
DN23KFT,6000,93943,2015-04-21,33400,37250,10/11/2023,,AUDI,Q5,Q5 DIESEL ESTATE,40 TDI Quattro S Line 5dr S Tronic,2020,0,AUQ520SL 5EDTA4 3   
KP20HJO,24000,83772,2015-04-21,19150,21000,24/10/2023,,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A200 AMG Line Executive 5dr Auto,2018,2022,MEAC13LAE5HPTA  6   
AJ21YDZ,24000,93840,2015-04-21,23700,26750,07/11/2023,,BMW,3 SERIES,3 SERIES SALOON,330e M Sport 4dr Step Auto,2019,2022,BM3E20M5T4SXTA  8   
JS70RJS,12000,85970,2015-04-21,18150,20000,30/10/2023,,HYUNDAI,KONA,KONA ELECTRIC HATCHBACK,150kW Premium SE 64kWh 5dr Auto,2018,2021,HYKN00PSE5HE A      
HY71KRD,13000,92733,2015-04-21,12900,14900,30/10/2023,,SEAT,LEON,LEON HATCHBACK,1.0 TSI EVO SE Dynamic 5dr,2020,0,SELE10SD 5HPTM  5   
DX68TKN,41000,78876,2015-04-21,7400,9200,06/11/2023,,FORD,FIESTA,FIESTA HATCHBACK,1.1 Zetec Navigation 5dr,2017,2021,FOFI11ZN 5HPIM  9   
FH70FVU,45000,95070,2015-04-21,8725,10200,09/11/2023,,VAUXHALL,CORSA,CORSA HATCHBACK,1.2 Elite 5dr,2019,2023,VACO12ELI5HPIM  6   
GK18DDO,33000,80076,2015-04-21,15350,17350,09/11/2023,,AUDI,A3,A3 SPORTBACK,1.5 TFSI S Line 5dr S Tronic [Tech Pack],2016,2020,AUA315STL5HPTA  4   
NX20HXH,23000,84500,2015-04-21,13550,15350,06/11/2023,,FORD,FIESTA,FIESTA HATCHBACK,1.5 EcoBoost ST-2 Navigation 5dr,2017,2021,FOFI152SN5HPTM  9   
GD69TYO,39000,90663,2015-04-21,8875,10350,09/11/2023,,VAUXHALL,CORSA,CORSA HATCHBACK,1.2 Turbo Elite Nav Premium 5dr,2019,2023,VACO12ENP5HPTM  6   
SC21KWO,41000,89485,2015-04-21,12950,14750,27/10/2023,,AUDI,A1,A1 SPORTBACK,25 TFSI Technik 5dr,2018,0,AUA110TEK5HPTM  2   
WA70ZDH,11000,90734,2015-04-21,14000,16100,07/11/2023,,MG MOTOR UK,ZS,ZS ELECTRIC HATCHBACK,105kW Exclusive EV 45kWh 5dr Auto,2019,2022,NMZS00ECV5HE A      
FP22NOF,22000,94986,2015-04-21,15300,17300,09/11/2023,,CITROEN,C4,E-C4 ELECTRIC HATCHBACK,100kW Shine Plus 50kWh 5dr Auto,2020,0,CIC400SHP5HE A  3   
CF21OJN,43000,90734,2015-04-21,12250,14300,07/11/2023,,MG MOTOR UK,ZS,ZS ELECTRIC HATCHBACK,105kW Exclusive EV 45kWh 5dr Auto,2019,2022,NMZS00ECV5HE A      
LV69FWL,16000,86206,2015-04-21,20650,22750,31/10/2023,,PEUGEOT,5008,5008 ESTATE,1.6 PureTech 180 Allure 5dr EAT8,2017,2020,PE5816AU85EPTA  2   
LX66VUV,74000,73496,2015-04-21,7825,9900,09/11/2023,,KIA,SPORTAGE,SPORTAGE ESTATE,1.6 GDi ISG 2 5dr,2016,2018,KISP162  5EPIM  4   
SA67VNO,44000,64722,2015-04-21,17200,19850,10/11/2023,,LEXUS,NX,NX ESTATE,300h 2.5 Luxury 5dr CVT,2014,2017,LENX25LUX5EHIA4     
YK69DXM,66000,87807,2015-04-21,14500,16500,01/11/2023,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A200d AMG Line Executive 5dr Auto,2018,2022,MEAC20LAE5HDTA  6   
BN69FMJ,30000,90022,2015-04-21,10700,12800,09/11/2023,,VAUXHALL,GRANDLAND X,GRANDLAND X DIESEL HATCHBACK,1.5 Turbo D SRi Nav 5dr,2017,2021,VAGX15SRV5HDTM      
BG66MHO,81000,70986,2015-04-21,10250,12250,10/11/2023,,VOLKSWAGEN,GOLF,GOLF DIESEL HATCHBACK,2.0 TDI GTD 5dr DSG [Nav],2013,2017,VWGO20GN 5HDTA  5   
YL69OVJ,15000,84508,2015-04-21,11050,12850,06/11/2023,,HYUNDAI,I20,I20 HATCHBACK,1.2 MPi Premium Nav 5dr,2018,2020,HYI212PRN5HPIM  3   
BG70BPV,12000,91064,2015-04-21,13650,16150,09/11/2023,,HYUNDAI,IONIQ,IONIQ ELECTRIC HATCHBACK,100kW Premium 38kWh 5dr Auto,2019,2022,HYIN00PRM5HE A  1   
GJ20CSY,52000,79895,2015-04-21,10450,12900,03/11/2023,,SKODA,OCTAVIA,OCTAVIA ESTATE,1.0 TSI SE Technology 5dr,2017,2020,SKOC10STE5EPTM  4   
MT22WVK,26000,100513,2015-04-21,13600,15600,06/11/2023,,CITROEN,C4,C4 HATCHBACK,1.2 PureTech [130] C-Series Edition 5dr,2020,0,CIC412CE35HPTM  3   
NY18JKN,40000,81067,2015-04-21,12300,13800,31/10/2023,,VOLKSWAGEN,TIGUAN,TIGUAN ESTATE,1.4 TSi 125 SE Nav 5dr,2016,2020,VWTI14SN25EPTM  2   
DV19BVS,23000,84578,2015-04-21,6975,8450,27/10/2023,,TOYOTA,AYGO,AYGO HATCHBACK,1.0 VVT-i X-Play 5dr,2018,2021,TOAY10XPL5HPIM  4   
KK19FKS,37000,89356,2015-04-21,9450,11250,07/11/2023,,PEUGEOT,2008,2008 ESTATE,1.2 PureTech 130 Allure Premium 5dr,2016,2019,PE2012AP65EPTM  1   
LC20ONW,18000,89347,2015-04-21,21750,24000,01/11/2023,,TESLA,MODEL 3,MODEL 3 SALOON,Standard Plus 4dr Auto,2019,0,TEM300SP 4SE A      
PJ16RMO,64000,64538,2015-04-21,7150,9200,09/11/2023,,NISSAN,X-TRAIL,X-TRAIL DIESEL STATION WAGON,1.6 dCi N-Tec 5dr,2014,2018,NIXT16NTE5WDTM  3   
KT69SZU,53000,89867,2015-04-21,18500,21000,30/10/2023,,MERCEDES-BENZ,C CLASS,C CLASS DIESEL ESTATE,C220d AMG Line Edition 5dr 9G-Tronic,2018,2021,MECC20ALE5EDTA  6   
RE70CHG,23000,85969,2015-04-21,15750,17800,30/10/2023,,HYUNDAI,KONA,KONA ELECTRIC HATCHBACK,150kW Premium 64kWh 5dr Auto,2018,2021,HYKN00P645HE A      
LG20XNE,31000,89347,2015-04-21,20600,22750,01/11/2023,,TESLA,MODEL 3,MODEL 3 SALOON,Standard Plus 4dr Auto,2019,0,TEM300SP 4SE A      
BN64UYO,59000,63602,2015-04-21,2475,4200,30/10/2023,,CITROEN,DS3,DS3 HATCHBACK,1.2 VTi DSign Plus 3dr,2010,2015,CID312DSL3HPIM      
BJ70UEE,58000,84978,2015-04-21,15150,17150,03/11/2023,,AUDI,Q2,Q2 DIESEL ESTATE,30 TDI Black Edition 5dr,2016,2020,AUQ2163BE5EDTM      
LN66YNP,69000,71873,2015-04-21,7925,9925,06/11/2023,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A180d SE 5dr,2015,2018,MEAC15SE 5HDTM  5   
YC69SGU,36000,87080,2015-04-21,21100,23500,07/11/2023,,BMW,3 SERIES,3 SERIES DIESEL SALOON,320d M Sport 4dr Step Auto,2019,2022,BM3220MS 4SDTA  8   
YB21FGV,23000,89902,2015-04-21,22200,24500,07/11/2023,,BMW,1 SERIES,1 SERIES DIESEL HATCHBACK,120d xDrive M Sport 5dr Step Auto,2019,0,BM1S20MS 5HDTA4 4   
LP21JUV,16000,92322,2015-04-21,14500,16300,08/11/2023,,VOLKSWAGEN,POLO,POLO HATCHBACK,1.0 TSI 95 Match 5dr DSG,2018,2021,VWPO10MAT5HPTA  6   
DN70HGJ,43000,90660,2015-04-21,8875,10400,09/11/2023,,VAUXHALL,CORSA,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,2019,2023,VACO12SRP5HPTM  6   
PK18OER,15000,75889,2015-04-21,7250,9250,24/10/2023,,FIAT,TIPO,TIPO DIESEL HATCHBACK,1.3 Multijet Lounge 5dr,2016,2021,FITI13LNG5HDTM  1   
PJ20LWV,38000,83271,2015-04-21,13250,15350,09/11/2023,,PEUGEOT,3008,3008 DIESEL ESTATE,1.5 BlueHDi GT Line 5dr,2016,2020,PE3015GTL5EDTM  2   
DU70XFJ,37000,90646,2015-04-21,7975,9475,09/11/2023,,VAUXHALL,CORSA,CORSA HATCHBACK,1.2 SE 5dr,2019,2023,VACO12SE 5HPIM  6   
NX69FZM,38000,87431,2015-04-21,13250,15250,01/11/2023,,FORD,FOCUS,FOCUS HATCHBACK,1.5 EcoBoost 182 ST-Line X 5dr Auto,2018,2022,FOFO15SX75HPTA  6   
LG69XUS,39000,90541,2015-04-21,23000,25250,08/11/2023,,TESLA,MODEL 3,MODEL 3 SALOON,Performance AWD 4dr [Performance Upgrade] Auto,2019,0,TEM300PU 4SE A4     
DP69HXW,41000,90660,2015-04-21,8550,10050,09/11/2023,,VAUXHALL,CORSA,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,2019,2023,VACO12SRP5HPTM  6   
WJ17ZPR,38000,64526,2015-04-21,8625,10700,09/11/2023,,NISSAN,X-TRAIL,X-TRAIL DIESEL STATION WAGON,1.6 dCi Acenta 5dr,2014,2018,NIXT16ACE5WDTM  3   
LR20HYB,19000,83772,2015-04-21,19350,21500,07/11/2023,,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A200 AMG Line Executive 5dr Auto,2018,2022,MEAC13LAE5HPTA  6   
VA19PNO,49000,86073,2015-04-21,19100,21000,26/10/2023,,VOLKSWAGEN,GOLF,GOLF HATCHBACK,2.0 TSI 300 R 5dr 4MOTION DSG,2017,2020,VWGO20R0 5HPTA4 6   
NG22LYK,8000,94986,2015-04-21,16650,18650,09/11/2023,,CITROEN,C4,E-C4 ELECTRIC HATCHBACK,100kW Shine Plus 50kWh 5dr Auto,2020,0,CIC400SHP5HE A  3   
EJ16YCC,38000,71691,2015-04-21,6150,7650,25/10/2023,,ABARTH,595,595 HATCHBACK,1.4 T-Jet 140 3dr,2012,2016,ABA914   3HPTM      
HT19TSZ,32000,75982,2015-04-21,7050,8550,09/11/2023,,FIAT,500,500 HATCHBACK,1.2 S 3dr,2015,0,FI5012S  3HPIM  1   
BD20LHB,36000,78272,2015-04-21,12900,15400,26/10/2023,,SKODA,OCTAVIA,OCTAVIA DIESEL ESTATE,1.6 TDI SE Technology 5dr,2017,2020,SKOC16STE5EDTM  4   
YR21VKD,21000,94399,2015-04-21,22700,25000,09/11/2023,,LAND ROVER,RANGE ROVER EVOQUE,RANGE ROVER EVOQUE DIESEL HATCHBACK,2.0 D165 S 5dr Auto,2019,2023,LRRE2016S5HDTA4 2   
SO19DJV,39000,84865,2015-04-21,14950,17050,09/11/2023,,MERCEDES-BENZ,GLA,GLA HATCHBACK,GLA 180 Urban Edition 5dr,2017,2020,MEGA168UE5HPTM  1   
AF20XVU,22000,83575,2015-04-21,12850,14850,01/11/2023,,FORD,FOCUS,FOCUS ESTATE,1.0 EcoBoost 125 ST-Line 5dr,2018,2022,FOFO10TL55EPTM  6   
NV69KBN,43000,78844,2015-04-21,8575,10350,06/11/2023,,FORD,FIESTA,FIESTA HATCHBACK,1.0 EcoBoost Titanium 5dr,2017,2021,FOFI10TIT5HPTM  9   
FG70UJY,48000,87962,2015-04-21,14650,16650,10/11/2023,,TOYOTA,COROLLA,COROLLA TOURING SPORT,1.8 VVT-i Hybrid Icon Tech 5dr CVT,2018,2022,TOCO18ICT5EHIA  8   
DN70OFR,48000,90663,2015-04-21,8900,10400,09/11/2023,,VAUXHALL,CORSA,CORSA HATCHBACK,1.2 Turbo Elite Nav Premium 5dr,2019,2023,VACO12ENP5HPTM  6   
FV19TFF,43000,74794,2015-04-21,12850,14850,09/11/2023,,VOLVO,V40,V40 HATCHBACK,T3 [152] Cross Country Pro 5dr Geartronic,2012,2019,VOV415TCP5HPTA      
DA22UMJ,19000,95326,2015-04-21,13050,14550,08/11/2023,,VAUXHALL,CORSA,CORSA ELECTRIC HATCHBACK,100kW Elite Nav Premium 50kWh 5dr Auto [7.4kWCh],2019,2023,VACO00ENP5HE A  6   
MK67ZTC,46000,58061,2015-04-21,7150,9300,06/11/2023,,MAZDA,6,MAZDA6 DIESEL TOURER,2.2d SE Nav 5dr,2013,2018,MA6 22SEN5EDTM  3   
ND17KRX,49000,78447,2015-04-21,13650,15650,26/10/2023,,VOLKSWAGEN,GOLF,GOLF HATCHBACK,2.0 TSI GTI 5dr,2017,2020,VWGO20GTI5HPTM  6   
ML67SHX,26000,67121,2015-04-21,9775,11550,09/11/2023,,AUDI,A1,A1 DIESEL SPORTBACK,1.6 TDI Sport 5dr,2015,2018,AUA116SPO5HDTM  1   
FD19NBN,13000,84044,2015-04-21,9375,10900,10/11/2023,,PEUGEOT,108,108 HATCHBACK,1.0 72 Allure 5dr 2-Tronic,2014,2022,PE18107AL5HPIA      
DT18UUG,59000,81225,2015-04-21,8125,10250,09/11/2023,,VAUXHALL,GRANDLAND X,GRANDLAND X DIESEL HATCHBACK,1.6 Turbo D Sport Nav 5dr Auto,2017,2021,VAGX16SPV5HDTA      
WP20JYD,44000,83629,2015-04-21,10400,12400,01/11/2023,,FORD,FOCUS,FOCUS HATCHBACK,1.0 EcoBoost 125 Titanium 5dr,2018,2022,FOFO10T255HPTM  6   
LM70RKU,17000,84581,2015-04-21,9525,11000,27/10/2023,,TOYOTA,AYGO,AYGO HATCHBACK,1.0 VVT-i X-Play TSS 5dr x-shift,2018,2021,TOAY10XPS5HPIA  4   
YY69VBV,25000,91060,2015-04-21,13550,15550,10/11/2023,,HYUNDAI,IONIQ,IONIQ HATCHBACK,1.6 GDi Hybrid Premium 5dr DCT,2019,2022,HYIN16PRM5HHIA  1   
YP67HMF,60000,78333,2015-04-21,11850,13950,03/11/2023,,MERCEDES-BENZ,GLA,GLA DIESEL HATCHBACK,GLA 200d SE 5dr,2017,2019,MEGA21SE 5HDTM  1   
YR70YLW,29000,90101,2015-04-21,22900,25500,31/10/2023,,AUDI,A4,A4 SALOON,40 TFSI Black Edition 4dr S Tronic [Comfort+Sound],2019,0,AUA4204BS4SPTA  7   
FD70NEU,44000,81218,2015-04-21,11350,13450,01/11/2023,,VAUXHALL,GRANDLAND X,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,2017,2021,VAGX12ELN5HPTM      
SH16GEK,52000,65542,2015-04-21,9975,11950,31/10/2023,,VOLKSWAGEN,SCIROCCO,SCIROCCO DIESEL COUPE,2.0 TDi BlueMotion Tech R-Line 3dr,2014,2017,VWSC20BRL3CDTM  2   
HX68HDH,38000,68568,2015-04-21,10950,13050,31/10/2023,,MAZDA,CX-3,CX-3 HATCHBACK,2.0 Sport Nav 5dr,2015,2018,MAC320SPN5HPIM      
DP70DLY,43000,95070,2015-04-21,8825,10300,09/11/2023,,VAUXHALL,CORSA,CORSA HATCHBACK,1.2 Elite 5dr,2019,2023,VACO12ELI5HPIM  6   
LS70URF,78000,88769,2015-04-21,19900,22750,06/11/2023,,VOLVO,XC60,XC60 DIESEL ESTATE,2.0 B4D Momentum 5dr AWD Geartronic,2017,2021,VOX620BMO5EDTA4 2   
FL18AHC,34000,79971,2015-04-21,5950,7750,24/10/2023,,DS,DS 3,DS 3 HATCHBACK,1.2 PureTech 82 Connected Chic 3dr,2016,2019,DSD312CC83HPIM  1   
VE18GPZ,37000,81594,2015-04-21,9675,11450,01/11/2023,,SEAT,ARONA,ARONA HATCHBACK,1.0 TSI 115 FR 5dr DSG,2017,2021,SEAN101FR5HPTA      
DP19LZN,34000,83940,2015-04-21,7250,8750,02/11/2023,,VAUXHALL,CORSA,CORSA HATCHBACK,1.4 SRi Vx-line Nav Black 5dr,2014,2019,VACO14SVB5HPIM  5   
YL71GTZ,19000,96677,2015-04-21,24150,26500,09/11/2023,,MERCEDES-BENZ,EQA,EQA HATCHBACK,EQA 250 140kW AMG Line 66.5kWh 5dr Auto,2021,2024,MEEA00LMA5HE A      
LX20ZWP,30000,83772,2015-04-21,18100,20250,07/11/2023,,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A200 AMG Line Executive 5dr Auto,2018,2022,MEAC13LAE5HPTA  6   
OV20FYO,43000,83381,2015-04-21,24100,27250,06/11/2023,,JAGUAR,I-PACE,I-PACE ESTATE,294kW EV400 HSE 90kWh 5dr Auto,2018,2022,JAIP00HSE5EE A4     
MA20XJO,45000,89347,2015-04-21,19450,21750,01/11/2023,,TESLA,MODEL 3,MODEL 3 SALOON,Standard Plus 4dr Auto,2019,0,TEM300SP 4SE A      
RE70BVV,24000,85969,2015-04-21,15700,17700,30/10/2023,,HYUNDAI,KONA,KONA ELECTRIC HATCHBACK,150kW Premium 64kWh 5dr Auto,2018,2021,HYKN00P645HE A      
AF20XNN,18000,87355,2015-04-21,14050,16050,24/10/2023,,BMW,I3,I3 HATCHBACK,125kW 42kWh 5dr Auto,2017,2022,BMI3002555HE A  1   
MV20XRW,54000,87905,2015-04-21,12200,13700,10/11/2023,,RENAULT,KADJAR,KADJAR DIESEL HATCHBACK,1.5 Blue dCi GT Line 5dr EDC,2019,2020,R1KJ15GL 5HDTA  1   
AV69BHL,35000,82197,2015-04-21,21100,23500,09/11/2023,,VOLVO,XC40,XC40 DIESEL ESTATE,2.0 D4 [190] Inscription 5dr AWD Geartronic,2018,2020,VOX420I195EDTA4     
LT69FWD,21000,90132,2015-04-21,12300,14100,07/11/2023,,RENAULT,CLIO,CLIO HATCHBACK,1.3 TCe 130 RS Line 5dr EDC,2019,2023,R1CL13RLS5HPTA  7   
WH19LGG,43000,87734,2015-04-21,18900,20750,07/11/2023,,MERCEDES-BENZ,A CLASS,A CLASS AMG HATCHBACK,A35 4Matic 5dr Auto,2019,2022,MEAC20A355HPTA4 6   
BT14UTJ,62000,63039,2015-04-21,6050,7995,07/11/2023,,NISSAN,QASHQAI,QASHQAI DIESEL HATCHBACK,1.6 dCi Acenta 5dr Xtronic,2014,2017,NIQQ16ACE5HDTA  2   
AK19YFP,35000,86260,2015-04-21,11700,13800,30/10/2023,,KIA,STONIC,STONIC ESTATE,1.0T GDi 4 5dr,2017,0,KIST104  5EPTM      
WG20XHJ,42000,83545,2015-04-21,11250,13250,07/11/2023,,FORD,FOCUS,FOCUS DIESEL HATCHBACK,1.5 EcoBlue 120 ST-Line Nav 5dr,2018,2022,FOFO15NS25HDTM  6   
WF70TXR,25000,91903,2015-04-21,22400,25000,30/10/2023,,MERCEDES-BENZ,C CLASS,C CLASS SALOON SPECIAL EDITIONS,C220d AMG Line Night Edition Premium 4dr 9G-Tronic,2019,2021,MECC20APN4SDTA  6   
LV18GZB,74000,68575,2015-04-21,6925,8975,07/11/2023,,MAZDA,CX-3,CX-3 DIESEL HATCHBACK,1.5d Sport Nav 5dr,2015,2018,MAC315SPN5HDTM      
BV69CBO,47000,87904,2015-04-21,11550,13050,10/11/2023,,RENAULT,KADJAR,KADJAR DIESEL HATCHBACK,1.5 Blue dCi GT Line 5dr,2019,2020,R1KJ15GL 5HDTM  1   
YE19FCH,29000,87972,2015-04-21,7825,9325,27/10/2023,,TOYOTA,AYGO,AYGO HATCHBACK,1.0 VVT-i X-Trend 5dr,2018,2021,TOAY10XTD5HPIM  4   
AE68GFO,30000,85799,2015-04-21,12450,14550,07/11/2023,,MAZDA,CX-3,CX-3 HATCHBACK,2.0 150 Sport Nav + 5dr AWD,2018,2020,MAC320SPP5HPIM4 1   
CY21MGV,27000,91214,2015-04-21,15700,17800,31/10/2023,,TOYOTA,C-HR,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,2019,0,TOCH18ICO5HHIA  1   
PN19NBF,29000,77977,2015-04-21,12550,14650,31/10/2023,,SEAT,ATECA,ATECA ESTATE,1.4 EcoTSI SE Technology 5dr,2016,2020,SEAA14SET5EPIM      
WJ68CKE,69000,83891,2015-04-21,6625,8650,07/11/2023,,NISSAN,JUKE,JUKE DIESEL HATCHBACK,1.5 dCi Tekna [Bose] 5dr,2014,2020,NIJU15TKB5HDTM  1   
YJ66RPD,46000,65409,2015-04-21,6825,8625,02/11/2023,,TOYOTA,YARIS,YARIS HATCHBACK,1.33 VVT-i Icon 5dr,2014,2017,TOYA13ICO5HPIM  3   
SM20BKN,32000,92363,2015-04-21,11100,13200,01/11/2023,,VAUXHALL,GRANDLAND X,GRANDLAND X HATCHBACK,1.2 Turbo Griffin 5dr,2017,2021,VAGX12GRI5HPTM      
YW69FBB,30000,89196,2015-04-21,18400,20500,09/11/2023,,MERCEDES-BENZ,GLA,GLA HATCHBACK,GLA 200 AMG Line Edition 5dr Auto,2017,2020,MEGA16A2L5HPTA  1   
KY20FKN,29000,78106,2015-04-21,9800,11600,30/10/2023,,KIA,RIO,RIO HATCHBACK,1.0 T GDi 2 5dr,2017,2020,KIRI102  5HPTM  5   
EO18EUZ,40000,78913,2015-04-21,8625,10600,24/10/2023,,HYUNDAI,I30,I30 HATCHBACK,1.0T GDI SE Nav 5dr,2017,2020,HYI310BDN5HPTM  4   
PL17FWF,46000,59896,2015-04-21,9875,11850,02/11/2023,,MERCEDES-BENZ,CLA,CLA COUPE,CLA 180 Sport 4dr,2013,2016,MECA16SPO4SPTM      
AF18VGR,68000,81496,2015-04-21,11550,13650,31/10/2023,,PEUGEOT,5008,5008 ESTATE,1.2 PureTech Active 5dr,2017,2020,PE5812AV 5EPTM  2   
FY69AZR,30000,90721,2015-04-21,11200,13000,24/10/2023,,PEUGEOT,208,E-208 ELECTRIC HATCHBACK,100kW Allure 50kWh 5dr Auto,2019,2023,PE2800ALL5HE A  2   
OE21UHM,23000,87944,2015-04-21,16200,18200,10/11/2023,,TOYOTA,COROLLA,COROLLA HATCHBACK,1.8 VVT-i Hybrid Design 5dr CVT,2018,2022,TOCO18DES5HHIA  8   
YH71DKF,36000,89347,2015-04-21,22500,24750,01/11/2023,,TESLA,MODEL 3,MODEL 3 SALOON,Standard Plus 4dr Auto,2019,0,TEM300SP 4SE A      
FH69TGJ,17000,85289,2015-04-21,10750,12550,07/11/2023,,SEAT,IBIZA,IBIZA HATCHBACK,1.0 TSI 95 FR [EZ] 5dr,2017,2021,SEIB109FZ5HPTM  8   
MA67GWX,46000,78917,2015-04-21,10200,12200,24/10/2023,,HYUNDAI,I30,I30 HATCHBACK,1.4T GDI Premium 5dr DCT,2017,2020,HYI314BPM5HPTA  4   
DS21KSO,49000,81218,2015-04-21,11400,13500,01/11/2023,,VAUXHALL,GRANDLAND X,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,2017,2021,VAGX12ELN5HPTM      
FL20PVU,35000,83768,2015-04-21,15800,17800,07/11/2023,,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A200 Sport Executive 5dr Auto,2018,2022,MEAC13SOE5HPTA  6   
RV69NLU,35000,80872,2015-04-21,19450,21500,09/11/2023,,BMW,1 SERIES,1 SERIES HATCHBACK SPECIAL EDITION,M140i Shadow Edition 5dr Step Auto,2017,2019,BM1S30S1M5HPTA  3   
LP19GKV,61000,85754,2015-04-21,10600,12700,09/11/2023,,KIA,SPORTAGE,SPORTAGE ESTATE,1.6 GDi ISG 2 5dr,2018,2021,KISP162  5EPIM  5   
PX22TLV,16000,97976,2015-04-21,33700,36500,24/10/2023,,KIA,EV6,EV6 ELECTRIC ESTATE,236kW GT Line 77.4kWh 5dr AWD Auto,2021,0,KIEV00GTL5EE A4     
KS66YRC,44000,64549,2015-04-21,10150,12250,09/11/2023,,NISSAN,X-TRAIL,X-TRAIL DIESEL STATION WAGON,1.6 dCi Tekna 5dr 4WD [7 Seat],2014,2018,NIXT16TE75WDTM4 3   
FV71MZW,39000,96721,2015-04-21,12750,14750,10/11/2023,,KIA,XCEED,XCEED HATCHBACK,1.5T GDi ISG 3 5dr,2019,2022,KIXD153  5HPTM      
DV19UMK,28000,87763,2015-04-21,12650,14650,09/11/2023,,VOLVO,V40,V40 HATCHBACK,T2 [122] R DESIGN Edition 5dr,2012,2019,VOV420R1E5HPTM      
GH19MGJ,41000,86145,2015-04-21,15350,17750,07/11/2023,,VOLKSWAGEN,TOURAN,TOURAN ESTATE,1.0 TSI SE Family 5dr,2015,0,VWTU10SF 5EPTM  3   
WN70WBW,34000,88907,2015-04-21,16250,18250,07/11/2023,,FORD,FOCUS,FOCUS DIESEL HATCHBACK,2.0 EcoBlue 190 ST 5dr,2018,2022,FOFO201ST5HDTM  6   
DL17NRF,73000,77955,2015-04-21,11400,13500,31/10/2023,,MITSUBISHI,OUTLANDER,OUTLANDER ESTATE,2.0 PHEV 4h 5dr Auto,2015,2018,MIOU204  5EXIA4 4   
VK20LBO,8000,86447,2015-04-21,9850,11700,08/11/2023,,TOYOTA,YARIS,YARIS HATCHBACK,1.0 [72] VVT-i Icon 5dr,2017,2020,TOYA10IC25HPIM  4   
KT23NPX,3000,100404,2015-04-21,31100,34000,10/11/2023,,HYUNDAI,IONIQ 5,IONIQ 5 ELECTRIC HATCHBACK,168kW Ultimate 77 kWh 5dr Auto,2021,0,HYI500U775HE A      
FX70JNO,19000,93281,2015-04-21,13650,15650,01/11/2023,,FORD,FOCUS,FOCUS HATCHBACK,1.0 EcoBoost Hybrid mHEV 125 ST-Line Edition 5dr,2018,2022,FOFO102SE5HPTM  6   
PF21VNX,19000,92817,2015-04-21,19800,22000,07/11/2023,,AUDI,A3,A3 SPORTBACK,35 TFSI S Line 5dr,2020,0,AUA3153SN5HPTM  5   
AE66OMK,65000,71885,2015-04-21,8475,10500,06/11/2023,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A180d Sport Premium 5dr,2015,2018,MEAC15SRP5HDTM  5   
BR19CFF,17000,86837,2015-04-21,14500,16150,01/11/2023,,MINI,HATCHBACK,HATCHBACK,1.5 Cooper Sport II 5dr [Comfort/Nav Pack],2014,2021,MNCO15SNC5HPTM  4   
LT72UDU,22000,96743,2015-04-21,14300,16300,30/10/2023,,HYUNDAI,KONA,KONA ELECTRIC HATCHBACK,100kW SE Connect 39kWh 5dr Auto,2021,2023,HYKN00SEC5HE A  1   
MV20XWK,41000,85473,2015-04-21,15550,17550,03/11/2023,,AUDI,Q2,Q2 DIESEL ESTATE,30 TDI S Line 5dr S Tronic,2016,2020,AUQ2163SI5EDTA      
