VRM,mileage,CAP ID,Reg Date,Clean,Retail,ValuationDate,Mileage10000,CAPMan,CAPRange,CAPMod,CAPDer,ModIntroduced,ModDiscontinued,CAP Code
HG21NUU,48000,92711,2017-02-04,13000,15000,19/12/2023,,VOLKSWAGEN,GOLF,GOLF HATCHBACK,1.5 eTSI 150 Life 5dr DSG,2020,0,VWGO15LF15HPTA  7   
WP71LXY,17000,97310,2017-02-04,10750,12550,13/12/2023,,RENAULT,ZOE,ZOE HATCHBACK,100kW Iconic R135 50kWh Rapid Charge 5dr Auto,2019,0,R1ZO00I5R5HE A  1   
YL68CRJ,35000,86807,2017-02-04,9475,10950,19/12/2023,,MINI,HATCHBACK,HATCHBACK,1.5 Cooper Classic II 3dr,2014,2021,MNCO15CL 3HPTM  4   
LY15XJP,53000,66215,2017-02-04,3600,4900,23/11/2023,,VAUXHALL,CORSA,CORSA HATCHBACK SPECIAL EDS,1.4 ecoFLEX Sting 3dr,2014,2019,VACO14SN 3HPIM  5   
SB23HMH,3000,92811,2017-02-04,20650,22750,19/12/2023,,AUDI,A3,A3 SPORTBACK,30 TFSI S Line 5dr,2020,0,AUA3103SI5HPTM  5   
FL18EJX,48000,77752,2017-02-04,7300,9275,06/12/2023,,VAUXHALL,ASTRA,ASTRA HATCHBACK,1.4T 16V 150 SRi Vx-line Nav 5dr,2015,2019,VAAS14SVN5HPTM  7   
NA70YCS,31000,91192,2017-02-04,9525,11300,05/12/2023,,RENAULT,ZOE,ZOE HATCHBACK,100kW i Iconic R135 50kWh 5dr Auto,2019,0,R1ZO00IRR5HE A  1   
LM18YXC,41000,80492,2017-02-04,11350,13450,23/11/2023,,NISSAN,QASHQAI,QASHQAI DIESEL HATCHBACK,1.6 dCi N-Connecta 5dr Xtronic,2017,2020,NIQQ16NCN5HDTA  3   
KR68WZT,40000,81796,2017-02-04,12850,14950,19/12/2023,,VOLKSWAGEN,T-ROC,T-ROC HATCHBACK,1.0 TSI SE 5dr,2017,2021,VWTR10SE 5HPTM      
MV17KNK,49000,62501,2017-02-04,5600,7600,23/11/2023,,MAZDA,3,MAZDA3 DIESEL HATCHBACK,2.2d Sport Nav 5dr Auto,2013,2016,MA3 22SPN5HDTA  3   
SD68PUU,54000,78455,2017-02-04,16450,18450,05/12/2023,,VOLKSWAGEN,GOLF,GOLF HATCHBACK,2.0 TSI 310 R 5dr 4MOTION,2017,2020,VWGO20R  5HPTM4 6   
HG72NNY,6000,96779,2017-02-04,18350,20250,19/12/2023,,MINI,HATCHBACK,ELECTRIC HATCHBACK,135kW Cooper S Level 3 33kWh 3dr Auto,2021,2024,MNCS00CL33HE A  5   
AF18XER,36000,73190,2017-02-04,14500,17000,23/11/2023,,BMW,3 SERIES,3 SERIES SALOON,330e M Sport 4dr Step Auto,2015,2018,BM3 20MS 4SXTA  7   
OV69RZB,30000,83379,2017-02-04,19500,22250,23/11/2023,,JAGUAR,I-PACE,I-PACE ESTATE,294kW EV400 S 90kWh 5dr Auto,2018,2022,JAIP00S  5EE A4     
CU16VTE,69000,67072,2017-02-04,5200,7225,23/11/2023,,VAUXHALL,INSIGNIA,INSIGNIA DIESEL HATCHBACK,2.0 CDTi [170] ecoFLEX SRi Vx-line Nav 5dr [S/S],2013,2017,VAIN20SL75HDTM  1   
BJ21VCN,33000,92734,2017-02-04,11750,13750,23/11/2023,,SEAT,LEON,LEON HATCHBACK,1.5 TSI EVO SE Dynamic 5dr,2020,0,SELE15SD 5HPTM  5   
RX16FWJ,47000,65277,2017-02-04,8500,10500,06/12/2023,,FORD,FOCUS,FOCUS HATCHBACK,2.0T EcoBoost ST-1 5dr,2014,2018,FOFO20T1S5HPTM  5   
YJ69GSB,12000,90904,2017-02-04,22000,25000,19/12/2023,,BMW,3 SERIES,3 SERIES SALOON,330e M Sport 4dr Auto [Plus Pack],2019,2022,BM3E20MPU4SXTA  8   
YD21OFO,16000,87591,2017-02-04,16850,18950,19/12/2023,,KIA,SPORTAGE,SPORTAGE DIESEL ESTATE,2.0 CRDi 48V ISG GT-Line 5dr [AWD],2018,2021,KISP20GTL5EDTM4 5   
YH16XNN,81000,67780,2017-02-04,6600,8600,23/11/2023,,HONDA,CIVIC,CIVIC DIESEL TOURER,1.6 i-DTEC SR 5dr,2015,2018,HOCI16SR 5EDTM  1   
GF18HTT,42000,77979,2017-02-04,12300,14400,23/11/2023,,SEAT,ATECA,ATECA ESTATE,1.4 EcoTSI Xcellence 5dr DSG,2016,2020,SEAA14EX 5EPIA      
KD19YUO,41000,88931,2017-02-04,18750,20750,23/11/2023,,MERCEDES-BENZ,CLA,CLA COUPE,CLA 200 AMG Line 4dr Tip Auto,2019,2023,MECA132OA4SPTA  2   
CK72RSV,2000,101150,2017-02-04,21200,23500,19/12/2023,,MG MOTOR UK,MG4,MG4 HATCHBACK,150kW Trophy EV Long Range 64kWh 5dr Auto,2022,0,NM4 00TEL5HE A      
MM15BMV,47000,63025,2017-02-04,4950,6775,19/12/2023,,NISSAN,QASHQAI,QASHQAI HATCHBACK,1.2 DiG-T Acenta [Smart Vision Pack] 5dr,2014,2017,NIQQ12AVP5HPTM  2   
YG17KFB,48000,68544,2017-02-04,11150,13350,19/12/2023,,LAND ROVER,RANGE ROVER EVOQUE,RANGE ROVER EVOQUE DIESEL HATCHBACK,2.0 TD4 SE Tech 5dr Auto,2015,2018,LRRE20SET5HDTA4 1   
AJ69UUX,55000,90925,2017-02-04,15500,18150,08/12/2023,,BMW,X2,X2 HATCHBACK,xDrive 20i M Sport 5dr Step Auto [Plus Pack],2018,2023,BMX220MPS5HPTA4     
WM21YVT,36000,92017,2017-02-04,7875,9375,19/12/2023,,FIAT,500,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,2015,0,FI5010LNG3HPIM  1   
MC16ZXZ,23000,73450,2017-02-04,8300,10100,06/12/2023,,VOLKSWAGEN,POLO,POLO HATCHBACK,1.0 Match 5dr,2014,2017,VWPO10MAT5HPIM  5   
MV20KUJ,46000,90541,2017-02-04,22750,25000,29/11/2023,,TESLA,MODEL 3,MODEL 3 SALOON,Performance AWD 4dr [Performance Upgrade] Auto,2019,0,TEM300PU 4SE A4     
GF20VXC,10000,89347,2017-02-04,21300,23500,06/12/2023,,TESLA,MODEL 3,MODEL 3 SALOON,Standard Plus 4dr Auto,2019,0,TEM300SP 4SE A      
OU70WLJ,41000,83379,2017-02-04,19100,22000,19/12/2023,,JAGUAR,I-PACE,I-PACE ESTATE,294kW EV400 S 90kWh 5dr Auto,2018,2022,JAIP00S  5EE A4     
EO69BYU,59000,83549,2017-02-04,10250,12250,06/12/2023,,FORD,FOCUS,FOCUS DIESEL HATCHBACK,1.5 EcoBlue 120 ST-Line X 5dr,2018,2022,FOFO152SX5HDTM  6   
KN07SAF,59000,70675,2017-02-04,8450,10450,07/12/2023,,BMW,2 SERIES,2 SERIES DIESEL COUPE,218d [150] M Sport 2dr,2014,2017,BM2S20M5S2CDTM      
BL20DWG,41000,81730,2017-02-04,9825,11800,04/12/2023,,FORD,ECOSPORT,ECOSPORT HATCHBACK,1.0 EcoBoost 125 ST-Line 5dr,2018,0,FOEO10TL55HPTM  1   
BN20LKV,31000,90661,2017-02-04,9100,10900,06/12/2023,,VAUXHALL,CORSA,CORSA HATCHBACK,1.2 Turbo SRi Nav Premium 5dr,2019,2023,VACO12PSR5HPTM  6   
CP66KUN,72000,73386,2017-02-04,11500,13600,29/11/2023,,FORD,EDGE,EDGE DIESEL ESTATE,2.0 TDCi 210 Titanium [Lux Pack] 5dr Powershift,2016,2018,FOED20TL25EDTA4     
AF70XDN,19000,90541,2017-02-04,26150,29000,06/12/2023,,TESLA,MODEL 3,MODEL 3 SALOON,Performance AWD 4dr [Performance Upgrade] Auto,2019,0,TEM300PU 4SE A4     
YT22XKW,41000,95246,2017-02-04,19600,21750,06/12/2023,,AUDI,Q2,Q2 ESTATE,35 TFSI S Line 5dr S Tronic,2020,0,AUQ2153SN5EPTA  1   
FH69LVN,40000,88931,2017-02-04,19300,21500,11/12/2023,,MERCEDES-BENZ,CLA,CLA COUPE,CLA 200 AMG Line 4dr Tip Auto,2019,2023,MECA132OA4SPTA  2   
LV20SYW,45000,90760,2017-02-04,11050,13100,19/12/2023,,FORD,PUMA,PUMA HATCHBACK,1.0 EcoBoost Titanium 5dr,2019,0,FOPU10TIT5HPTM      
ND69UEK,33000,77482,2017-02-04,20100,23000,07/12/2023,,BMW,5 SERIES,5 SERIES DIESEL SALOON,520d M Sport 4dr Auto,2017,2020,BM5F20MS 4SDTA  6   
OV20OSZ,44000,90161,2017-02-04,12850,14850,13/12/2023,,SEAT,LEON,LEON DIESEL HATCHBACK,2.0 TDI 150 FR Black Edition [EZ] 5dr DSG,2016,2020,SELE20FBE5HDTA  4   
LM68FBZ,62000,83781,2017-02-04,11650,13650,06/12/2023,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A180d Sport 5dr Auto,2018,2022,MEAC15SPO5HDTA  6   
CE70YCA,42000,91745,2017-02-04,9625,11450,23/11/2023,,FORD,FIESTA,FIESTA HATCHBACK,1.0 EcoBoost 95 Active Edition 5dr,2017,2021,FOFI10AC95HPTM  9   
DN20HFK,35000,90661,2017-02-04,8875,10650,06/12/2023,,VAUXHALL,CORSA,CORSA HATCHBACK,1.2 Turbo SRi Nav Premium 5dr,2019,2023,VACO12PSR5HPTM  6   
DN20XGE,44000,90661,2017-02-04,8400,10200,06/12/2023,,VAUXHALL,CORSA,CORSA HATCHBACK,1.2 Turbo SRi Nav Premium 5dr,2019,2023,VACO12PSR5HPTM  6   
DN20XGX,42000,91941,2017-02-04,7600,9700,19/12/2023,,VAUXHALL,CROSSLAND X,CROSSLAND X HATCHBACK,1.2 [83] Griffin 5dr [Start Stop],2017,2020,VACX12GRI5HPIM      
DP70VUM,47000,95534,2017-02-04,12850,14950,06/12/2023,,NISSAN,QASHQAI,QASHQAI HATCHBACK,1.3 DiG-T 160 [157] N-Connecta 5dr DCT Glass Roof,2017,2021,NIQQ13N5G5HPTA  3   
EJ69WGA,35000,90665,2017-02-04,9500,11300,19/12/2023,,VAUXHALL,CORSA,CORSA HATCHBACK,1.2 Turbo Elite Nav Premium 5dr Auto,2019,2023,VACO12ENP5HPTA  6   
EX69VRJ,35000,81840,2017-02-04,9375,11450,04/12/2023,,HYUNDAI,KONA,KONA HATCHBACK,1.0T GDi Blue Drive SE 5dr,2017,2021,HYKN10SE 5HPTM      
FD70LPU,46000,91941,2017-02-04,7675,9775,19/12/2023,,VAUXHALL,CROSSLAND X,CROSSLAND X HATCHBACK,1.2 [83] Griffin 5dr [Start Stop],2017,2020,VACX12GRI5HPIM      
KT69TJZ,47000,89867,2017-02-04,18300,20750,19/12/2023,,MERCEDES-BENZ,C CLASS,C CLASS DIESEL ESTATE,C220d AMG Line Edition 5dr 9G-Tronic,2018,2021,MECC20ALE5EDTA  6   
WP69ZKJ,33000,90665,2017-02-04,9675,11500,06/12/2023,,VAUXHALL,CORSA,CORSA HATCHBACK,1.2 Turbo Elite Nav Premium 5dr Auto,2019,2023,VACO12ENP5HPTA  6   
YH70PMY,40000,91729,2017-02-04,9025,10795,19/12/2023,,FORD,FIESTA,FIESTA HATCHBACK,1.0 EcoBoost 125 ST-Line Edition 3dr,2017,2021,FOFI10TE13HPTM  9   
YR68XOX,48000,86193,2017-02-04,9250,11350,06/12/2023,,NISSAN,QASHQAI,QASHQAI DIESEL HATCHBACK,1.5 dCi 115 Acenta Premium 5dr,2017,2020,NIQQ15AP15HDTM  3   
YB69PFX,41000,85085,2017-02-04,9600,11600,23/11/2023,,SEAT,LEON,LEON HATCHBACK,1.5 TSI EVO FR [EZ] 5dr,2016,2020,SELE15FEZ5HPTM  4   
FX20NXG,40000,83033,2017-02-04,11650,13650,19/12/2023,,HONDA,CIVIC,CIVIC DIESEL HATCHBACK,1.6 i-DTEC SR 5dr,2018,2020,HOCI16SR 5HDTM  6   
MK68BHY,117000,78160,2017-02-04,4325,6275,23/11/2023,,VAUXHALL,INSIGNIA,INSIGNIA DIESEL GRAND SPORT,1.6 Turbo D ecoTec SRi  5dr,2017,2020,VAIN16SRI5HDTM  2   
FT71LKX,15000,94313,2017-02-04,13700,15800,28/11/2023,,FIAT,500,500 ELECTRIC HATCHBACK,87kW Icon 42kWh 3dr Auto,2020,0,FI5000ICO3HE A  2   
WF69WSZ,49000,89192,2017-02-04,15950,18000,08/12/2023,,MERCEDES-BENZ,GLA,GLA HATCHBACK,GLA 180 AMG Line Edition 5dr Auto,2017,2020,MEGA16ALE5HPTA  1   
VO20PXM,42000,91846,2017-02-04,21350,23500,08/12/2023,,BMW,2 SERIES,2 SERIES GRAN COUPE,M235i xDrive 4dr Step Auto [Tech Pack],2020,0,BM2S20M3H4SPTA4     
RO69DPV,10000,89905,2017-02-04,18950,21500,08/12/2023,,BMW,3 SERIES,3 SERIES SALOON,330e SE Pro 4dr Auto,2019,2022,BM3E20SPE4SXTA  8   
WJ19ZBW,49000,86227,2017-02-04,12450,14500,01/12/2023,,PEUGEOT,3008,3008 ESTATE,1.2 PureTech Allure 5dr EAT8,2016,2020,PE3012AU85EPTA  2   
YL65VFH,82000,71889,2017-02-04,7825,9800,19/12/2023,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A180d AMG Line 5dr,2015,2018,MEAC15LMA5HDTM  5   
LA69BBE,35000,89233,2017-02-04,21500,23750,06/12/2023,,TESLA,MODEL 3,MODEL 3 SALOON,Long Range AWD 4dr Auto,2019,0,TEM300LR 4SE A4     
YR18NUH,47000,81459,2017-02-04,8025,10050,06/12/2023,,FORD,FOCUS,FOCUS HATCHBACK,1.0 EcoBoost 140 ST-Line Navigation 5dr,2014,2018,FOFO10SN45HPTM  5   
LV70UOG,43000,91131,2017-02-04,24350,27500,23/11/2023,,AUDI,Q3,Q3 SPORTBACK,35 TFSI S Line 5dr S Tronic [Comfort+Sound Pack],2019,0,AU3S15SLC5EPTA      
MT18DXF,56000,61355,2017-02-04,25500,28500,23/11/2023,,BMW,X5,X5 DIESEL ESTATE,xDrive M50d 5dr Auto,2013,2018,BMX530   5EDTA4 4   
KM68NHP,71000,78816,2017-02-04,15850,18650,07/12/2023,,BMW,5 SERIES,5 SERIES SALOON,530e M Sport 4dr Auto,2017,2020,BM5A20MS 4SXTA  6   
VU67AWW,53000,75170,2017-02-04,6350,8150,19/12/2023,,PEUGEOT,2008,2008 DIESEL ESTATE,1.6 BlueHDi 100 Allure 5dr,2016,2019,PE2016ALL5EDTM  1   
ST22CXN,22000,98539,2017-02-04,9175,11000,06/12/2023,,VAUXHALL,CORSA,CORSA HATCHBACK,1.2 SE Edition 5dr,2019,2023,VACO12SED5HPIM  6   
MD64FLV,29000,46364,2017-02-04,3575,4875,06/12/2023,,FIAT,500,500 HATCHBACK,1.2 Pop 3dr [Start Stop],2008,2015,FI5012POS3HPIM      
DV20NFF,18000,90660,2017-02-04,9625,11400,06/12/2023,,VAUXHALL,CORSA,CORSA HATCHBACK,1.2 Turbo SRi Premium 5dr,2019,2023,VACO12SRP5HPTM  6   
CE20UCR,45000,91435,2017-02-04,16300,18400,19/12/2023,,TOYOTA,C-HR,C-HR HATCHBACK SPECIAL EDITION,2.0 Hybrid Orange Edition 5dr CVT,2019,2020,TOCH20ORG5HHIA  1   
SM66LRA,47000,73031,2017-02-04,11300,13400,06/12/2023,,BMW,X1,X1 DIESEL ESTATE,xDrive 20d M Sport 5dr,2015,2019,BMX120M205EDTM4 2   
YJ65XSE,70000,57324,2017-02-04,3850,5650,23/11/2023,,FORD,FIESTA,FIESTA DIESEL HATCHBACK,1.5 TDCi Titanium 3dr,2012,2017,FOFI15TIT3HDTM  8   
SH60PPP,31000,84063,2017-02-04,13850,16250,11/12/2023,,CITROEN,GRAND C4 SPACETOURER,GRAND C4 SPACETOURER DIESEL ESTATE,2.0 BlueHDi 160 Flair 5dr EAT8,2018,2023,CI4S20FL65EDTA      
SN15RNX,47000,57294,2017-02-04,4475,6250,19/12/2023,,FORD,FIESTA,FIESTA HATCHBACK,1.25 82 Zetec 3dr,2012,2017,FOFI12ZE83HPIM  8   
GL69EXV,45000,89347,2017-02-04,17900,19995,06/12/2023,,TESLA,MODEL 3,MODEL 3 SALOON,Standard Plus 4dr Auto,2019,0,TEM300SP 4SE A      
HJ69KRE,21000,86506,2017-02-04,11700,13800,19/12/2023,,NISSAN,QASHQAI,QASHQAI HATCHBACK,1.3 DiG-T N-Connecta 5dr,2017,2021,NIQQ13NCN5HPTM  3   
DC17VMY,46000,72946,2017-02-04,5275,6775,12/12/2023,,VAUXHALL,ADAM,ADAM HATCHBACK SPECIAL EDS,1.2i Energised 3dr,2014,2019,VAAD12ENG3HPIM      
YH18RBN,52000,82203,2017-02-04,21250,23500,05/12/2023,,BMW,X3,X3 ESTATE,xDrive20i M Sport 5dr Step Auto,2017,2021,BMX320MS 5EPTA4 4   
PE18ODP,51000,81976,2017-02-04,8400,10200,14/12/2023,,VOLKSWAGEN,POLO,POLO HATCHBACK,1.0 TSI 95 SE 5dr,2018,2021,VWPO105ES5HPTM  6   
SD16AHK,40000,70750,2017-02-04,7375,9400,19/12/2023,,RENAULT,KADJAR,KADJAR DIESEL HATCHBACK,1.6 dCi Signature Nav 5dr,2015,2018,R1KJ16SIN5HDTM      
SC67ZWF,91000,70507,2017-02-04,6200,8150,19/12/2023,,BMW,1 SERIES,1 SERIES DIESEL HATCHBACK,118d Sport 5dr [Nav],2015,2019,BM1S20SPN5HDTM  3   
PK18VKN,48000,71788,2017-02-04,5500,6995,19/12/2023,,FIAT,500,500 HATCHBACK,1.2 Lounge 3dr,2015,0,FI5012LNG3HPIM  1   
YB70EHG,41000,89233,2017-02-04,22250,24750,19/12/2023,,TESLA,MODEL 3,MODEL 3 SALOON,Long Range AWD 4dr Auto,2019,0,TEM300LR 4SE A4     
PN68AZO,45000,83033,2017-02-04,10550,12550,19/12/2023,,HONDA,CIVIC,CIVIC DIESEL HATCHBACK,1.6 i-DTEC SR 5dr,2018,2020,HOCI16SR 5HDTM  6   
LA66FFP,24000,65410,2017-02-04,9775,11550,23/11/2023,,TOYOTA,YARIS,YARIS HATCHBACK,1.33 VVT-i Icon 5dr CVT,2014,2017,TOYA13ICO5HPIA  3   
EX23WLU,10000,99254,2017-02-04,20250,22500,13/12/2023,,MG MOTOR UK,ZS,ZS ELECTRIC HATCHBACK,115kW Trophy EV Long Range 73kWh 5dr Auto,2021,0,NMZS00TEL5HE A  1   
LC70MYM,34000,93910,2017-02-04,18150,20250,08/12/2023,,KIA,E-NIRO,E-NIRO ELECTRIC ESTATE,150kW 4+ 64kWh 5dr Auto,2020,2022,KINI004P 5EE A  1   
GF69TWG,49000,89347,2017-02-04,17650,19750,19/12/2023,,TESLA,MODEL 3,MODEL 3 SALOON,Standard Plus 4dr Auto,2019,0,TEM300SP 4SE A      
ML18OXZ,23000,75704,2017-02-04,9850,11650,23/11/2023,,MINI,HATCHBACK,HATCHBACK SPECIAL EDITION,2.0 Cooper S Seven 3dr,2015,2021,MNCS20SV 3HPTM  4   
ML70ODN,46000,92833,2017-02-04,16200,18200,19/12/2023,,AUDI,A3,A3 DIESEL SPORTBACK,35 TDI Technik 5dr S Tronic,2020,0,AUA32035T5HDTA  5   
SD67ZGW,71000,80180,2017-02-04,12350,14850,23/11/2023,,AUDI,A4,A4 SALOON,2.0T FSI S Line 4dr S Tronic [Leather/Alc],2015,2018,AUA420SLL4SPTA  5   
AF70VUV,31000,87467,2017-02-04,16150,18250,11/12/2023,,LAND ROVER,RANGE ROVER EVOQUE,RANGE ROVER EVOQUE DIESEL HATCHBACK,2.0 D150 5dr 2WD,2019,2023,LRRE20   5HDTM  2   
BP67FCJ,91000,73190,2017-02-04,9025,11350,08/12/2023,,BMW,3 SERIES,3 SERIES SALOON,330e M Sport 4dr Step Auto,2015,2018,BM3 20MS 4SXTA  7   
PK17NHX,22000,77752,2017-02-04,7975,9950,06/12/2023,,VAUXHALL,ASTRA,ASTRA HATCHBACK,1.4T 16V 150 SRi Vx-line Nav 5dr,2015,2019,VAAS14SVN5HPTM  7   
WL18KFV,44000,75165,2017-02-04,6275,8095,19/12/2023,,PEUGEOT,2008,2008 ESTATE,1.2 PureTech Allure 5dr,2016,2019,PE2012PAL5EPIM  1   
LY66LBO,47000,75137,2017-02-04,12500,14500,19/12/2023,,MERCEDES-BENZ,CLA,CLA DIESEL COUPE,CLA 200d AMG Line 4dr,2016,2019,MECA21D2A4SDTM  1   
OY18OEW,38000,79293,2017-02-04,8775,10600,19/12/2023,,SEAT,IBIZA,IBIZA HATCHBACK,1.0 TSI 115 FR 5dr,2017,2021,SEIB10FR 5HPTM  8   
FY69JWX,16000,86026,2017-02-04,14450,16450,28/11/2023,,MERCEDES-BENZ,A CLASS,A CLASS HATCHBACK,A180 SE 5dr,2018,2022,MEAC13SE 5HPTM  6   
SA17DSB,59000,77021,2017-02-04,14650,17250,06/12/2023,,AUDI,Q3,Q3 ESTATE SPECIAL EDITIONS,2.0 TDI Quattro Black Edition 5dr,2015,2018,AUQ320BLK5EDTM4 1   
SC70EWG,18000,90765,2017-02-04,13550,15650,04/12/2023,,FORD,PUMA,PUMA HATCHBACK,1.0 EcoBoost Hybrid mHEV ST-Line 5dr,2019,0,FOPU10STL5HPTM      
BL68LHG,49000,84867,2017-02-04,5775,7575,19/12/2023,,PEUGEOT,208,208 HATCHBACK,1.2 PureTech 82 Signature 5dr [Start Stop],2015,2019,PE2812SG 5HPIM  1   
NG19LNC,42000,78816,2017-02-04,19250,22000,07/12/2023,,BMW,5 SERIES,5 SERIES SALOON,530e M Sport 4dr Auto,2017,2020,BM5A20MS 4SXTA  6   
WV69YLP,56000,83304,2017-02-04,14350,16750,04/12/2023,,BMW,2 SERIES,2 SERIES GRAN TOURER,220i M Sport 5dr DCT,2018,2021,BM2S20MS 5EPTA  1   
BD70TPY,47000,90734,2017-02-04,10950,13050,19/12/2023,,MG MOTOR UK,ZS,ZS ELECTRIC HATCHBACK,105kW Exclusive EV 45kWh 5dr Auto,2019,2022,NMZS00ECV5HE A      
BN23XAJ,3000,99255,2017-02-04,21750,24000,05/12/2023,,MG MOTOR UK,ZS,ZS ELECTRIC HATCHBACK,115kW Trophy Connect EV Long Range73kWh 5dr Auto,2021,0,NMZS00TCL5HE A  1   
LL22ZNF,21000,99254,2017-02-04,18750,21000,05/12/2023,,MG MOTOR UK,ZS,ZS ELECTRIC HATCHBACK,115kW Trophy EV Long Range 73kWh 5dr Auto,2021,0,NMZS00TEL5HE A  1   
CP22GZH,7000,92608,2017-02-04,14900,17000,05/12/2023,,PEUGEOT,2008,E-2008 ELECTRIC ESTATE,100kW Active Premium 50kWh 5dr Auto,2019,2023,PE2000AVP5EE A  2   
CK70HGJ,29000,86519,2017-02-04,11300,13400,06/12/2023,,NISSAN,QASHQAI,QASHQAI HATCHBACK,1.3 DiG-T 160 Acenta Premium 5dr,2017,2021,NIQQ13AP65HPTM  3   
PN70UAS,31000,86519,2017-02-04,11150,13250,19/12/2023,,NISSAN,QASHQAI,QASHQAI HATCHBACK,1.3 DiG-T 160 Acenta Premium 5dr,2017,2021,NIQQ13AP65HPTM  3   
DP69EXO,47000,88371,2017-02-04,11300,13400,19/12/2023,,NISSAN,QASHQAI,QASHQAI DIESEL HATCHBACK,1.7 dCi N-Connecta 5dr 4WD,2017,2020,NIQQ17NCN5HDTM4 3   
GV68DNY,18000,76092,2017-02-04,11400,13550,19/12/2023,,VAUXHALL,MOKKA X,MOKKA X HATCHBACK,1.4T Elite Nav 5dr Auto,2016,2019,VAMX14ELN5HPTA      
DY21HXC,38000,90646,2017-02-04,7950,9750,19/12/2023,,VAUXHALL,CORSA,CORSA HATCHBACK,1.2 SE 5dr,2019,2023,VACO12SE 5HPIM  6   
HK21ACZ,20000,91216,2017-02-04,16900,18995,04/12/2023,,TOYOTA,C-HR,C-HR HATCHBACK,1.8 Hybrid Design 5dr CVT,2019,0,TOCH18DES5HHIA  1   
SL70JVT,33000,93145,2017-02-04,9225,11050,23/11/2023,,FORD,FIESTA,FIESTA HATCHBACK,1.0 EcoBoost Hybrid mHEV 125 Titanium 5dr,2017,2021,FOFI10TIM5HPTM  9   
SD71FOT,12000,96384,2017-02-04,23100,25500,19/12/2023,,SKODA,ENYAQ,ENYAQ IV ESTATE,132kW 60 ecoSuite 62kWh 5dr Auto,2021,2023,SKEN00ES65EE A      
SM70BZS,26000,91094,2017-02-04,12400,14500,05/12/2023,,NISSAN,JUKE,JUKE HATCHBACK,1.0 DiG-T N-Connecta 5dr DCT,2019,0,NIJU10NCN5HPTA  2   
OV70JXP,16000,91093,2017-02-04,12050,14150,05/12/2023,,NISSAN,JUKE,JUKE HATCHBACK,1.0 DiG-T N-Connecta 5dr,2019,0,NIJU10NCN5HPTM  2   
FL71HJX,15000,95829,2017-02-04,13600,15750,13/12/2023,,NISSAN,JUKE,JUKE HATCHBACK,1.0 DiG-T 114 N-Connecta 5dr DCT,2019,0,NIJU10NC45HPTA  2   
BV16ZVA,78000,66257,2017-02-04,19250,22000,01/12/2023,,VOLVO,XC90,XC90 ESTATE,2.0 T8 Hybrid Momentum 5dr Geartronic,2015,0,VOXC20MOM5EXTA4 2   
SD20SLV,34000,85013,2017-02-04,12400,14500,20/12/2023,,SEAT,ATECA,ATECA DIESEL ESTATE,1.6 TDI SE Technology [EZ] 5dr DSG,2016,2020,SEAA16STZ5EDTA      
LS67XJC,47000,71910,2017-02-04,11550,13550,23/11/2023,,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A200d AMG Line 5dr Auto,2015,2018,MEAC212OA5HDTA  5   
VN70LWH,25000,91860,2017-02-04,10250,12050,06/12/2023,,VAUXHALL,CORSA,CORSA ELECTRIC HATCHBACK,100kW SE Nav 50kWh 5dr Auto [7.4kWCh],2019,2023,VACO00SNL5HE A  6   
AY72HVA,7000,93073,2017-02-04,28500,31250,19/12/2023,,FORD,MUSTANG MACH-E,MUSTANG MACH-E ESTATE,198kW Standard Range 68kWh RWD 5dr Auto,2020,0,FOMU00SR75EE A      
AF68OCC,71000,78443,2017-02-04,10750,12750,19/12/2023,,VOLKSWAGEN,GOLF,GOLF HATCHBACK,1.5 TSI EVO 150 R-Line 5dr,2017,2020,VWGO15RLI5HPTM  6   
MF65UPP,49000,68824,2017-02-04,5575,7095,19/12/2023,,VAUXHALL,CORSA,CORSA HATCHBACK,1.6T VXR 3dr,2014,2019,VACO16VXR3HPTM  5   
CX69ZVF,31000,91329,2017-02-04,12850,14850,19/12/2023,,VOLKSWAGEN,GOLF,GOLF DIESEL HATCHBACK,1.6 TDI GT Edition 5dr,2017,2020,VWGO16GED5HDTM  6   
LB69FHT,28000,89347,2017-02-04,19200,21250,19/12/2023,,TESLA,MODEL 3,MODEL 3 SALOON,Standard Plus 4dr Auto,2019,0,TEM300SP 4SE A      
EG68UMU,33000,84119,2017-02-04,11000,12800,19/12/2023,,FORD,FIESTA,FIESTA HATCHBACK,1.5 EcoBoost ST-3 3dr,2017,2021,FOFI153ST3HPTM  9   
CP18GWE,31000,64857,2017-02-04,7700,9200,11/12/2023,,TOYOTA,AYGO,AYGO HATCHBACK,1.0 VVT-i X-Play 5dr x-shift,2014,2018,TOAY10XPL5HPIA  3   
KU67MHK,53000,71264,2017-02-04,4825,6300,19/12/2023,,VAUXHALL,CORSA,CORSA HATCHBACK SPECIAL EDS,1.4 ecoFLEX Energy 5dr [AC],2014,2019,VACO14EGC5HPIM  5   
BG69PPF,24000,85353,2017-02-04,24500,27750,19/12/2023,,AUDI,Q5,Q5 ESTATE,45 TFSI Quattro S Line 5dr S Tronic [Tech Pack],2016,2020,AUQ52045H5EPTA4 2   
