VRM,Unused1,CAPMan,CAPMod,CAPDer,RegisteredDate,CAPID,Mileage,Unused2,Unused3,Unused4,Unused5,Unused6,Unused7,Unused8,Unused9,Monthly_Clean,Unused10,Unused11,Monthly_Retail,Unused12,Unused13,Unused14,Database,Unused16,Unused17,Unused18,Unused19,Unused20,Live_Clean,Unused21,Unused22,Live_Retail
WO21AOE,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,29098,,,,,,,,,8300,,,9795,,,,CAR,,,,,,8375,,,9875
WO21ANX,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,31176,,,,,,,,,8225,,,9695,,,,CAR,,,,,,8300,,,9800
WO21BHN,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,30769,,,,,,,,,8250,,,9750,,,,CAR,,,,,,8325,,,9825
WO21BGK,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,29344,,,,,,,,,8300,,,9795,,,,CAR,,,,,,8375,,,9875
WO21AFV,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,33762,,,,,,,,,8125,,,9625,,,,CAR,,,,,,8200,,,9700
WO21ANV,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,31123,,,,,,,,,8225,,,9695,,,,CAR,,,,,,8300,,,9800
WO21AHC,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,35440,,,,,,,,,8050,,,9550,,,,CAR,,,,,,8125,,,9625
WO21AUP,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,22592,,,,,,,,,8600,,,10095,,,,CAR,,,,,,8700,,,10150
WO21ACX,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,33998,,,,,,,,,8125,,,9625,,,,CAR,,,,,,8200,,,9700
WO21AOJ,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,31155,,,,,,,,,8225,,,9695,,,,CAR,,,,,,8300,,,9800
WM21ZYK,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,30855,,,,,,,,,8250,,,9750,,,,CAR,,,,,,8325,,,9825
WM21ZYA,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,26950,,,,,,,,,8425,,,9925,,,,CAR,,,,,,8500,,,9995
WO21AUK,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,31249,,,,,,,,,8225,,,9695,,,,CAR,,,,,,8300,,,9800
WO21AUW,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,32596,,,,,,,,,8175,,,9675,,,,CAR,,,,,,8250,,,9750
WM21ZZT,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,25024,,,,,,,,,8475,,,9975,,,,CAR,,,,,,8550,,,10050
WO21ASZ,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,31002,,,,,,,,,8225,,,9695,,,,CAR,,,,,,8300,,,9800
WO21AXW,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,36829,,,,,,,,,8000,,,9495,,,,CAR,,,,,,8075,,,9575
WO21AFU,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,26578,,,,,,,,,8425,,,9925,,,,CAR,,,,,,8500,,,9995
WO21AVE,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,28299,,,,,,,,,8350,,,9850,,,,CAR,,,,,,8425,,,9925
WO21AKU,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,32121,,,,,,,,,8175,,,9675,,,,CAR,,,,,,8250,,,9750
WO21BFN,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,35937,,,,,,,,,8050,,,9550,,,,CAR,,,,,,8125,,,9625
WO21AVV,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,26914,,,,,,,,,8425,,,9925,,,,CAR,,,,,,8500,,,9995
WO21AXB,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,35339,,,,,,,,,8050,,,9550,,,,CAR,,,,,,8125,,,9625
WO21ANU,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,20484,,,,,,,,,8675,,,10195,,,,CAR,,,,,,8775,,,10250
WO21AHZ,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,36124,,,,,,,,,8000,,,9495,,,,CAR,,,,,,8075,,,9575
WO21AXD,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,34065,,,,,,,,,8100,,,9575,,,,CAR,,,,,,8175,,,9675
WO21AOC,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,26785,,,,,,,,,8425,,,9925,,,,CAR,,,,,,8500,,,9995
WO21BJE,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,32137,,,,,,,,,8175,,,9675,,,,CAR,,,,,,8250,,,9750
WO21BFP,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,34215,,,,,,,,,8100,,,9575,,,,CAR,,,,,,8175,,,9675
WM21ZZN,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,32578,,,,,,,,,8175,,,9675,,,,CAR,,,,,,8250,,,9750
WM21ZXE,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,32342,,,,,,,,,8175,,,9675,,,,CAR,,,,,,8250,,,9750
WO21AFN,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,30014,,,,,,,,,8250,,,9750,,,,CAR,,,,,,8325,,,9825
WO21ATN,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,31879,,,,,,,,,8225,,,9695,,,,CAR,,,,,,8300,,,9800
WO21ADU,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,34137,,,,,,,,,8100,,,9575,,,,CAR,,,,,,8175,,,9675
WO21BKN,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,35953,,,,,,,,,8050,,,9550,,,,CAR,,,,,,8125,,,9625
WO21AWP,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,26251,,,,,,,,,8425,,,9925,,,,CAR,,,,,,8500,,,9995
WO21BHJ,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,28939,,,,,,,,,8350,,,9850,,,,CAR,,,,,,8425,,,9925
WO21AXG,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,33166,,,,,,,,,8125,,,9625,,,,CAR,,,,,,8200,,,9700
WM21ZZF,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,30214,,,,,,,,,8250,,,9750,,,,CAR,,,,,,8325,,,9825
WO21BGX,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,28290,,,,,,,,,8350,,,9850,,,,CAR,,,,,,8425,,,9925
WM21ZXK,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,22324,,,,,,,,,8600,,,10095,,,,CAR,,,,,,8700,,,10150
WO21AUL,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,30266,,,,,,,,,8250,,,9750,,,,CAR,,,,,,8325,,,9825
WM21ZZU,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,36077,,,,,,,,,8000,,,9495,,,,CAR,,,,,,8075,,,9575
WO21AWH,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,33680,,,,,,,,,8125,,,9625,,,,CAR,,,,,,8200,,,9700
WM21ZYH,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,32910,,,,,,,,,8175,,,9675,,,,CAR,,,,,,8250,,,9750
WM21ZZJ,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,30789,,,,,,,,,8250,,,9750,,,,CAR,,,,,,8325,,,9825
WO21AWW,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,30596,,,,,,,,,8250,,,9750,,,,CAR,,,,,,8325,,,9825
WO21AVR,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,33805,,,,,,,,,8125,,,9625,,,,CAR,,,,,,8200,,,9700
WO21BJK,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,26045,,,,,,,,,8425,,,9925,,,,CAR,,,,,,8500,,,9995
WM21ZZE,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,32569,,,,,,,,,8175,,,9675,,,,CAR,,,,,,8250,,,9750
WO21AJX,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,26487,,,,,,,,,8425,,,9925,,,,CAR,,,,,,8500,,,9995
WO21AFZ,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,28963,,,,,,,,,8350,,,9850,,,,CAR,,,,,,8425,,,9925
WO21AHF,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,27658,,,,,,,,,8400,,,9895,,,,CAR,,,,,,8475,,,9950
WM21HVD,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,26/05/2021,92017,28300,,,,,,,,,8350,,,9850,,,,CAR,,,,,,8425,,,9925
WO21AHN,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,21179,,,,,,,,,8650,,,10150,,,,CAR,,,,,,8725,,,10200
WO21BHU,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,24599,,,,,,,,,8525,,,10095,,,,CAR,,,,,,8600,,,10100
WO21ACF,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,35292,,,,,,,,,8050,,,9550,,,,CAR,,,,,,8125,,,9625
WM21ZYF,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,31461,,,,,,,,,8225,,,9695,,,,CAR,,,,,,8300,,,9800
WO21AMU,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,21/06/2021,92017,33917,,,,,,,,,8125,,,9625,,,,CAR,,,,,,8200,,,9700
WM70CJJ,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Lounge 3dr,26/02/2021,92017,27785,,,,,,,,,8225,,,9725,,,,CAR,,,,,,8300,,,9800
KP69FVJ,,FIAT,500 HATCHBACK,1.2 Lounge 3dr,21/01/2020,71788,17569,,,,,,,,,7325,,,8825,,,,CAR,,,,,,7400,,,8900
WO21MWF,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,27399,,,,,,,,,8425,,,9925,,,,CAR,,,,,,8500,,,9995
WO21MWD,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,28569,,,,,,,,,8375,,,9875,,,,CAR,,,,,,8450,,,9950
WO21NGN,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,29839,,,,,,,,,8325,,,9825,,,,CAR,,,,,,8400,,,9895
WO21NKN,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,29096,,,,,,,,,8325,,,9825,,,,CAR,,,,,,8400,,,9895
WO21MZD,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,27445,,,,,,,,,8425,,,9925,,,,CAR,,,,,,8500,,,9995
WO21NCN,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,24528,,,,,,,,,8550,,,10095,,,,CAR,,,,,,8625,,,10150
WO21NBK,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,27481,,,,,,,,,8425,,,9925,,,,CAR,,,,,,8500,,,9995
WO21NJF,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,27838,,,,,,,,,8425,,,9925,,,,CAR,,,,,,8500,,,9995
WO21MXJ,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,33129,,,,,,,,,8175,,,9675,,,,CAR,,,,,,8250,,,9725
WO21MXH,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,28024,,,,,,,,,8375,,,9875,,,,CAR,,,,,,8450,,,9950
WO21MWJ,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,36330,,,,,,,,,8050,,,9550,,,,CAR,,,,,,8125,,,9625
WO21NDE,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,28862,,,,,,,,,8375,,,9875,,,,CAR,,,,,,8450,,,9950
WO21MYD,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,22121,,,,,,,,,8650,,,10095,,,,CAR,,,,,,8725,,,10200
WO21MVP,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,29590,,,,,,,,,8325,,,9825,,,,CAR,,,,,,8400,,,9895
WO21NJK,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,29791,,,,,,,,,8325,,,9825,,,,CAR,,,,,,8400,,,9895
WO21MYP,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,26637,,,,,,,,,8450,,,9950,,,,CAR,,,,,,8525,,,10050
WO21MVX,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,27777,,,,,,,,,8425,,,9925,,,,CAR,,,,,,8500,,,9995
WO21NGZ,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,31257,,,,,,,,,8250,,,9750,,,,CAR,,,,,,8325,,,9825
WO21MVH,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,44049,,,,,,,,,7725,,,9195,,,,CAR,,,,,,7800,,,9300
WO21NLE,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Star 3dr,29/06/2021,92019,35967,,,,,,,,,8075,,,9575,,,,CAR,,,,,,8150,,,9650
WO21NWW,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Rock Star 3dr,29/06/2021,92020,32442,,,,,,,,,8775,,,10250,,,,CAR,,,,,,8875,,,10400
WO21NTT,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Rock Star 3dr,29/06/2021,92020,35290,,,,,,,,,8650,,,10150,,,,CAR,,,,,,8725,,,10250
WO21NWG,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Rock Star 3dr,29/06/2021,92020,23234,,,,,,,,,9200,,,10695,,,,CAR,,,,,,9300,,,10750
WO21NPZ,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Rock Star 3dr,29/06/2021,92020,28016,,,,,,,,,8950,,,10450,,,,CAR,,,,,,9050,,,10550
WO21NZJ,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Rock Star 3dr,29/06/2021,92020,25154,,,,,,,,,9100,,,10595,,,,CAR,,,,,,9200,,,10700
WO21NTE,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Rock Star 3dr,29/06/2021,92020,31985,,,,,,,,,8825,,,10295,,,,CAR,,,,,,8900,,,10400
WO21NRK,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Rock Star 3dr,29/06/2021,92020,27595,,,,,,,,,9000,,,10495,,,,CAR,,,,,,9100,,,10600
WO21NVM,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Rock Star 3dr,29/06/2021,92020,24325,,,,,,,,,9150,,,10650,,,,CAR,,,,,,9250,,,10750
WO21NVF,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Rock Star 3dr,29/06/2021,92020,29861,,,,,,,,,8900,,,10395,,,,CAR,,,,,,9000,,,10495
WO21NYV,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Rock Star 3dr,29/06/2021,92020,32871,,,,,,,,,8775,,,10250,,,,CAR,,,,,,8875,,,10400
WO21NSF,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Rock Star 3dr,29/06/2021,92020,26801,,,,,,,,,9050,,,10550,,,,CAR,,,,,,9150,,,10650
WO21NWL,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Rock Star 3dr,29/06/2021,92020,31493,,,,,,,,,8825,,,10295,,,,CAR,,,,,,8900,,,10400
WO21NUK,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Rock Star 3dr,29/06/2021,92020,33699,,,,,,,,,8725,,,10250,,,,CAR,,,,,,8825,,,10350
EU21OFR,,FIAT,500 HATCHBACK,1.0 Mild Hybrid Dolcevita [Part Leather] 3dr,15/06/2021,96773,28000,,,,,,,,,8100,,,9575,,,,CAR,,,,,,8175,,,9650
WO21OBH,,FIAT,500 HATCHBACK SPECIAL EDITIONS,1.0 Mild Hybrid Launch Edition 3dr,29/06/2021,92021,27010,,,,,,,,,9200,,,10695,,,,CAR,,,,,,9275,,,10800
WO21OBB,,FIAT,500 HATCHBACK SPECIAL EDITIONS,1.0 Mild Hybrid Launch Edition 3dr,29/06/2021,92021,33900,,,,,,,,,8925,,,10395,,,,CAR,,,,,,9000,,,10500
WO21OBR,,FIAT,500 HATCHBACK SPECIAL EDITIONS,1.0 Mild Hybrid Launch Edition 3dr,29/06/2021,92021,36846,,,,,,,,,8775,,,10295,,,,CAR,,,,,,8850,,,10400
WO21OBD,,FIAT,500 HATCHBACK SPECIAL EDITIONS,1.0 Mild Hybrid Launch Edition 3dr,29/06/2021,92021,35577,,,,,,,,,8825,,,10350,,,,CAR,,,,,,8900,,,10450
WO21ODG,,FIAT,500 HATCHBACK SPECIAL EDITIONS,1.0 Mild Hybrid Launch Edition 3dr,29/06/2021,92021,33222,,,,,,,,,8925,,,10395,,,,CAR,,,,,,9000,,,10500
WO21OFC,,FIAT,500 HATCHBACK SPECIAL EDITIONS,1.0 Mild Hybrid Launch Edition 3dr,29/06/2021,92021,26763,,,,,,,,,9250,,,10750,,,,CAR,,,,,,9325,,,10850
WO21OCX,,FIAT,500 HATCHBACK SPECIAL EDITIONS,1.0 Mild Hybrid Launch Edition 3dr,29/06/2021,92021,30884,,,,,,,,,9050,,,10550,,,,CAR,,,,,,9125,,,10650
WO21OCV,,FIAT,500 HATCHBACK SPECIAL EDITIONS,1.0 Mild Hybrid Launch Edition 3dr,29/06/2021,92021,24150,,,,,,,,,9350,,,10850,,,,CAR,,,,,,9425,,,10950
WO21OCZ,,FIAT,500 HATCHBACK SPECIAL EDITIONS,1.0 Mild Hybrid Launch Edition 3dr,29/06/2021,92021,34390,,,,,,,,,8875,,,10395,,,,CAR,,,,,,8950,,,10500
WO21OBT,,FIAT,500 HATCHBACK SPECIAL EDITIONS,1.0 Mild Hybrid Launch Edition 3dr,29/06/2021,92021,26535,,,,,,,,,9250,,,10750,,,,CAR,,,,,,9325,,,10850
WO21OCW,,FIAT,500 HATCHBACK SPECIAL EDITIONS,1.0 Mild Hybrid Launch Edition 3dr,29/06/2021,92021,38632,,,,,,,,,8700,,,10195,,,,CAR,,,,,,8775,,,10300
WO21OFT,,FIAT,500 HATCHBACK SPECIAL EDITIONS,1.0 Mild Hybrid Launch Edition 3dr,29/06/2021,92021,35504,,,,,,,,,8825,,,10350,,,,CAR,,,,,,8900,,,10450
WO21OCJ,,FIAT,500 HATCHBACK SPECIAL EDITIONS,1.0 Mild Hybrid Launch Edition 3dr,29/06/2021,92021,36388,,,,,,,,,8775,,,10295,,,,CAR,,,,,,8850,,,10400
WO21OCP,,FIAT,500 HATCHBACK SPECIAL EDITIONS,1.0 Mild Hybrid Launch Edition 3dr,29/06/2021,92021,38543,,,,,,,,,8700,,,10195,,,,CAR,,,,,,8775,,,10300
WO21OBK,,FIAT,500 HATCHBACK SPECIAL EDITIONS,1.0 Mild Hybrid Launch Edition 3dr,29/06/2021,92021,40677,,,,,,,,,8600,,,10095,,,,CAR,,,,,,8675,,,10200
RX70FSD,,FIAT,500L HATCHBACK,1.4 Cross 5dr,19/02/2021,81266,45692,,,,,,,,,8325,,,10595,,,,CAR,,,,,,8325,,,10600
WO21MJK,,FIAT,500X HATCHBACK,1.0 City Cross 5dr,29/06/2021,86181,51600,,,,,,,,,8925,,,11095,,,,CAR,,,,,,9175,,,11300
WO21LTE,,FIAT,500X HATCHBACK,1.0 City Cross 5dr,29/06/2021,86181,39578,,,,,,,,,9450,,,11550,,,,CAR,,,,,,9750,,,11850
WO21MRX,,FIAT,500X HATCHBACK,1.0 City Cross 5dr,29/06/2021,86181,35299,,,,,,,,,9650,,,11750,,,,CAR,,,,,,9975,,,12050
NU20LJV,,FIAT,500X HATCHBACK,1.0 Cross Plus 5dr,24/07/2020,86183,27859,,,,,,,,,10350,,,12450,,,,CAR,,,,,,10650,,,12750
BX70TWN,,FIAT,500X HATCHBACK,1.0 Cross Plus 5dr,15/12/2020,86183,32215,,,,,,,,,10350,,,12450,,,,CAR,,,,,,10700,,,12800
YJ21ZPN,,FIAT,500X HATCHBACK,1.0 Cross Plus 5dr,31/03/2021,86183,26261,,,,,,,,,11100,,,13195,,,,CAR,,,,,,11450,,,13550
FT21XHW,,FIAT,500X HATCHBACK,1.0 Cross Plus 5dr,31/07/2021,86183,19204,,,,,,,,,11500,,,13595,,,,CAR,,,,,,11850,,,13950
WO21MVC,,FIAT,500X HATCHBACK,1.0 Cross Plus 5dr,29/06/2021,86183,45595,,,,,,,,,10100,,,12195,,,,CAR,,,,,,10400,,,12500
YS20TWV,,FORD,ECOSPORT HATCHBACK,1.0 EcoBoost 125 Titanium 5dr,17/08/2020,81727,43222,,,,,,,,,9225,,,11195,,,,CAR,,,,,,9400,,,11400
VGZ1789,,FORD,ECOSPORT HATCHBACK,1.0 EcoBoost 125 ST-Line 5dr,08/10/2021,81730,43276,,,,,,,,,11100,,,13095,,,,CAR,,,,,,11300,,,13300
NG21WGJ,,FORD,ECOSPORT HATCHBACK,1.0 EcoBoost 140 ST-Line 5dr,24/05/2021,81732,34139,,,,,,,,,11350,,,13395,,,,CAR,,,,,,11550,,,13550
BP68WYO,,FORD,FIESTA HATCHBACK,1.0 EcoBoost Zetec 3dr Auto,31/01/2019,78819,29829,,,,,,,,,8700,,,10495,,,,CAR,,,,,,8875,,,10650
FG70LXP,,FORD,FIESTA HATCHBACK,1.0 EcoBoost Hybrid mHEV 125 Titanium 5dr,02/11/2020,93145,30389,,,,,,,,,9725,,,11550,,,,CAR,,,,,,9925,,,11700
CE70YPP,,FORD,FIESTA HATCHBACK,1.0 EcoBoost 95 Titanium 5dr,12/10/2020,91725,40701,,,,,,,,,8975,,,10750,,,,CAR,,,,,,9150,,,10950
CE70XRF,,FORD,FIESTA HATCHBACK,1.0 EcoBoost 95 Titanium 5dr,06/10/2020,91725,38766,,,,,,,,,9100,,,10850,,,,CAR,,,,,,9250,,,11050
CE70XTJ,,FORD,FIESTA HATCHBACK,1.0 EcoBoost 95 Titanium 5dr,13/10/2020,91725,31856,,,,,,,,,9500,,,11295,,,,CAR,,,,,,9675,,,11500
CE70UHL,,FORD,FIESTA HATCHBACK,1.0 EcoBoost 95 Titanium 5dr,09/10/2020,91725,33010,,,,,,,,,9400,,,11150,,,,CAR,,,,,,9550,,,11350
CE70YRG,,FORD,FIESTA HATCHBACK,1.0 EcoBoost 95 Titanium 5dr,14/10/2020,91725,38335,,,,,,,,,9100,,,10850,,,,CAR,,,,,,9250,,,11050
CE70XUC,,FORD,FIESTA HATCHBACK,1.0 EcoBoost 95 Titanium 5dr,12/10/2020,91725,36965,,,,,,,,,9225,,,10995,,,,CAR,,,,,,9375,,,11200
ST21DSZ,,FORD,FIESTA HATCHBACK,1.0 EcoBoost 95 Titanium 5dr,16/04/2021,91725,31413,,,,,,,,,9825,,,11650,,,,CAR,,,,,,10000,,,11800
YH21KTL,,FORD,FIESTA HATCHBACK,1.0 EcoBoost 95 Titanium 5dr,12/03/2021,91725,39038,,,,,,,,,9325,,,11150,,,,CAR,,,,,,9525,,,11295
CE70YWN,,FORD,FIESTA HATCHBACK,1.0 EcoBoost 125 Titanium X 5dr,20/10/2020,78865,42404,,,,,,,,,9925,,,11695,,,,CAR,,,,,,10100,,,11900
CE70YBV,,FORD,FIESTA HATCHBACK,1.0 EcoBoost 125 Titanium X 5dr,29/09/2020,78865,42513,,,,,,,,,9925,,,11695,,,,CAR,,,,,,10100,,,11900
DT21LYF,,FORD,FIESTA HATCHBACK,1.0 EcoBoost Hybrid mHEV 125 Titanium X 5dr,21/07/2021,93147,20687,,,,,,,,,11750,,,13550,,,,CAR,,,,,,12000,,,13800
MX19ZYM,,FORD,FIESTA HATCHBACK,1.0 EcoBoost 125 ST-Line 5dr,03/05/2019,78855,46193,,,,,,,,,8275,,,10095,,,,CAR,,,,,,8475,,,10250
YH70PNJ,,FORD,FIESTA HATCHBACK,1.0 EcoBoost 125 ST-Line Edition 3dr,14/09/2020,91729,37106,,,,,,,,,9500,,,11295,,,,CAR,,,,,,9675,,,11500
GN70LGW,,FORD,FIESTA HATCHBACK,1.0 EcoBoost 95 ST-Line Edition 3dr,24/09/2020,91727,38496,,,,,,,,,9300,,,11095,,,,CAR,,,,,,9475,,,11250
SD20CVL,,FORD,FIESTA HATCHBACK,1.0 EcoBoost 95 ST-Line Edition 5dr,07/07/2020,91731,27902,,,,,,,,,10550,,,12350,,,,CAR,,,,,,10750,,,12550
WV70KGU,,FORD,FIESTA HATCHBACK,1.0 EcoBoost 95 ST-Line Edition 5dr,22/09/2020,91731,35963,,,,,,,,,10300,,,12095,,,,CAR,,,,,,10500,,,12300
BL70ZNV,,FORD,FIESTA HATCHBACK,1.0 EcoBoost 95 ST-Line Edition 5dr,21/12/2020,91731,33130,,,,,,,,,10400,,,12195,,,,CAR,,,,,,10600,,,12400
WV70XCP,,FORD,FIESTA HATCHBACK,1.0 EcoBoost 95 ST-Line Edition 5dr,18/09/2020,91731,42156,,,,,,,,,9825,,,11595,,,,CAR,,,,,,10050,,,11800
CE70YDM,,FORD,FIESTA HATCHBACK,1.0 EcoBoost 95 ST-Line Edition 5dr,23/10/2020,91731,41345,,,,,,,,,9875,,,11695,,,,CAR,,,,,,10100,,,11900
BN70UHR,,FORD,FIESTA HATCHBACK,1.0 EcoBoost 95 ST-Line Edition 5dr,01/09/2020,91731,49875,,,,,,,,,9425,,,11250,,,,CAR,,,,,,9625,,,11450
NC21GHK,,FORD,FIESTA HATCHBACK,1.0 EcoBoost 95 ST-Line Edition 5dr,15/06/2021,91731,36228,,,,,,,,,10600,,,12395,,,,CAR,,,,,,10800,,,12600
