VRM,Unused1,CAPMan,CAPMod,CAPDer,DFR,CAPID,Mileage,Unused2,Unused3,Unused4,Unused5,Unused6,Unused7,Unused8,Unused9,Clean_Month,Unused10,Unused11,Retail_Month,Unused12,Unused13,Unused14,Unused15,Unused16,Unused17,Unused18,Unused19,Unused20,Clean_Live,Unused21,Unused22,Retail_Live,Live_Date,Month_Date
LD70MTO,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T Acenta Premium 5dr,01/01/2021,86518,21000,,,,,,,,,11750,,,13850,,,,,,,,,,12000,,,14100,2024-02-02,2024-01-29
GP23BKY,,TOYOTA,COROLLA TOURING SPORT,1.8 Hybrid Design 5dr CVT,01/03/2023,101276,1000,,,,,,,,,23550,,,25750,,,,,,,,,,23300,,,25500,2024-02-02,2024-01-29
VN19WXJ,,HYUNDAI,TUCSON ESTATE,1.6 GDi SE Nav 5dr 2WD,01/03/2019,86126,41000,,,,,,,,,10500,,,12600,,,,,,,,,,10500,,,12600,2024-02-02,2024-01-29
CJ22AVF,,PEUGEOT,RIFTER DIESEL ESTATE,1.5 BlueHDi 100 Allure 5dr,01/03/2022,85341,5000,,,,,,,,,15750,,,18150,,,,,,,,,,15750,,,18150,2024-02-02,2024-01-29
YJ21ZTD,,JEEP,COMPASS SW DIESEL,2.0 Multijet 170 Trailhawk 5dr Auto,01/03/2021,82539,28000,,,,,,,,,16750,,,18900,,,,,,,,,,16750,,,18900,2024-02-02,2024-01-29
CV70NZE,,SEAT,ARONA HATCHBACK,1.0 TSI 115 Xcellence Lux [EZ] 5dr DSG,01/09/2020,85378,39000,,,,,,,,,11650,,,13450,,,,,,,,,,11750,,,13550,2024-02-02,2024-01-29
LL22XFB,,RENAULT,ZOE HATCHBACK,100kW GT Line + R135 50kWh Rapid Charge 5dr Auto,01/03/2022,99111,18000,,,,,,,,,11700,,,13500,,,,,,,,,,11700,,,13500,2024-02-02,2024-01-29
OW23YHS,,VAUXHALL,MOKKA ELECTRIC HATCHBACK,100kW Ultimate 50kWh 5dr Auto,01/03/2023,98643,3000,,,,,,,,,16600,,,18700,,,,,,,,,,16600,,,18700,2024-02-02,2024-01-29
MF70CTO,,CITROEN,C3 AIRCROSS HATCHBACK,1.2 PureTech 130 Flair 5dr EAT6,01/09/2020,91251,4000,,,,,,,,,13400,,,15200,,,,,,,,,,13550,,,15350,2024-02-02,2024-01-29
YM70RLZ,,HYUNDAI,IONIQ HATCHBACK,1.6 GDi Hybrid Premium 5dr DCT,01/01/2021,91060,14000,,,,,,,,,14600,,,16600,,,,,,,,,,14600,,,16600,2024-02-02,2024-01-29
FM21OXZ,,VOLKSWAGEN,T-ROC HATCHBACK,1.5 TSI EVO SEL 5dr DSG,01/03/2021,81803,4000,,,,,,,,,20700,,,23000,,,,,,,,,,20700,,,23000,2024-02-02,2024-01-29
YP68HGJ,,KIA,VENGA HATCHBACK,1.6 3 5dr Auto [6],01/09/2018,71037,12000,,,,,,,,,11250,,,13600,,,,,,,,,,11500,,,13900,2024-02-02,2024-01-29
YD21CCR,,SEAT,LEON ESTATE,1.5 TSI EVO 150 FR 5dr,01/03/2021,93014,12000,,,,,,,,,14950,,,16950,,,,,,,,,,14950,,,16950,2024-02-02,2024-01-29
LV71UTF,,VAUXHALL,CORSA ELECTRIC HATCHBACK,100kW SRi Nav Premium 50kWh 5dr Auto [7.4kWCh],01/09/2021,95075,11000,,,,,,,,,12350,,,14100,,,,,,,,,,12350,,,14100,2024-02-02,2024-01-29
BK23VOG,,VAUXHALL,MOKKA ELECTRIC HATCHBACK,100kW GS Line 50kWh 5dr Auto,01/03/2023,100085,4000,,,,,,,,,15800,,,17900,,,,,,,,,,15800,,,17900,2024-02-02,2024-01-29
GV22DGY,,TOYOTA,COROLLA TOURING SPORT,1.8 VVT-i Hybrid Icon 5dr CVT,01/03/2022,87961,10000,,,,,,,,,18700,,,20750,,,,,,,,,,18500,,,20500,2024-02-02,2024-01-29
YO22PDX,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T MH 158 Tekna 5dr Xtronic,01/03/2022,97335,9000,,,,,,,,,21650,,,23750,,,,,,,,,,21650,,,23750,2024-02-02,2024-01-29
AO69UUZ,,HYUNDAI,TUCSON ESTATE,1.6 GDi SE Nav 5dr 2WD,01/01/2020,86126,34000,,,,,,,,,11250,,,13350,,,,,,,,,,11250,,,13350,2024-02-02,2024-01-29
YJ19WDD,,FORD,KUGA ESTATE,1.5 EcoBoost ST-Line 5dr 2WD,01/03/2019,76274,28000,,,,,,,,,12050,,,14150,,,,,,,,,,12050,,,14150,2024-02-02,2024-01-29
HK72PAO,,KIA,PICANTO HATCHBACK,1.0 3 5dr [4 seats],01/01/2023,95037,7000,,,,,,,,,10600,,,12100,,,,,,,,,,10600,,,12100,2024-02-02,2024-01-29
OE23UNJ,,FORD,ECOSPORT HATCHBACK,1.0 EcoBoost 140 ST-Line [X Pack] 5dr,01/03/2023,91705,7000,,,,,,,,,15600,,,17600,,,,,,,,,,15900,,,17900,2024-02-02,2024-01-29
YP72HDC,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Ultimate 5dr Auto,01/09/2022,98538,16000,,,,,,,,,14400,,,16200,,,,,,,,,,14850,,,16650,2024-02-02,2024-01-29
RK70MJE,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi ISG GT-Line 5dr,01/09/2020,85768,52000,,,,,,,,,13200,,,15300,,,,,,,,,,13200,,,15300,2024-02-02,2024-01-29
HV71YSP,,HONDA,JAZZ HATCHBACK,1.5 i-MMD Hybrid Crosstar EX 5dr eCVT,01/09/2021,92777,5000,,,,,,,,,19750,,,21750,,,,,,,,,,19950,,,22000,2024-02-02,2024-01-29
BP70LCE,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T Acenta Premium 5dr,01/01/2021,86518,23000,,,,,,,,,11650,,,13700,,,,,,,,,,11850,,,13950,2024-02-02,2024-01-29
NG72BGX,,HYUNDAI,TUCSON ESTATE,1.6 TGDi Plug-in Hybrid Ultimate 5dr 4WD Auto,01/01/2023,96577,2000,,,,,,,,,31000,,,33750,,,,,,,,,,31000,,,33750,2024-02-02,2024-01-29
CJ68FZC,,MERCEDES-BENZ,GLA HATCHBACK,GLA 180 Urban Edition 5dr Auto,01/01/2019,84866,37000,,,,,,,,,14650,,,16750,,,,,,,,,,14650,,,16750,2024-02-02,2024-01-29
BT23JWW,,VAUXHALL,MOKKA ELECTRIC HATCHBACK,100kW GS Line 50kWh 5dr Auto,01/03/2023,100085,6000,,,,,,,,,15650,,,17750,,,,,,,,,,15650,,,17750,2024-02-02,2024-01-29
NA22HOJ,,PEUGEOT,TRAVELLER DIESEL ESTATE,2.0 BlueHDi 145 Allure Standard [8 Seat] 5dr,01/03/2022,96129,25000,,,,,,,,,28700,,,31750,,,,,,,,,,28700,,,31750,2024-02-02,2024-01-29
NV72FTD,,VOLKSWAGEN,TAIGO HATCHBACK,1.0 TSI Life 5dr,01/09/2022,99141,23000,,,,,,,,,15150,,,17250,,,,,,,,,,15150,,,17250,2024-02-02,2024-01-29
LJ70YRA,,HONDA,CR-V ESTATE,2.0 i-MMD Hybrid SR  2WD 5dr eCVT,01/09/2020,87860,30000,,,,,,,,,20200,,,22500,,,,,,,,,,20200,,,22500,2024-02-02,2024-01-29
DP70RKU,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 [157] N-Connecta 5dr DCT Glass Roof,01/01/2021,95534,37000,,,,,,,,,14100,,,16200,,,,,,,,,,14400,,,16500,2024-02-02,2024-01-29
SL70HLD,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SE Premium 5dr,01/01/2021,92359,16000,,,,,,,,,11200,,,13350,,,,,,,,,,11200,,,13350,2024-02-02,2024-01-29
DF23PZC,,RENAULT,MEGANE E-TECH HATCHBACK,EV60 160kW Iconic 60kWh Optimum Charge 5dr Auto,01/03/2023,101646,3000,,,,,,,,,25800,,,28000,,,,,,,,,,25800,,,28000,2024-02-02,2024-01-29
WF70ULJ,,FORD,FIESTA HATCHBACK,1.0 EcoBoost Hybrid mHEV 125 Titanium 5dr,01/09/2020,93145,42000,,,,,,,,,9075,,,10900,,,,,,,,,,9175,,,11000,2024-02-02,2024-01-29
YO23UPG,,BMW,1 SERIES HATCHBACK,118i [136] M Sport 5dr Step Auto [LCP],01/03/2023,97236,7000,,,,,,,,,23200,,,25250,,,,,,,,,,23200,,,25250,2024-02-02,2024-01-29
ND70YLO,,SUZUKI,IGNIS HATCHBACK,1.2 Dualjet 12V Hybrid SZ5 5dr CVT,01/01/2021,92907,17000,,,,,,,,,13050,,,14550,,,,,,,,,,13050,,,14550,2024-02-02,2024-01-29
CT19KUG,,MITSUBISHI,OUTLANDER ESTATE,2.0 4 5dr CVT,01/03/2019,85802,17000,,,,,,,,,15150,,,17250,,,,,,,,,,15150,,,17250,2024-02-02,2024-01-29
BV23YMM,,SEAT,ARONA HATCHBACK,1.5 TSI 150 FR Sport 5dr DSG,01/03/2023,98325,2000,,,,,,,,,17700,,,19500,,,,,,,,,,17900,,,19700,2024-02-02,2024-01-29
MM70HRG,,FORD,KUGA DIESEL ESTATE,1.5 EcoBlue ST-Line X Edition 5dr,01/01/2021,94679,43000,,,,,,,,,16500,,,18600,,,,,,,,,,16500,,,18600,2024-02-02,2024-01-29
WD23PVJ,,MG MOTOR UK,HS HATCHBACK,1.5 T-GDI Excite 5dr,01/03/2023,91412,11000,,,,,,,,,13500,,,15600,,,,,,,,,,13500,,,15600,2024-02-02,2024-01-29
SL71GVG,,CITROEN,C3 HATCHBACK,1.2 PureTech 110 Shine Plus 5dr EAT6,01/09/2021,95696,7000,,,,,,,,,13350,,,15200,,,,,,,,,,13500,,,15300,2024-02-02,2024-01-29
BD69OVW,,VOLKSWAGEN,TIGUAN ESTATE,1.5 TSi EVO 130 Match 5dr,01/09/2019,87984,15000,,,,,,,,,15350,,,17450,,,,,,,,,,15700,,,17800,2024-02-02,2024-01-29
WM23OAZ,,RENAULT,MEGANE E-TECH HATCHBACK,EV60 160kW Iconic 60kWh Optimum Charge 5dr Auto,01/03/2023,101646,1000,,,,,,,,,26100,,,28250,,,,,,,,,,26100,,,28250,2024-02-02,2024-01-29
YE70ZCK,,VAUXHALL,COMBO LIFE DIESEL ESTATE,1.5 Turbo D Energy 5dr [7 seat],01/09/2020,84485,44000,,,,,,,,,10950,,,12750,,,,,,,,,,10950,,,12750,2024-02-02,2024-01-29
DE70JXP,,PEUGEOT,3008 ESTATE,1.2 PureTech Allure 5dr,01/09/2020,77729,17000,,,,,,,,,13450,,,15600,,,,,,,,,,13600,,,15700,2024-02-02,2024-01-29
GY70FCU,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 [157] Acenta Premium 5dr DCT,01/01/2021,95533,37000,,,,,,,,,12800,,,14900,,,,,,,,,,13050,,,15150,2024-02-02,2024-01-29
AK70LZF,,FORD,FOCUS HATCHBACK,1.0 EcoBoost 125 Titanium Edition 5dr Auto,01/01/2021,93266,65000,,,,,,,,,9775,,,11800,,,,,,,,,,9775,,,11800,2024-02-02,2024-01-29
SN70KXU,,FORD,FOCUS HATCHBACK,1.0 EcoBoost 125 ST-Line X Edition 5dr Auto,01/09/2020,93298,27000,,,,,,,,,14200,,,16200,,,,,,,,,,14200,,,16200,2024-02-02,2024-01-29
SD72ZWT,,CITROEN,C5 AIRCROSS HATCHBACK,1.2 PureTech Sense Plus 5dr,01/01/2023,99963,2000,,,,,,,,,16600,,,18700,,,,,,,,,,16600,,,18700,2024-02-02,2024-01-29
HV70AKF,,MG MOTOR UK,ZS HATCHBACK,1.5 VTi-TECH Excite 5dr,01/09/2020,93338,16000,,,,,,,,,10700,,,12750,,,,,,,,,,10700,,,12750,2024-02-02,2024-01-29
NK70NHE,,FORD,KUGA DIESEL ESTATE,2.0 EcoBlue 190 Titanium 5dr Auto AWD,01/09/2020,91445,11000,,,,,,,,,21050,,,23500,,,,,,,,,,21050,,,23500,2024-02-02,2024-01-29
MT73EZU,,RENAULT,MEGANE E-TECH HATCHBACK,EV60 160kW Equilibre 60kWh Optimum Charge 5dr Auto,01/09/2023,100135,3000,,,,,,,,,23500,,,25750,,,,,,,,,,23500,,,25750,2024-02-02,2024-01-29
YT70MPZ,,PEUGEOT,RIFTER DIESEL ESTATE,1.5 BlueHDi 130 Allure 5dr EAT8,01/09/2020,85347,3000,,,,,,,,,16850,,,19250,,,,,,,,,,16850,,,19250,2024-02-02,2024-01-29
BD23GVP,,PEUGEOT,E-208 ELECTRIC HATCHBACK,100kW Allure Premium + 50kWh 5dr Auto,01/03/2023,100914,11000,,,,,,,,,15100,,,17600,,,,,,,,,,15100,,,17600,2024-02-02,2024-01-29
SB70VCG,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T Acenta Premium 5dr,01/01/2021,86518,8000,,,,,,,,,12550,,,14650,,,,,,,,,,12800,,,14900,2024-02-02,2024-01-29
HJ70PVE,,SKODA,KAMIQ HATCHBACK,1.0 TSI SE 5dr DSG,01/09/2020,91383,9000,,,,,,,,,13050,,,15150,,,,,,,,,,13200,,,15300,2024-02-02,2024-01-29
EJ22HMG,,MERCEDES-BENZ,A CLASS SALOON SPECIAL EDITIONS,A180 AMG Line Executive Edition 4dr Auto,01/03/2022,97899,5000,,,,,,,,,22800,,,25000,,,,,,,,,,22800,,,25000,2024-02-02,2024-01-29
NL21YKE,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,01/03/2021,90018,49000,,,,,,,,,10300,,,12400,,,,,,,,,,10300,,,12400,2024-02-02,2024-01-29
GV20FHH,,RENAULT,KADJAR HATCHBACK,1.3 TCE 160 S Edition 5dr,01/03/2020,87894,20000,,,,,,,,,12250,,,14350,,,,,,,,,,12400,,,14495,2024-02-02,2024-01-29
AK71BVM,,MG MOTOR UK,HS HATCHBACK,1.5 T-GDI PHEV Excite 5dr Auto,01/09/2021,95147,17000,,,,,,,,,15650,,,17750,,,,,,,,,,15650,,,17750,2024-02-02,2024-01-29
NV22HTY,,HYUNDAI,BAYON HATCHBACK,1.0 TGDi 48V MHEV Premium 5dr,01/03/2022,97771,4000,,,,,,,,,12850,,,14950,,,,,,,,,,12850,,,14950,2024-02-02,2024-01-29
AR70CEO,,BMW,I3 HATCHBACK,135kW S 42kWh 5dr Auto [Lodge Interior World],01/01/2021,87360,64000,,,,,,,,,14650,,,16650,,,,,,,,,,14650,,,16650,2024-02-02,2024-01-29
GP18JZA,,RENAULT,CAPTUR DIESEL HATCHBACK,1.5 dCi 90 Iconic 5dr EDC,01/03/2018,84011,9000,,,,,,,,,9700,,,11500,,,,,,,,,,9900,,,11700,2024-02-02,2024-01-29
NV71HXU,,SKODA,KAMIQ HATCHBACK,1.0 TSI 110 SE L 5dr DSG,01/01/2022,96021,7000,,,,,,,,,15300,,,17400,,,,,,,,,,15450,,,17550,2024-02-02,2024-01-29
BG20APZ,,TOYOTA,PRIUS+ ESTATE,1.8 VVTi Excel TSS 5dr CVT Auto,01/03/2020,83049,17000,,,,,,,,,18400,,,20750,,,,,,,,,,18600,,,21000,2024-02-02,2024-01-29
LY23XVX,,FORD,FIESTA HATCHBACK,1.0 EcoBoost ST-Line 5dr,01/03/2023,99052,2000,,,,,,,,,15800,,,17600,,,,,,,,,,15800,,,17600,2024-02-02,2024-01-29
KR73PFF,,VAUXHALL,MOKKA ELECTRIC HATCHBACK,100kW GS 50kWh 5dr Auto,01/09/2023,101391,3000,,,,,,,,,16200,,,18300,,,,,,,,,,16200,,,18300,2024-02-02,2024-01-29
VE20KLZ,,HYUNDAI,TUCSON ESTATE,1.6 TGDi 177 SE Nav 5dr 2WD,01/03/2020,86127,23000,,,,,,,,,13100,,,15200,,,,,,,,,,13100,,,15200,2024-02-02,2024-01-29
GD72CPN,,FORD,FIESTA HATCHBACK,1.0 EcoBoost ST-Line 5dr,01/01/2023,99052,14000,,,,,,,,,14350,,,16150,,,,,,,,,,14350,,,16150,2024-02-02,2024-01-29
FH23WHE,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T MH N-Connecta [Glass Roof] 5dr,01/03/2023,97499,2000,,,,,,,,,20550,,,23000,,,,,,,,,,20550,,,23000,2024-02-02,2024-01-29
CE72VOJ,,CITROEN,C5 AIRCROSS HATCHBACK,1.2 PureTech C-Series Edition 5dr,01/01/2023,99969,3000,,,,,,,,,18400,,,20500,,,,,,,,,,18400,,,20500,2024-02-02,2024-01-29
KJ21JZU,,SUZUKI,SWACE ESTATE,1.8 Hybrid SZ-T 5dr CVT,01/03/2021,95749,27000,,,,,,,,,14300,,,16300,,,,,,,,,,14300,,,16300,2024-02-02,2024-01-29
YM21CHV,,SEAT,ATECA ESTATE,2.0 TSI FR 5dr DSG 4Drive,01/03/2021,93985,45000,,,,,,,,,16650,,,18750,,,,,,,,,,16650,,,18750,2024-02-02,2024-01-29
RX70NOF,,FIAT,500 HATCHBACK,1.2 Star 3dr Dualogic,01/09/2020,88918,26000,,,,,,,,,10500,,,12000,,,,,,,,,,10500,,,12000,2024-02-02,2024-01-29
ND23MXG,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Ultimate 5dr,01/03/2023,98537,4000,,,,,,,,,14200,,,16000,,,,,,,,,,14600,,,16400,2024-02-02,2024-01-29
SB23BGF,,HYUNDAI,BAYON HATCHBACK,1.0 TGDi 48V MHEV Premium 5dr DCT,01/03/2023,97772,7000,,,,,,,,,14500,,,16650,,,,,,,,,,14500,,,16650,2024-02-02,2024-01-29
FN19UPS,,HYUNDAI,I800 DIESEL ESTATE,2.5 CRDi SE 5dr,01/03/2019,84742,39000,,,,,,,,,16300,,,18700,,,,,,,,,,16300,,,18700,2024-02-02,2024-01-29
WU69OBC,,HYUNDAI,I800 DIESEL ESTATE,2.5 CRDi SE Nav 5dr,01/09/2019,84743,59000,,,,,,,,,15450,,,17850,,,,,,,,,,15450,,,17850,2024-02-02,2024-01-29
NV70OEB,,VAUXHALL,CROSSLAND HATCHBACK,1.2 Turbo [130] Ultimate Nav 5dr,01/01/2021,94722,21000,,,,,,,,,12000,,,14100,,,,,,,,,,12000,,,14100,2024-02-02,2024-01-29
GU21RRX,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SE Premium 5dr Auto,01/03/2021,90656,12000,,,,,,,,,11700,,,13500,,,,,,,,,,12100,,,13900,2024-02-02,2024-01-29
WM72XTA,,MG MOTOR UK,HS HATCHBACK,1.5 T-GDI Exclusive 5dr DCT,01/01/2023,91415,5000,,,,,,,,,16600,,,18700,,,,,,,,,,16600,,,18700,2024-02-02,2024-01-29
MD72XLK,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line 5dr,01/01/2023,99534,6000,,,,,,,,,23500,,,25750,,,,,,,,,,23700,,,26000,2024-02-02,2024-01-29
HL19XHU,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Excel 5dr CVT,01/03/2019,76774,44000,,,,,,,,,n/a,,,n/a,,,,,,,,,,n/a,,,n/a,2024-02-02,2024-01-29
YG69BJO,,BMW,X1 ESTATE,xDrive 20i xLine 5dr Step Auto,01/09/2019,90392,44000,,,,,,,,,17500,,,19650,,,,,,,,,,17500,,,19650,2024-02-02,2024-01-29
MC23JXM,,SEAT,ATECA ESTATE,1.5 TSI EVO Xperience 5dr,01/03/2023,93981,11000,,,,,,,,,18300,,,20500,,,,,,,,,,18300,,,20500,2024-02-02,2024-01-29
SM22CYL,,CITROEN,C3 AIRCROSS HATCHBACK,1.2 PureTech 110 Shine Plus 5dr,01/03/2022,97162,12000,,,,,,,,,12900,,,14700,,,,,,,,,,13050,,,14850,2024-02-02,2024-01-29
KT21FWP,,TOYOTA,YARIS HATCHBACK,1.5 Hybrid Dynamic 5dr CVT,01/03/2021,93356,9000,,,,,,,,,16750,,,18550,,,,,,,,,,16750,,,18550,2024-02-02,2024-01-29
MC70SVE,,KIA,NIRO ESTATE,1.6 GDi Hybrid 3 5dr DCT,01/01/2021,89922,10000,,,,,,,,,18300,,,20500,,,,,,,,,,18450,,,20750,2024-02-02,2024-01-29
SK72AOA,,RENAULT,ARKANA ESTATE,1.6 E-Tech full hybrid 145 Evolution 5dr Auto,01/09/2022,100509,1000,,,,,,,,,17700,,,19795,,,,,,,,,,17700,,,19795,2024-02-02,2024-01-29
FP20CVJ,,RENAULT,KADJAR HATCHBACK,1.3 TCE S Edition 5dr,01/03/2020,87892,49000,,,,,,,,,10150,,,12250,,,,,,,,,,10250,,,12350,2024-02-02,2024-01-29
BC22CUJ,,KIA,PRO CEED SHOOTING BRAKE,1.5T GDi ISG GT-Line 5dr,01/03/2022,98883,14000,,,,,,,,,18050,,,20000,,,,,,,,,,17850,,,19850,2024-02-02,2024-01-29
MM72RXH,,VAUXHALL,MOKKA ELECTRIC HATCHBACK,100kW Ultimate 50kWh 5dr Auto,01/09/2022,98643,2000,,,,,,,,,16200,,,18300,,,,,,,,,,16200,,,18300,2024-02-02,2024-01-29
PF72RYT,,NISSAN,X-TRAIL STATION WAGON,1.5 E-Power 204 N-Connecta 5dr Xtronic,01/01/2023,101203,12000,,,,,,,,,27650,,,30500,,,,,,,,,,27650,,,30500,2024-02-02,2024-01-29
SO70OHY,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Dynamic 5dr CVT,01/01/2021,91224,24000,,,,,,,,,17850,,,19900,,,,,,,,,,17850,,,19900,2024-02-02,2024-01-29
OV19WEC,,BMW,X1 DIESEL ESTATE,xDrive 20d Sport 5dr Step Auto,01/03/2019,70991,60000,,,,,,,,,12650,,,14750,,,,,,,,,,12750,,,14850,2024-02-02,2024-01-29
GM19HSD,,FORD,KUGA ESTATE,1.5 EcoBoost Titanium Edition 5dr 2WD,01/03/2019,87289,16000,,,,,,,,,12400,,,14450,,,,,,,,,,12400,,,14450,2024-02-02,2024-01-29
SJ19MML,,NISSAN,QASHQAI DIESEL HATCHBACK,1.5 dCi 115 N-Connecta 5dr [Glass Roof Pack],01/03/2019,86196,48000,,,,,,,,,10950,,,13050,,,,,,,,,,10950,,,13050,2024-02-02,2024-01-29
PJ22WVU,,VOLKSWAGEN,ID.3 HATCHBACK,150kW Family Pro Performance 58kWh 5dr Auto,01/03/2022,95710,22000,,,,,,,,,19250,,,21250,,,,,,,,,,19050,,,21000,2024-02-02,2024-01-29
DX72XPP,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T MH 158 N-Connecta [Glass Rf] 5dr Xtronic,01/09/2022,97503,6000,,,,,,,,,21400,,,23750,,,,,,,,,,21400,,,23750,2024-02-02,2024-01-29
MH21NBG,,PEUGEOT,208 HATCHBACK,1.2 PureTech 100 GT 5dr EAT8,01/03/2021,96169,29000,,,,,,,,,13700,,,15500,,,,,,,,,,13800,,,15600,2024-02-02,2024-01-29
DE22LLF,,PEUGEOT,3008 DIESEL ESTATE,1.5 BlueHDi GT 5dr EAT8,01/03/2022,95413,18000,,,,,,,,,20500,,,22750,,,,,,,,,,20500,,,22750,2024-02-02,2024-01-29
BN69NUX,,FORD,FOCUS DIESEL ESTATE,1.5 EcoBlue 120 Active X 5dr,01/01/2020,87338,15000,,,,,,,,,14650,,,16600,,,,,,,,,,14650,,,16600,2024-02-02,2024-01-29
FL20RNE,,TOYOTA,RAV4 ESTATE,2.5 VVT-i Hybrid Excel 5dr CVT 2WD,01/03/2020,87922,61000,,,,,,,,,18450,,,20750,,,,,,,,,,18600,,,20750,2024-02-02,2024-01-29
MJ69CXZ,,TOYOTA,PRIUS+ ESTATE,1.8 VVTi Excel TSS 5dr CVT Auto,01/01/2020,83049,36000,,,,,,,,,16550,,,18950,,,,,,,,,,16700,,,19100,2024-02-02,2024-01-29
CV22YFT,,PEUGEOT,208 HATCHBACK,1.2 PureTech 100 Active Premium 5dr,01/03/2022,92882,21000,,,,,,,,,11700,,,13500,,,,,,,,,,11800,,,13600,2024-02-02,2024-01-29
VO23XGK,,CITROEN,C4 HATCHBACK,1.2 PureTech [130] C-Series Edition 5dr Auto,01/03/2023,100514,2000,,,,,,,,,15900,,,17900,,,,,,,,,,16050,,,18050,2024-02-02,2024-01-29
NL68CFU,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Design 5dr CVT,01/09/2018,84319,47000,,,,,,,,,13450,,,15550,,,,,,,,,,13350,,,15450,2024-02-02,2024-01-29
GV72FFB,,VOLKSWAGEN,TIGUAN ALLSPACE ESTATE,1.5 TSI Life 5dr,01/01/2023,98277,22000,,,,,,,,,23050,,,25250,,,,,,,,,,23050,,,25250,2024-02-02,2024-01-29
VU70PKD,,SUZUKI,VITARA ESTATE,1.4 Boosterjet 48V Hybrid SZ-T 5dr,01/09/2020,92771,33000,,,,,,,,,11200,,,13300,,,,,,,,,,11200,,,13300,2024-02-02,2024-01-29
YX72WRP,,MG MOTOR UK,HS HATCHBACK,1.5 T-GDI Exclusive 5dr,01/09/2022,91414,15000,,,,,,,,,14600,,,16700,,,,,,,,,,14600,,,16700,2024-02-02,2024-01-29
VU22AUX,,VOLKSWAGEN,ID.3 HATCHBACK,150kW Life Pro Performance 58kWh 5dr Auto,01/03/2022,95708,16000,,,,,,,,,17900,,,19950,,,,,,,,,,17750,,,19700,2024-02-02,2024-01-29
SL21XON,,BMW,2 SERIES GRAN COUPE,218i M Sport 4dr DCT,01/03/2021,91833,35000,,,,,,,,,17750,,,19800,,,,,,,,,,17750,,,19800,2024-02-02,2024-01-29
SL23NHZ,,VAUXHALL,ASTRA HATCHBACK,1.2 Turbo 130 Design 5dr,01/03/2023,99093,9000,,,,,,,,,17100,,,19100,,,,,,,,,,17100,,,19100,2024-02-02,2024-01-29
YV19LGN,,FORD,KUGA DIESEL ESTATE,1.5 TDCi ST-Line 5dr 2WD,01/03/2019,76298,59000,,,,,,,,,10700,,,12800,,,,,,,,,,10700,,,12800,2024-02-02,2024-01-29
MJ70WWA,,VAUXHALL,CROSSLAND X HATCHBACK,1.2T [130] Elite Nav 5dr [Start Stop] Auto,01/09/2020,90377,21000,,,,,,,,,10550,,,12650,,,,,,,,,,10550,,,12650,2024-02-02,2024-01-29
GF20LFL,,HYUNDAI,IONIQ HATCHBACK SPECIAL EDITIONS,1.6 GDi Hybrid 1st Edition 5dr DCT,01/03/2020,91070,21000,,,,,,,,,13600,,,15600,,,,,,,,,,13600,,,15600,2024-02-02,2024-01-29
GD70TGZ,,VAUXHALL,CROSSLAND DIESEL HATCHBACK,1.5 Turbo D [120] Elite Nav 5dr Auto,01/01/2021,94731,20000,,,,,,,,,12850,,,14950,,,,,,,,,,12850,,,14950,2024-02-02,2024-01-29
ST70GVR,,SUZUKI,VITARA ESTATE,1.4 Boosterjet 48V Hybrid SZ5 ALLGRIP 5dr,01/01/2021,92773,20000,,,,,,,,,14750,,,16850,,,,,,,,,,14750,,,16850,2024-02-02,2024-01-29
PL73LRO,,VAUXHALL,VIVARO LIFE ELECTRIC ESTATE,100kW Combi L 50kWh 5dr Auto,01/09/2023,97511,1000,,,,,,,,,22950,,,25500,,,,,,,,,,22950,,,25500,2024-02-02,2024-01-29
CV69JZF,,SEAT,ARONA HATCHBACK,1.0 TSI 115 FR Sport [EZ] 5dr,01/09/2019,85475,46000,,,,,,,,,9925,,,11700,,,,,,,,,,10050,,,11800,2024-02-02,2024-01-29
DE70VXJ,,KIA,SOUL ELECTRIC HATCHBACK,150kW First Edition 64kWh 5dr Auto,01/01/2021,90235,29000,,,,,,,,,16800,,,19200,,,,,,,,,,16800,,,19200,2024-02-02,2024-01-29
BP23LNK,,SKODA,ENYAQ IV ESTATE,150kW 80 Suite 82kWh 5dr Auto [125kW],01/03/2023,97971,8000,,,,,,,,,29450,,,32250,,,,,,,,,,29450,,,32250,2024-02-02,2024-01-29
