VRM,Unused1,CAPMan,CAPMod,CAPDer,DFR,CAPID,Mileage,Unused2,Unused3,Unused4,Unused5,Unused6,Unused7,Unused8,Unused9,Clean_Month,Unused10,Unused11,Retail_Month,Unused12,Unused13,Unused14,Unused15,Unused16,Unused17,Unused18,Unused19,Unused20,Clean_Live,Unused21,Unused22,Retail_Live,Live_Date,Month_Date
WU19VVD,,NISSAN,JUKE HATCHBACK,1.6 Bose Personal Edition 5dr CVT,01/03/2019,83855.0,29000,,,,,,,,,10650,,,12750,,,,,,,,,,10750,,,12850,2024-02-07,2024-01-29
SM19LTN,,FORD,KUGA ESTATE,1.5 EcoBoost ST-Line 5dr 2WD,01/03/2019,76274.0,55000,,,,,,,,,10250,,,12350,,,,,,,,,,10250,,,12350,2024-02-07,2024-01-29
MK68NXG,,SKODA,KAROQ DIESEL ESTATE,1.6 TDI SE 5dr DSG,01/09/2018,81632.0,51000,,,,,,,,,10500,,,12600,,,,,,,,,,10700,,,12800,2024-02-07,2024-01-29
FN70HVJ,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG GT-Line 5dr,01/09/2020,91175.0,42000,,,,,,,,,13850,,,15950,,,,,,,,,,13850,,,15950,2024-02-07,2024-01-29
GL70VGE,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Ultimate Nav 5dr Auto,01/09/2020,90666.0,17000,,,,,,,,,12900,,,14700,,,,,,,,,,13300,,,15100,2024-02-07,2024-01-29
SN19PWK,,KIA,SPORTAGE ESTATE,1.6 GDi ISG 2 5dr,01/03/2019,85754.0,9000,,,,,,,,,13550,,,15650,,,,,,,,,,13650,,,15750,2024-02-07,2024-01-29
HN70XZY,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SE Nav Premium 5dr Auto,01/09/2020,90657.0,14000,,,,,,,,,11500,,,13300,,,,,,,,,,11800,,,13600,2024-02-07,2024-01-29
KS70OGD,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,01/09/2020,89921.0,10000,,,,,,,,,15000,,,17100,,,,,,,,,,15150,,,17250,2024-02-07,2024-01-29
MM70HWE,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T Acenta Premium 5dr,01/01/2021,86518.0,21000,,,,,,,,,11750,,,13850,,,,,,,,,,12000,,,14100,2024-02-07,2024-01-29
YB70FKW,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,01/09/2020,90018.0,8000,,,,,,,,,12300,,,14400,,,,,,,,,,12300,,,14400,2024-02-07,2024-01-29
NJ70MUV,,SKODA,KAROQ ESTATE,1.5 TSI SE L 5dr,01/01/2021,81625.0,13000,,,,,,,,,15600,,,17700,,,,,,,,,,16250,,,18350,2024-02-07,2024-01-29
AO68CFP,,MERCEDES-BENZ,CLA DIESEL SHOOTING BRAKE,CLA 220d AMG Line Night Edition 5dr Tip Auto,01/09/2018,84676.0,40000,,,,,,,,,15600,,,17650,,,,,,,,,,15600,,,17650,2024-02-07,2024-01-29
BD73RFL,,SKODA,ENYAQ IV COUPE,150KW 80 ecoSuite 82KWh 5dr Auto,01/09/2023,102083.0,5000,,,,,,,,,31700,,,34500,,,,,,,,,,31300,,,34000,2024-02-07,2024-01-29
YM70DAO,,FORD,FOCUS DIESEL HATCHBACK,2.0 EcoBlue 150 ST-Line X Edition 5dr Auto,01/09/2020,93304.0,43000,,,,,,,,,13150,,,15150,,,,,,,,,,13150,,,15150,2024-02-07,2024-01-29
AE20VYG,,VOLKSWAGEN,TIGUAN DIESEL ESTATE,2.0 TDi 150 Match 5dr DSG,01/03/2020,87988.0,44000,,,,,,,,,15950,,,18050,,,,,,,,,,16100,,,18200,2024-02-07,2024-01-29
YX22KAE,,FORD,ECOSPORT HATCHBACK,1.0 EcoBoost 125 ST-Line 5dr,01/03/2022,81730.0,19000,,,,,,,,,13100,,,15150,,,,,,,,,,13400,,,15400,2024-02-07,2024-01-29
OY72SSU,,PEUGEOT,308 SW ESTATE,1.6 Hybrid 225 GT Premium 5dr e-EAT8,01/09/2022,98788.0,4000,,,,,,,,,28500,,,30750,,,,,,,,,,27100,,,29250,2024-02-07,2024-01-29
FA18UYV,,MERCEDES-BENZ,CLA DIESEL COUPE,CLA 220d AMG Line Night Edition 4dr Tip Auto,01/03/2018,84659.0,47000,,,,,,,,,15200,,,17200,,,,,,,,,,15200,,,17200,2024-02-07,2024-01-29
LY70BHX,,NISSAN,JUKE HATCHBACK,1.0 DiG-T 114 N-Connecta 5dr,01/01/2021,95828.0,32000,,,,,,,,,11450,,,13550,,,,,,,,,,11600,,,13700,2024-02-07,2024-01-29
MW68MHU,,PEUGEOT,3008 DIESEL ESTATE,1.5 BlueHDi Allure 5dr,01/01/2019,83270.0,15000,,,,,,,,,12650,,,14750,,,,,,,,,,12650,,,14750,2024-02-07,2024-01-29
GL73HOH,,VAUXHALL,MOKKA ELECTRIC HATCHBACK,100kW GS 50kWh 5dr Auto,01/09/2023,101391.0,2000,,,,,,,,,16250,,,18350,,,,,,,,,,16250,,,18350,2024-02-07,2024-01-29
AF69XUC,,FORD,KUGA ESTATE,1.5 EcoBoost ST-Line 5dr 2WD,01/09/2019,76274.0,29000,,,,,,,,,12300,,,14400,,,,,,,,,,12300,,,14400,2024-02-07,2024-01-29
DE70MEV,,AUDI,Q2 ESTATE,35 TFSI Black Edition 5dr S Tronic,01/09/2020,84974.0,6000,,,,,,,,,22050,,,24250,,,,,,,,,,22250,,,24500,2024-02-07,2024-01-29
LV70KUJ,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 [157] Acenta Premium 5dr DCT,01/01/2021,95533.0,15000,,,,,,,,,14350,,,16450,,,,,,,,,,14650,,,16750,2024-02-07,2024-01-29
DX70ZXS,,HYUNDAI,TUCSON ESTATE,1.6 TGDi 177 N Line 5dr 2WD,01/09/2020,89358.0,29000,,,,,,,,,14950,,,17000,,,,,,,,,,15100,,,17200,2024-02-07,2024-01-29
YA70KTU,,NISSAN,JUKE HATCHBACK,1.0 DiG-T 114 Tekna 5dr,01/01/2021,95830.0,18000,,,,,,,,,13950,,,16050,,,,,,,,,,14100,,,16250,2024-02-07,2024-01-29
DY23MVU,,NISSAN,ARIYA ELECTRIC HATCHBACK,160kW Advance 63kWh 22kWCh 5dr Auto [Sky Pack],01/03/2023,99426.0,9000,,,,,,,,,30700,,,33500,,,,,,,,,,29450,,,32250,2024-02-07,2024-01-29
VO70VPG,,MINI,CLUBMAN ESTATE,2.0 Cooper S Classic 6dr Auto [Comfort/Nav+ Pack],01/09/2020,89172.0,9000,,,,,,,,,18900,,,20750,,,,,,,,,,19350,,,21500,2024-02-07,2024-01-29
YX70SYY,,HYUNDAI,IONIQ HATCHBACK,1.6 GDi Hybrid Premium SE 5dr DCT,01/01/2021,91061.0,15000,,,,,,,,,16100,,,18100,,,,,,,,,,16100,,,18100,2024-02-07,2024-01-29
PY70GWG,,FORD,FOCUS HATCHBACK,1.0 EcoBoost 125 Active X Edition Auto 5dr,01/01/2021,93206.0,28000,,,,,,,,,14800,,,16800,,,,,,,,,,14800,,,16800,2024-02-07,2024-01-29
KM70WSE,,FORD,FOCUS ESTATE,1.0 EcoBoost Hybrid mHEV 125 ST-Line Edition 5dr,01/09/2020,93289.0,56000,,,,,,,,,11150,,,13150,,,,,,,,,,11150,,,13150,2024-02-07,2024-01-29
DX70YJP,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 Acenta Premium 5dr,01/09/2020,86519.0,25000,,,,,,,,,11850,,,13950,,,,,,,,,,12050,,,14150,2024-02-07,2024-01-29
KN23PYL,,NISSAN,X-TRAIL STATION WAGON,1.5 E-Power 204 Acenta Premium 5dr Xtronic,01/03/2023,101234.0,10000,,,,,,,,,26500,,,29250,,,,,,,,,,26500,,,29250,2024-02-07,2024-01-29
ML70ZXH,,AUDI,Q2 DIESEL ESTATE,30 TDI Technik 5dr,01/09/2020,89628.0,49000,,,,,,,,,12500,,,14500,,,,,,,,,,12900,,,14900,2024-02-07,2024-01-29
DA70KMK,,VOLVO,XC40 ESTATE,1.5 T3 [163] Inscription Pro 5dr Geartronic,01/09/2020,88515.0,55000,,,,,,,,,17850,,,19950,,,,,,,,,,18250,,,20250,2024-02-07,2024-01-29
MJ68KBX,,FORD,ECOSPORT HATCHBACK,1.0 EcoBoost 125 Titanium 5dr Auto,01/09/2018,81728.0,13000,,,,,,,,,11600,,,13600,,,,,,,,,,11850,,,13850,2024-02-07,2024-01-29
GK69MOV,,TOYOTA,RAV4 ESTATE,2.5 VVT-i Hybrid Excel 5dr CVT,01/09/2019,87926.0,36000,,,,,,,,,21000,,,23250,,,,,,,,,,21200,,,23500,2024-02-07,2024-01-29
PJ70SYE,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav 5dr Auto,01/09/2020,90664.0,6000,,,,,,,,,12300,,,14100,,,,,,,,,,12700,,,14500,2024-02-07,2024-01-29
RO70ZNP,,PEUGEOT,5008 ESTATE,1.2 PureTech Allure 5dr,01/09/2020,81498.0,7000,,,,,,,,,17800,,,19950,,,,,,,,,,18000,,,20000,2024-02-07,2024-01-29
KT70HBL,,VOLVO,XC40 ESTATE,1.5 T3 [163] R DESIGN Pro 5dr,01/01/2021,88510.0,37000,,,,,,,,,18800,,,20750,,,,,,,,,,19200,,,21250,2024-02-07,2024-01-29
CV18NUW,,PEUGEOT,308 SW ESTATE,1.2 PureTech 130 GT Line 5dr,01/03/2018,80952.0,68000,,,,,,,,,7150,,,9150,,,,,,,,,,7300,,,9300,2024-02-07,2024-01-29
FN70DZV,,VOLKSWAGEN,TIGUAN ESTATE,1.5 TSi EVO 130 Match 5dr,01/09/2020,87984.0,24000,,,,,,,,,15400,,,17500,,,,,,,,,,15750,,,17850,2024-02-07,2024-01-29
AP70XRR,,FORD,FIESTA HATCHBACK,1.1 75 Trend 5dr,01/09/2020,92159.0,24000,,,,,,,,,8825,,,10650,,,,,,,,,,9000,,,10800,2024-02-07,2024-01-29
EA70YRM,,FORD,FOCUS HATCHBACK,1.0 EcoBoost Hybrid mHEV 125 Active Edition 5dr,01/01/2021,93237.0,17000,,,,,,,,,13550,,,15550,,,,,,,,,,13550,,,15550,2024-02-07,2024-01-29
EO70XTK,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 N-Connecta 5dr DCT [Glass Roof Pack],01/09/2020,87510.0,20000,,,,,,,,,15200,,,17295,,,,,,,,,,15500,,,17595,2024-02-07,2024-01-29
SH70NXU,,SEAT,ATECA ESTATE,1.5 TSI EVO SE Technology 5dr,01/01/2021,93975.0,23000,,,,,,,,,14450,,,16500,,,,,,,,,,14450,,,16500,2024-02-07,2024-01-29
WM70RWV,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 [157] N-Motion 5dr DCT,01/01/2021,95535.0,12000,,,,,,,,,16600,,,18650,,,,,,,,,,16950,,,19050,2024-02-07,2024-01-29
BP70OCF,,SEAT,ARONA HATCHBACK,1.0 TSI 115 FR Sport [EZ] 5dr,01/01/2021,85475.0,12000,,,,,,,,,12800,,,14600,,,,,,,,,,12950,,,14700,2024-02-07,2024-01-29
MJ70XVN,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,01/09/2020,89921.0,36000,,,,,,,,,13150,,,15250,,,,,,,,,,13300,,,15400,2024-02-07,2024-01-29
SD20JWE,,TOYOTA,COROLLA TOURING SPORT,2.0 VVT-i Hybrid Design 5dr CVT [Panoramic Roof],01/03/2020,87965.0,33000,,,,,,,,,17150,,,19150,,,,,,,,,,17000,,,19000,2024-02-07,2024-01-29
WJ70EMF,,TOYOTA,COROLLA TOURING SPORT,1.8 VVT-i Hybrid Icon Tech 5dr CVT,01/09/2020,87962.0,17000,,,,,,,,,16650,,,18650,,,,,,,,,,16500,,,18500,2024-02-07,2024-01-29
WM23KTK,,RENAULT,MEGANE E-TECH HATCHBACK,EV60 160kW Iconic 60kWh Optimum Charge 5dr Auto,01/03/2023,101646.0,1000,,,,,,,,,26100,,,28250,,,,,,,,,,25600,,,27750,2024-02-07,2024-01-29
LY70EXF,,NISSAN,X-TRAIL STATION WAGON,1.3 DiG-T Acenta Premium 5dr [7 Seat] DCT,01/09/2020,88784.0,26000,,,,,,,,,16300,,,18400,,,,,,,,,,16450,,,18600,2024-02-07,2024-01-29
YN68NVS,,FORD,KUGA ESTATE,1.5 EcoBoost 120 Zetec [Nav] 5dr 2WD,01/09/2018,76267.0,6000,,,,,,,,,11450,,,13550,,,,,,,,,,11450,,,13550,2024-02-07,2024-01-29
AO70NHL,,MITSUBISHI,OUTLANDER ESTATE,2.0 Design 5dr CVT,01/09/2020,90175.0,38000,,,,,,,,,14500,,,16600,,,,,,,,,,14500,,,16600,2024-02-07,2024-01-29
BK70HCH,,JEEP,COMPASS SW,1.4 Multiair 140 Limited 5dr [2WD],01/09/2020,82528.0,21000,,,,,,,,,13150,,,15250,,,,,,,,,,13300,,,15400,2024-02-07,2024-01-29
GL70FSU,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT,01/01/2021,91214.0,60000,,,,,,,,,12450,,,14550,,,,,,,,,,12450,,,14550,2024-02-07,2024-01-29
SR19YNT,,NISSAN,QASHQAI DIESEL HATCHBACK,1.5 dCi 115 Acenta Premium 5dr,01/03/2019,86193.0,14000,,,,,,,,,11550,,,13650,,,,,,,,,,11550,,,13650,2024-02-07,2024-01-29
WJ71USE,,MG MOTOR UK,HS HATCHBACK,1.5 T-GDI Excite 5dr DCT,01/09/2021,91413.0,17000,,,,,,,,,13400,,,15500,,,,,,,,,,13400,,,15500,2024-02-07,2024-01-29
HK70XMB,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Ultimate Nav 5dr Auto,01/09/2020,90666.0,6000,,,,,,,,,13800,,,15600,,,,,,,,,,14250,,,16050,2024-02-07,2024-01-29
PK21DYC,,NISSAN,LEAF HATCHBACK,110kW N-Connecta 40kWh 5dr Auto,01/03/2021,81881.0,31000,,,,,,,,,11200,,,13450,,,,,,,,,,11100,,,13350,2024-02-07,2024-01-29
FV70LKX,,SUZUKI,VITARA ESTATE,1.4 Boosterjet 48V Hybrid SZ-T 5dr,01/01/2021,92771.0,19000,,,,,,,,,12150,,,14250,,,,,,,,,,12150,,,14250,2024-02-07,2024-01-29
AO20HSK,,SEAT,ARONA HATCHBACK,1.0 TSI 115 FR [EZ] 5dr,01/03/2020,85373.0,41000,,,,,,,,,9575,,,11350,,,,,,,,,,9650,,,11450,2024-02-07,2024-01-29
WJ70HWB,,NISSAN,X-TRAIL STATION WAGON,1.3 DiG-T Acenta Premium 5dr DCT,01/09/2020,88783.0,46000,,,,,,,,,14050,,,16150,,,,,,,,,,14200,,,16300,2024-02-07,2024-01-29
YY70DXR,,HONDA,JAZZ HATCHBACK,1.5 i-MMD Hybrid SE 5dr eCVT,01/01/2021,92774.0,16000,,,,,,,,,14950,,,16750,,,,,,,,,,15100,,,16900,2024-02-07,2024-01-29
SB70LXE,,HYUNDAI,IONIQ HATCHBACK,1.6 GDi Hybrid Premium 5dr DCT,01/01/2021,91060.0,46000,,,,,,,,,12000,,,14000,,,,,,,,,,12000,,,14000,2024-02-07,2024-01-29
CK70VJP,,SKODA,FABIA HATCHBACK,1.0 TSI SE L 5dr,01/09/2020,85714.0,65000,,,,,,,,,7450,,,9250,,,,,,,,,,7650,,,9450,2024-02-07,2024-01-29
AO23MLE,,RENAULT,MEGANE E-TECH HATCHBACK,EV60 160kW Iconic 60kWh Optimum Charge 5dr Auto,01/03/2023,101646.0,9000,,,,,,,,,24900,,,27250,,,,,,,,,,24400,,,26750,2024-02-07,2024-01-29
MC22HJA,,MG MOTOR UK,HS HATCHBACK,1.5 T-GDI Excite 5dr DCT,01/03/2022,91413.0,11000,,,,,,,,,14050,,,16150,,,,,,,,,,14050,,,16150,2024-02-07,2024-01-29
DT70YFJ,,FORD,FIESTA HATCHBACK,1.0 EcoBoost 95 ST-Line Edition 5dr,01/01/2021,91731.0,24000,,,,,,,,,11200,,,13000,,,,,,,,,,11400,,,13200,2024-02-07,2024-01-29
NA70KOB,,CITROEN,C5 AIRCROSS DIESEL HATCHBACK,1.5 BlueHDi 130 Flair 5dr,01/09/2020,87261.0,30000,,,,,,,,,12300,,,14400,,,,,,,,,,12300,,,14400,2024-02-07,2024-01-29
EN68CVR,,MERCEDES-BENZ,CLA COUPE,CLA 200 AMG Line Edition 4dr Tip Auto,01/01/2019,84650.0,7000,,,,,,,,,17300,,,19300,,,,,,,,,,17300,,,19300,2024-02-07,2024-01-29
KP70NMZ,,VOLKSWAGEN,TIGUAN DIESEL ESTATE,2.0 TDi 150 Match 5dr DSG,01/09/2020,87988.0,29000,,,,,,,,,17550,,,19650,,,,,,,,,,17700,,,19750,2024-02-07,2024-01-29
PY70BWG,,MERCEDES-BENZ,A CLASS SALOON,A200 AMG Line 4dr Auto,01/09/2020,86689.0,17000,,,,,,,,,19550,,,21750,,,,,,,,,,19550,,,21750,2024-02-07,2024-01-29
DU68FNM,,VAUXHALL,MOKKA X HATCHBACK,1.4T Elite Nav 5dr Auto,01/09/2018,76092.0,28000,,,,,,,,,10250,,,12350,,,,,,,,,,10500,,,12650,2024-02-07,2024-01-29
ND70WXM,,VAUXHALL,COMBO LIFE ESTATE,1.2 Turbo Edition 5dr,01/01/2021,95881.0,11000,,,,,,,,,12950,,,14800,,,,,,,,,,12950,,,14800,2024-02-07,2024-01-29
AP70ZPM,,SKODA,SCALA HATCHBACK,1.0 TSI SE L 5dr,01/09/2020,89016.0,21000,,,,,,,,,11900,,,13900,,,,,,,,,,11900,,,13900,2024-02-07,2024-01-29
SB70FCU,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Elite Nav 5dr,01/09/2020,81218.0,11000,,,,,,,,,13250,,,15350,,,,,,,,,,13250,,,15350,2024-02-07,2024-01-29
CE70WRP,,PEUGEOT,5008 DIESEL ESTATE,1.5 BlueHDi GT Line 5dr,01/09/2020,81492.0,37000,,,,,,,,,16400,,,18500,,,,,,,,,,16750,,,18850,2024-02-07,2024-01-29
AX70BBE,,VOLKSWAGEN,T-ROC HATCHBACK,1.5 TSI EVO SE 5dr,01/01/2021,81798.0,23000,,,,,,,,,16150,,,18250,,,,,,,,,,16300,,,18400,2024-02-07,2024-01-29
HF69OTN,,HONDA,JAZZ HATCHBACK,1.3 i-VTEC EX Navi 5dr CVT,01/09/2019,82595.0,5000,,,,,,,,,14300,,,16100,,,,,,,,,,14000,,,15800,2024-02-07,2024-01-29
AU19ULT,,VOLKSWAGEN,TIGUAN DIESEL ESTATE,2.0 TDi 190 4Motion SEL 5dr DSG,01/03/2019,74860.0,43000,,,,,,,,,17200,,,19300,,,,,,,,,,17350,,,19400,2024-02-07,2024-01-29
OV70BVP,,PEUGEOT,2008 ESTATE,1.2 PureTech 130 GT Line 5dr,01/01/2021,91691.0,27000,,,,,,,,,14900,,,16950,,,,,,,,,,14900,,,16950,2024-02-07,2024-01-29
MT70LNR,,FORD,FOCUS DIESEL ESTATE,1.5 EcoBlue 120 Active X Edition 5dr Auto,01/09/2020,93220.0,36000,,,,,,,,,14150,,,16150,,,,,,,,,,14150,,,16150,2024-02-07,2024-01-29
SB70ZNN,,AUDI,Q3 ESTATE,35 TFSI Sport 5dr,01/01/2021,86574.0,11000,,,,,,,,,21600,,,24500,,,,,,,,,,21600,,,24500,2024-02-07,2024-01-29
MW19EZP,,PEUGEOT,3008 DIESEL ESTATE,1.5 BlueHDi Allure 5dr,01/03/2019,83270.0,32000,,,,,,,,,11800,,,13900,,,,,,,,,,11800,,,13900,2024-02-07,2024-01-29
SL20YHN,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 Acenta Premium 5dr DCT,01/03/2020,87507.0,34000,,,,,,,,,12650,,,14750,,,,,,,,,,12900,,,15000,2024-02-07,2024-01-29
MW70NWK,,FORD,KUGA DIESEL ESTATE,1.5 EcoBlue Titanium Edition 5dr,01/01/2021,94674.0,16000,,,,,,,,,17300,,,19450,,,,,,,,,,17300,,,19450,2024-02-07,2024-01-29
RJ20KLP,,HONDA,JAZZ HATCHBACK,1.5 i-MMD Hybrid SR 5dr eCVT,01/03/2020,92775.0,28000,,,,,,,,,15000,,,16800,,,,,,,,,,15150,,,16950,2024-02-07,2024-01-29
SK70ALU,,AUDI,Q2 ESTATE,35 TFSI Sport 5dr S Tronic,01/09/2020,84966.0,33000,,,,,,,,,15850,,,17850,,,,,,,,,,16000,,,18000,2024-02-07,2024-01-29
MD19AMX,,NISSAN,QASHQAI DIESEL HATCHBACK,1.5 dCi 115 N-Connecta 5dr [Glass Roof Pack],01/03/2019,86196.0,38000,,,,,,,,,11550,,,13650,,,,,,,,,,11550,,,13650,2024-02-07,2024-01-29
WJ20VTZ,,FORD,FOCUS HATCHBACK,1.0 EcoBoost 125 Titanium 5dr,01/03/2020,83629.0,31000,,,,,,,,,10900,,,12900,,,,,,,,,,10900,,,12900,2024-02-07,2024-01-29
DF22UWA,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Ultimate 5dr,01/03/2022,98537.0,12000,,,,,,,,,12750,,,14550,,,,,,,,,,13150,,,14950,2024-02-07,2024-01-29
DE70WWK,,MERCEDES-BENZ,A CLASS SALOON,A200 AMG Line 4dr Auto,01/09/2020,86689.0,25000,,,,,,,,,18650,,,20750,,,,,,,,,,18650,,,20750,2024-02-07,2024-01-29
RK70NLV,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line S 5dr,01/09/2020,92973.0,19000,,,,,,,,,17650,,,19750,,,,,,,,,,17800,,,19900,2024-02-07,2024-01-29
EU68LSE,,VOLVO,V40 HATCHBACK,T3 [152] Inscription 5dr Geartronic,01/09/2018,74751.0,21000,,,,,,,,,13250,,,15250,,,,,,,,,,13250,,,15250,2024-02-07,2024-01-29
BW70HZF,,NISSAN,JUKE HATCHBACK,1.0 DiG-T 114 N-Connecta 5dr,01/01/2021,95828.0,16000,,,,,,,,,12450,,,14500,,,,,,,,,,12550,,,14650,2024-02-07,2024-01-29
MV70AYZ,,FORD,KUGA DIESEL ESTATE,2.0 EcoBlue 190 ST-Line 5dr Auto AWD,01/09/2020,91457.0,33000,,,,,,,,,19750,,,22000,,,,,,,,,,19750,,,22000,2024-02-07,2024-01-29
SA68RXV,,VOLKSWAGEN,TIGUAN DIESEL ESTATE,2.0 TDi 150 SE Nav 5dr,01/09/2018,74851.0,59000,,,,,,,,,12450,,,14500,,,,,,,,,,12600,,,14700,2024-02-07,2024-01-29
AV22WML,,VAUXHALL,MOKKA ELECTRIC HATCHBACK,100kW Ultimate 50kWh 5dr Auto,01/03/2022,98643.0,29000,,,,,,,,,13850,,,15950,,,,,,,,,,13850,,,15950,2024-02-07,2024-01-29
DE70DFP,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Design 5dr CVT,01/09/2020,91216.0,19000,,,,,,,,,16700,,,18800,,,,,,,,,,16700,,,18800,2024-02-07,2024-01-29
FJ70NBF,,FORD,KUGA DIESEL ESTATE,2.0 EcoBlue mHEV ST-Line X Edition 5dr,01/09/2020,94683.0,30000,,,,,,,,,18250,,,20250,,,,,,,,,,18250,,,20250,2024-02-07,2024-01-29
NV70OGL,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 [157] Acenta Premium 5dr DCT,01/01/2021,95533.0,13000,,,,,,,,,14450,,,16600,,,,,,,,,,14750,,,16850,2024-02-07,2024-01-29
WV70BYY,,PEUGEOT,2008 ESTATE,1.2 PureTech 130 GT Line 5dr EAT8,01/09/2020,91692.0,14000,,,,,,,,,16300,,,18400,,,,,,,,,,16300,,,18400,2024-02-07,2024-01-29
SV70JSZ,,MERCEDES-BENZ,A CLASS HATCHBACK,A180 AMG Line Premium 5dr Auto,01/09/2020,86048.0,9000,,,,,,,,,19300,,,21500,,,,,,,,,,19300,,,21500,2024-02-07,2024-01-29
EA70DWK,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,01/09/2020,89921.0,31000,,,,,,,,,13500,,,15600,,,,,,,,,,13650,,,15750,2024-02-07,2024-01-29
MA71XWK,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,01/09/2021,90018.0,20000,,,,,,,,,12150,,,14250,,,,,,,,,,12150,,,14250,2024-02-07,2024-01-29
PE70YUR,,VOLKSWAGEN,TIGUAN ESTATE,1.5 TSi EVO 130 Match 5dr,01/09/2020,87984.0,31000,,,,,,,,,14900,,,16950,,,,,,,,,,15200,,,17300,2024-02-07,2024-01-29
HN70CZO,,PEUGEOT,208 HATCHBACK,1.2 PureTech 100 Allure 5dr EAT8,01/09/2020,90718.0,13000,,,,,,,,,13000,,,14800,,,,,,,,,,13100,,,14950,2024-02-07,2024-01-29
YP70KPL,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 Acenta Premium 5dr DCT,01/09/2020,87507.0,42000,,,,,,,,,12400,,,14450,,,,,,,,,,12650,,,14750,2024-02-07,2024-01-29
YD20BVR,,KIA,NIRO ESTATE,1.6 GDi Hybrid 3 5dr DCT,01/03/2020,89922.0,7000,,,,,,,,,18000,,,20250,,,,,,,,,,18200,,,20250,2024-02-07,2024-01-29
CV20HBA,,KIA,XCEED HATCHBACK,1.4T GDi ISG 3 5dr,01/03/2020,90334.0,58000,,,,,,,,,9875,,,11900,,,,,,,,,,10300,,,12300,2024-02-07,2024-01-29
SB68RXK,,FORD,ECOSPORT DIESEL HATCHBACK,1.5 TDCi Titanium 5dr,01/09/2018,81735.0,43000,,,,,,,,,8950,,,10900,,,,,,,,,,9125,,,11100,2024-02-07,2024-01-29
ND22OTW,,FORD,FOCUS HATCHBACK,1.0 EcoBoost Hybrid mHEV 155 Active Vign 5dr Auto,01/03/2022,98960.0,30000,,,,,,,,,17400,,,19395,,,,,,,,,,17450,,,19450,2024-02-07,2024-01-29
DP70RGU,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T N-Motion 5dr,01/01/2021,88222.0,11000,,,,,,,,,14400,,,16500,,,,,,,,,,14650,,,16750,2024-02-07,2024-01-29
MT70SLU,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Design 5dr CVT,01/01/2021,91216.0,50000,,,,,,,,,14400,,,16500,,,,,,,,,,14400,,,16500,2024-02-07,2024-01-29
FD23JXJ,,VAUXHALL,MOKKA ELECTRIC HATCHBACK,100kW Ultimate 50kWh 5dr Auto,01/03/2023,98643.0,9000,,,,,,,,,16150,,,18250,,,,,,,,,,16150,,,18250,2024-02-07,2024-01-29
LL20NHY,,NISSAN,QASHQAI HATCHBACK SPECIAL EDITIONS,1.3 DiG-T 160 N-Tec 5dr DCT,01/03/2020,92007.0,38000,,,,,,,,,14300,,,16400,,,,,,,,,,14600,,,16700,2024-02-07,2024-01-29
SM70WFZ,,VOLKSWAGEN,T-ROC HATCHBACK,1.5 TSI EVO SEL 5dr DSG,01/01/2021,81803.0,19000,,,,,,,,,19000,,,21000,,,,,,,,,,19200,,,21250,2024-02-07,2024-01-29
PK70HFL,,MERCEDES-BENZ,A CLASS HATCHBACK,A200 AMG Line Executive 5dr Auto,01/09/2020,83772.0,59000,,,,,,,,,14850,,,16850,,,,,,,,,,14850,,,16850,2024-02-07,2024-01-29
MW70BLJ,,VOLKSWAGEN,T-ROC HATCHBACK,1.0 TSI SE 5dr,01/01/2021,81796.0,44000,,,,,,,,,13400,,,15500,,,,,,,,,,13550,,,15650,2024-02-07,2024-01-29
ND70NSE,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Elite Nav Premium 5dr,01/09/2020,90663.0,12000,,,,,,,,,11000,,,12800,,,,,,,,,,11300,,,13100,2024-02-07,2024-01-29
