VRM,Unused1,CAPMan,CAPMod,CAPDer,DFR,CAPID,Mileage,Unused2,Unused3,Unused4,Unused5,Unused6,Unused7,Unused8,Unused9,Clean_Month,Unused10,Unused11,Retail_Month,Unused12,Unused13,Unused14,Unused15,Unused16,Unused17,Unused18,Unused19,Unused20,Clean_Live,Unused21,Unused22,Retail_Live,Live_Date,Month_Date
AR70BKA,,SMART,FORFOUR ELECTRIC HATCHBACK,60kW EQ Prime Exclusive 17kWh 5dr Auto [22kWch],01/01/2021,92402,4000,,,,,,,,,9775,,,11300,,,,,,,,,,9775,,,11300,2024-02-06,2024-01-29
ML70VWS,,MAZDA,CX-30 HATCHBACK,2.0 Skyactiv-G MHEV Sport Lux 5dr Auto,01/09/2020,91279,6000,,,,,,,,,15350,,,17450,,,,,,,,,,15350,,,17450,2024-02-06,2024-01-29
DA70VLH,,NISSAN,X-TRAIL STATION WAGON,1.3 DiG-T N-Connecta 5dr [7 Seat] DCT,01/09/2020,88786,33000,,,,,,,,,16850,,,18950,,,,,,,,,,16850,,,18950,2024-02-06,2024-01-29
ST70JBZ,,FORD,FIESTA HATCHBACK,1.0 EcoBoost Hybrid mHEV 125 Active X Edition 5dr,01/09/2020,93153,3000,,,,,,,,,13450,,,15250,,,,,,,,,,13700,,,15500,2024-02-06,2024-01-29
BU70CGX,,JEEP,RENEGADE HATCHBACK SPECIAL EDITION,1.3 T4 GSE Night Eagle II 5dr DDCT,01/09/2020,90554,8000,,,,,,,,,15800,,,17900,,,,,,,,,,15800,,,17900,2024-02-06,2024-01-29
NK68OMR,,FORD,KUGA DIESEL ESTATE,2.0 TDCi 180 Titanium X 5dr,01/09/2018,77840,11000,,,,,,,,,14450,,,16550,,,,,,,,,,14600,,,16700,2024-02-06,2024-01-29
EF22PDZ,,TOYOTA,YARIS HATCHBACK,1.5 Hybrid Excel 5dr CVT,01/03/2022,93360,6000,,,,,,,,,18100,,,19900,,,,,,,,,,18100,,,19900,2024-02-06,2024-01-29
PK70KLF,,KIA,SPORTAGE ESTATE,1.6 GDi ISG 2 5dr,01/01/2021,85754,12000,,,,,,,,,14400,,,16550,,,,,,,,,,14550,,,16650,2024-02-06,2024-01-29
KV20MZF,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Excel 5dr CVT,01/03/2020,91220,41000,,,,,,,,,15350,,,17400,,,,,,,,,,15350,,,17400,2024-02-06,2024-01-29
AV70RWL,,HYUNDAI,KONA ELECTRIC HATCHBACK,150kW Premium SE 64kWh 5dr Auto [10.5kW Charger],01/09/2020,91590,6000,,,,,,,,,17800,,,19750,,,,,,,,,,17800,,,19750,2024-02-06,2024-01-29
LX71OED,,MG MOTOR UK,ZS ELECTRIC HATCHBACK,105kW Exclusive EV 45kWh 5dr Auto,01/09/2021,90734,16000,,,,,,,,,13200,,,15350,,,,,,,,,,12950,,,15050,2024-02-06,2024-01-29
OY20GKU,,SKODA,KODIAQ ESTATE,1.5 TSI SE L 5dr DSG [7 Seat],01/03/2020,85824,63000,,,,,,,,,16300,,,18400,,,,,,,,,,16600,,,18700,2024-02-06,2024-01-29
CV70KMX,,FORD,PUMA HATCHBACK,1.0 EcoBoost Hybrid mHEV Titanium 5dr,01/09/2020,90761,38000,,,,,,,,,12150,,,14250,,,,,,,,,,12150,,,14250,2024-02-06,2024-01-29
ML22EBJ,,FORD,KUGA ESTATE,1.5 EcoBoost 150 Titanium Edition 5dr,01/03/2022,94664,13000,,,,,,,,,20250,,,22500,,,,,,,,,,20250,,,22500,2024-02-06,2024-01-29
SH20JDJ,,BMW,X1 ESTATE,sDrive 18i xLine 5dr,01/03/2020,90382,39000,,,,,,,,,15350,,,17450,,,,,,,,,,15350,,,17450,2024-02-06,2024-01-29
BC70UPG,,NISSAN,QASHQAI DIESEL HATCHBACK,1.5 dCi 115 Tekna 5dr,01/09/2020,86198,24000,,,,,,,,,14250,,,16350,,,,,,,,,,14250,,,16350,2024-02-06,2024-01-29
ET21LXU,,VOLKSWAGEN,PASSAT ESTATE,1.5 TSI EVO R-Line 5dr DSG,01/03/2021,89415,20000,,,,,,,,,20500,,,23000,,,,,,,,,,20500,,,23000,2024-02-06,2024-01-29
LO70ATZ,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,01/01/2021,90018,33000,,,,,,,,,10950,,,13050,,,,,,,,,,10950,,,13050,2024-02-06,2024-01-29
CK21TGJ,,SEAT,ARONA HATCHBACK,1.0 TSI 110 FR Sport [EZ] 5dr,01/03/2021,93370,32000,,,,,,,,,11800,,,13600,,,,,,,,,,11900,,,13700,2024-02-06,2024-01-29
EA70HRK,,FORD,KUGA DIESEL ESTATE,1.5 EcoBlue ST-Line X 5dr Auto,01/09/2020,91467,12000,,,,,,,,,19950,,,22000,,,,,,,,,,19950,,,22000,2024-02-06,2024-01-29
YJ69CHT,,HONDA,CIVIC HATCHBACK,1.0 VTEC Turbo 126 SE 5dr CVT,01/01/2020,85694,49000,,,,,,,,,10200,,,12200,,,,,,,,,,10200,,,12200,2024-02-06,2024-01-29
GJ70WYO,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T Acenta Premium 5dr,01/01/2021,86518,27000,,,,,,,,,11400,,,13500,,,,,,,,,,11650,,,13750,2024-02-06,2024-01-29
NU70UCD,,PEUGEOT,5008 DIESEL ESTATE,1.5 BlueHDi Allure 5dr,01/09/2020,81491,48000,,,,,,,,,14500,,,16600,,,,,,,,,,14800,,,16900,2024-02-06,2024-01-29
CU70YXY,,VAUXHALL,CROSSLAND X HATCHBACK,1.2T [130] Elite 5dr [Start Stop] Auto,01/09/2020,90376,51000,,,,,,,,,8825,,,10900,,,,,,,,,,8825,,,10900,2024-02-06,2024-01-29
SV69FFA,,ABARTH,595 HATCHBACK,1.4 T-Jet 145 3dr,01/09/2019,75460,11000,,,,,,,,,10300,,,11800,,,,,,,,,,10500,,,12050,2024-02-06,2024-01-29
BP23YZW,,VOLKSWAGEN,POLO HATCHBACK,1.0 TSI Life 5dr DSG,01/03/2023,98772,11000,,,,,,,,,17050,,,18850,,,,,,,,,,17050,,,18850,2024-02-06,2024-01-29
FH70HYY,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 [157] Acenta Premium 5dr DCT,01/01/2021,95533,46000,,,,,,,,,12250,,,14350,,,,,,,,,,12500,,,14600,2024-02-06,2024-01-29
BL70VNO,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T Acenta Premium 5dr,01/01/2021,86518,16000,,,,,,,,,12050,,,14150,,,,,,,,,,12300,,,14400,2024-02-06,2024-01-29
SJ68GVG,,BMW,2 SERIES GRAN TOURER,218i SE 5dr,01/09/2018,83294,36000,,,,,,,,,10500,,,12850,,,,,,,,,,10500,,,12850,2024-02-06,2024-01-29
DE20WKL,,SKODA,KAMIQ HATCHBACK,1.5 TSI SE L 5dr DSG,01/03/2020,91390,27000,,,,,,,,,13350,,,15450,,,,,,,,,,13500,,,15600,2024-02-06,2024-01-29
BW70HZE,,NISSAN,LEAF HATCHBACK,110kW Acenta 40kWh 5dr Auto [6.6kw Charger],01/01/2021,90456,29000,,,,,,,,,10450,,,12650,,,,,,,,,,10350,,,12550,2024-02-06,2024-01-29
LN23OAZ,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T MH 158 Acenta Premium 5dr Xtronic,01/03/2023,97328,10000,,,,,,,,,19500,,,21500,,,,,,,,,,19500,,,21500,2024-02-06,2024-01-29
GJ70EVY,,FORD,FIESTA HATCHBACK,1.0 EcoBoost 95 Titanium 5dr,01/09/2020,91725,11000,,,,,,,,,10800,,,12600,,,,,,,,,,11000,,,12800,2024-02-06,2024-01-29
PY72BBU,,NISSAN,X-TRAIL STATION WAGON,1.5 E-Power 204 N-Connecta 5dr Xtronic,01/09/2022,101203,22000,,,,,,,,,26050,,,28750,,,,,,,,,,26050,,,28750,2024-02-06,2024-01-29
PK69BNY,,VAUXHALL,ASTRA HATCHBACK,1.4T 16V 150 Elite Nav 5dr Auto,01/09/2019,70069,15000,,,,,,,,,11000,,,13000,,,,,,,,,,11000,,,13000,2024-02-06,2024-01-29
AE70KDU,,FORD,PUMA HATCHBACK,1.0 EcoBoost Titanium 5dr Auto,01/09/2020,93103,18000,,,,,,,,,15900,,,18000,,,,,,,,,,15900,,,18000,2024-02-06,2024-01-29
MM73JEU,,MG MOTOR UK,ZS ELECTRIC HATCHBACK,130kW Trophy EV 51kWh 5dr Auto,01/09/2023,99251,3000,,,,,,,,,18750,,,20750,,,,,,,,,,18350,,,20500,2024-02-06,2024-01-29
HJ71OPM,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T MH 158 Tekna 5dr Xtronic,01/09/2021,97335,55000,,,,,,,,,16700,,,18750,,,,,,,,,,16700,,,18750,2024-02-06,2024-01-29
MT70WZM,,VAUXHALL,CROSSLAND X HATCHBACK,1.2T [130] Elite Nav 5dr [Start Stop] Auto,01/09/2020,90377,12000,,,,,,,,,11050,,,13150,,,,,,,,,,11050,,,13150,2024-02-06,2024-01-29
BD70KUG,,FORD,FOCUS HATCHBACK,1.0 EcoBoost Hybrid mHEV 125 ST-Line X Edition 5dr,01/09/2020,93297,9000,,,,,,,,,15250,,,17250,,,,,,,,,,15250,,,17250,2024-02-06,2024-01-29
YR70EYD,,KIA,XCEED DIESEL HATCHBACK,1.6 CRDi ISG 2 5dr,01/09/2020,90336,20000,,,,,,,,,12300,,,14295,,,,,,,,,,12300,,,14295,2024-02-06,2024-01-29
YL70ERZ,,PEUGEOT,208 HATCHBACK,1.2 PureTech Active 5dr,01/01/2021,90712,12000,,,,,,,,,10500,,,12300,,,,,,,,,,10600,,,12400,2024-02-06,2024-01-29
AP70YKF,,TOYOTA,YARIS HATCHBACK,1.5 Hybrid Dynamic 5dr CVT,01/01/2021,93356,12000,,,,,,,,,16050,,,17850,,,,,,,,,,16050,,,17850,2024-02-06,2024-01-29
CX70XAN,,SUZUKI,VITARA ESTATE,1.4 Boosterjet 48V Hybrid SZ-T 5dr,01/09/2020,92771,30000,,,,,,,,,11400,,,13500,,,,,,,,,,11400,,,13500,2024-02-06,2024-01-29
FH70HYS,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T Acenta Premium 5dr,01/01/2021,86518,17000,,,,,,,,,12000,,,14100,,,,,,,,,,12250,,,14350,2024-02-06,2024-01-29
SD20XYN,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Design 5dr CVT,01/03/2020,91216,34000,,,,,,,,,15150,,,17250,,,,,,,,,,15150,,,17250,2024-02-06,2024-01-29
FH70RXL,,CITROEN,C3 AIRCROSS HATCHBACK,1.2 PureTech 110 Flair 5dr [6 speed],01/01/2021,85962,24000,,,,,,,,,10150,,,11950,,,,,,,,,,10350,,,12150,2024-02-06,2024-01-29
CV70FHR,,PEUGEOT,2008 ESTATE,1.2 PureTech Allure Premium 5dr,01/09/2020,92605,17000,,,,,,,,,13500,,,15600,,,,,,,,,,13500,,,15600,2024-02-06,2024-01-29
WG70MXL,,VAUXHALL,CROSSLAND X HATCHBACK,1.2T [110] Elite Nav 5dr [6 Speed] [S/S],01/09/2020,90635,41000,,,,,,,,,8675,,,10750,,,,,,,,,,8675,,,10750,2024-02-06,2024-01-29
MC22ONO,,VOLKSWAGEN,T-ROC HATCHBACK,1.5 TSI EVO Style 5dr DSG,01/03/2022,99775,20000,,,,,,,,,20850,,,23250,,,,,,,,,,20850,,,23250,2024-02-06,2024-01-29
GV70LYX,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 [157] Acenta Premium 5dr DCT,01/01/2021,95533,13000,,,,,,,,,14450,,,16600,,,,,,,,,,14750,,,16850,2024-02-06,2024-01-29
FP20HPY,,FORD,KUGA DIESEL ESTATE,2.0 EcoBlue mHEV ST-Line 5dr,01/03/2020,91456,45000,,,,,,,,,15450,,,17550,,,,,,,,,,15450,,,17550,2024-02-06,2024-01-29
MM70FWY,,FORD,FIESTA HATCHBACK,1.0 EcoBoost Hybrid mHEV 125 Titanium X 5dr,01/01/2021,93147,34000,,,,,,,,,10600,,,12400,,,,,,,,,,10800,,,12600,2024-02-06,2024-01-29
CE69RWK,,NISSAN,QASHQAI DIESEL HATCHBACK,1.5 dCi 115 Acenta Premium 5dr,01/09/2019,86193,33000,,,,,,,,,10700,,,12800,,,,,,,,,,10700,,,12800,2024-02-06,2024-01-29
LX20ZDE,,FORD,FOCUS HATCHBACK,1.0 EcoBoost 125 Active Auto 5dr,01/03/2020,87315,25000,,,,,,,,,12700,,,14700,,,,,,,,,,12700,,,14700,2024-02-06,2024-01-29
BC22CUJ,,KIA,PRO CEED SHOOTING BRAKE,1.5T GDi ISG GT-Line 5dr,01/03/2022,98883,14000,,,,,,,,,18050,,,20000,,,,,,,,,,17850,,,19850,2024-02-06,2024-01-29
MA70JYH,,HONDA,JAZZ HATCHBACK,1.5 i-MMD Hybrid Crosstar EX 5dr eCVT,01/09/2020,92777,13000,,,,,,,,,18550,,,20250,,,,,,,,,,18700,,,20500,2024-02-06,2024-01-29
FP68XZX,,VAUXHALL,ASTRA SPORTS TOURER,1.4T 16V 150 SRi 5dr,01/09/2018,72726,35000,,,,,,,,,7900,,,9875,,,,,,,,,,7900,,,9875,2024-02-06,2024-01-29
BJ69YHD,,NISSAN,QASHQAI DIESEL HATCHBACK,1.5 dCi 115 N-Connecta 5dr DCT [Glass Roof Pack],01/09/2019,88218,32000,,,,,,,,,13750,,,15850,,,,,,,,,,13750,,,15850,2024-02-06,2024-01-29
FP70KNM,,FORD,FOCUS HATCHBACK,1.0 EcoBoost Hybrid mHEV 155 Titanium Edition 5dr,01/09/2020,93268,8000,,,,,,,,,14000,,,16000,,,,,,,,,,14000,,,16000,2024-02-06,2024-01-29
KO23FRD,,PEUGEOT,E-2008 ELECTRIC ESTATE,100kW Active Premium+ 50kWh 5dr Auto,01/03/2023,100897,10000,,,,,,,,,15800,,,17895,,,,,,,,,,15650,,,17750,2024-02-06,2024-01-29
FH70MFK,,FORD,FOCUS DIESEL ESTATE,1.5 EcoBlue 120 ST-Line X Edition 5dr Auto,01/01/2021,93310,27000,,,,,,,,,14800,,,16800,,,,,,,,,,14800,,,16800,2024-02-06,2024-01-29
SB70XCD,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 [157] Acenta Premium 5dr DCT,01/01/2021,95533,21000,,,,,,,,,13900,,,16050,,,,,,,,,,14200,,,16300,2024-02-06,2024-01-29
SL70WDX,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T Acenta Premium 5dr,01/09/2020,86518,17000,,,,,,,,,11900,,,14000,,,,,,,,,,12100,,,14200,2024-02-06,2024-01-29
NA70VMM,,HONDA,CIVIC HATCHBACK,1.0 VTEC Turbo 126 SE 5dr CVT,01/09/2020,85694,12000,,,,,,,,,13200,,,15200,,,,,,,,,,13200,,,15200,2024-02-06,2024-01-29
MT20YVE,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 N-Connecta 5dr,01/03/2020,86507,15000,,,,,,,,,13250,,,15350,,,,,,,,,,13500,,,15600,2024-02-06,2024-01-29
DE23LLC,,MG MOTOR UK,MG4 HATCHBACK,125kW SE EV 51kWh 5dr Auto,01/03/2023,101148,2000,,,,,,,,,18250,,,20500,,,,,,,,,,17900,,,19900,2024-02-06,2024-01-29
MT70UTB,,VAUXHALL,GRANDLAND X DIESEL HATCHBACK,1.5 Turbo D SE Premium 5dr,01/09/2020,92365,6000,,,,,,,,,11750,,,13900,,,,,,,,,,12000,,,14100,2024-02-06,2024-01-29
LP73TZK,,TOYOTA,BZ4X ELECTRIC HATCHBACK,150kW Motion 71.4kWh 5dr Auto [11kW] [Pan Roof],01/01/2024,99721,1000,,,,,,,,,38400,,,41750,,,,,,,,,,37600,,,41000,2024-02-06,2024-01-29
PK70XSY,,FORD,FOCUS HATCHBACK,1.0 EcoBoost Hybrid mHEV 125 Titanium Edition 5dr,01/09/2020,93265,16000,,,,,,,,,12450,,,14450,,,,,,,,,,12450,,,14450,2024-02-06,2024-01-29
GL70USU,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,01/01/2021,90018,8000,,,,,,,,,12450,,,14550,,,,,,,,,,12450,,,14550,2024-02-06,2024-01-29
HG70EUJ,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 [157] N-Motion 5dr DCT,01/09/2020,95535,26000,,,,,,,,,15300,,,17400,,,,,,,,,,15600,,,17700,2024-02-06,2024-01-29
BL22DKV,,DS,DS 4 DIESEL HATCHBACK,1.5 BlueHDi Trocadero 5dr EAT8,01/03/2022,99195,12000,,,,,,,,,20450,,,22750,,,,,,,,,,20450,,,22750,2024-02-06,2024-01-29
DP70PPO,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr,01/01/2021,91173,20000,,,,,,,,,14350,,,16450,,,,,,,,,,14350,,,16450,2024-02-06,2024-01-29
WD70KYF,,MG MOTOR UK,HS HATCHBACK,1.5 T-GDI Excite 5dr DCT,01/01/2021,91413,23000,,,,,,,,,12600,,,14700,,,,,,,,,,12600,,,14700,2024-02-06,2024-01-29
WK69NSO,,HONDA,CIVIC HATCHBACK,1.0 VTEC Turbo 126 SR 5dr,01/09/2019,85695,27000,,,,,,,,,12050,,,14050,,,,,,,,,,12050,,,14050,2024-02-06,2024-01-29
SF69PNN,,JEEP,COMPASS SW,1.4 Multiair 140 Longitude 5dr [2WD],01/09/2019,82530,7000,,,,,,,,,11100,,,13200,,,,,,,,,,11100,,,13200,2024-02-06,2024-01-29
EY23XTP,,NISSAN,ARIYA ELECTRIC HATCHBACK,160kW Advance 63kWh 5dr Auto,01/03/2023,99421,15000,,,,,,,,,28600,,,31500,,,,,,,,,,27450,,,30250,2024-02-06,2024-01-29
NL72GJF,,PEUGEOT,308 SW ESTATE,1.2 PureTech Allure 5dr EAT8,01/09/2022,98779,7000,,,,,,,,,19800,,,22000,,,,,,,,,,19800,,,22000,2024-02-06,2024-01-29
WL19WRF,,VAUXHALL,CORSA HATCHBACK,1.4 SE Nav 5dr Auto,01/03/2019,83955,32000,,,,,,,,,8625,,,10150,,,,,,,,,,8725,,,10200,2024-02-06,2024-01-29
PJ20FCD,,VOLKSWAGEN,TIGUAN DIESEL ESTATE,2.0 TDi 150 Match 5dr DSG,01/03/2020,87988,19000,,,,,,,,,18050,,,20000,,,,,,,,,,18250,,,20250,2024-02-06,2024-01-29
FP70VNK,,TOYOTA,YARIS HATCHBACK,1.5 Hybrid Icon 5dr CVT,01/09/2020,93353,16000,,,,,,,,,13550,,,15350,,,,,,,,,,13550,,,15350,2024-02-06,2024-01-29
LD19LVM,,SKODA,FABIA ESTATE,1.0 TSI 110 SE L 5dr DSG,01/03/2019,85734,51000,,,,,,,,,9175,,,11050,,,,,,,,,,9500,,,11300,2024-02-06,2024-01-29
CY71BBJ,,VAUXHALL,MOKKA ELECTRIC HATCHBACK,100kW Ultimate 50kWh 5dr Auto,01/01/2022,98643,2000,,,,,,,,,15600,,,17700,,,,,,,,,,15600,,,17700,2024-02-06,2024-01-29
EJ70FRN,,VAUXHALL,CROSSLAND X DIESEL HATCHBACK,1.5 Turbo D [102] Bus Ed Nav 5dr [S/S],01/09/2020,90207,38000,,,,,,,,,8475,,,10550,,,,,,,,,,8475,,,10550,2024-02-06,2024-01-29
ST70GVJ,,SUZUKI,VITARA ESTATE,1.4 Boosterjet 48V Hybrid SZ-T 5dr,01/09/2020,92771,45000,,,,,,,,,10550,,,12650,,,,,,,,,,10550,,,12650,2024-02-06,2024-01-29
LM70RUH,,VAUXHALL,CROSSLAND X HATCHBACK,1.2T [130] Elite Nav 5dr [Start Stop] Auto,01/09/2020,90377,10000,,,,,,,,,11150,,,13250,,,,,,,,,,11150,,,13250,2024-02-06,2024-01-29
DL70GBX,,MG MOTOR UK,ZS HATCHBACK,1.0T GDi Exclusive 5dr DCT,01/09/2020,93336,20000,,,,,,,,,13400,,,15495,,,,,,,,,,13400,,,15495,2024-02-06,2024-01-29
LS70TKK,,JEEP,RENEGADE HATCHBACK SPECIAL EDITION,1.0 T3 GSE Night Eagle II 5dr,01/09/2020,90553,32000,,,,,,,,,12750,,,14850,,,,,,,,,,12750,,,14850,2024-02-06,2024-01-29
YX19RXK,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,01/03/2019,76048,31000,,,,,,,,,13000,,,15100,,,,,,,,,,13000,,,15100,2024-02-06,2024-01-29
GL19OSZ,,SEAT,LEON HATCHBACK,2.0 TSI 190 FR Sport [EZ] 5dr DSG,01/03/2019,85103,38000,,,,,,,,,12500,,,14500,,,,,,,,,,12650,,,14650,2024-02-06,2024-01-29
FT21OFO,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,01/03/2021,89921,35000,,,,,,,,,13600,,,15700,,,,,,,,,,13750,,,15850,2024-02-06,2024-01-29
LV70WNS,,FORD,KUGA DIESEL ESTATE,2.0 EcoBlue mHEV Titanium 5dr,01/09/2020,91444,9000,,,,,,,,,17900,,,20000,,,,,,,,,,17900,,,20000,2024-02-06,2024-01-29
KX19KCY,,NISSAN,QASHQAI DIESEL HATCHBACK,1.5 dCi 115 Tekna+ 5dr,01/03/2019,86199,59000,,,,,,,,,12250,,,14350,,,,,,,,,,12250,,,14350,2024-02-06,2024-01-29
BF70XDT,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SE Premium 5dr,01/01/2021,92359,54000,,,,,,,,,9250,,,11350,,,,,,,,,,9250,,,11350,2024-02-06,2024-01-29
HK70VCZ,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr,01/09/2020,90018,34000,,,,,,,,,10800,,,12900,,,,,,,,,,10800,,,12900,2024-02-06,2024-01-29
CA70EHN,,MINI,COUNTRYMAN HATCHBACK,2.0 Cooper S Classic 5dr Auto,01/09/2020,93485,29000,,,,,,,,,18150,,,20250,,,,,,,,,,18150,,,20250,2024-02-06,2024-01-29
LY70AGX,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo SRi Nav 5dr Auto,01/09/2020,90019,47000,,,,,,,,,11200,,,13300,,,,,,,,,,11200,,,13300,2024-02-06,2024-01-29
EK70XDU,,PEUGEOT,5008 DIESEL ESTATE,1.5 BlueHDi GT Line 5dr,01/09/2020,81492,34000,,,,,,,,,16700,,,18800,,,,,,,,,,17050,,,19100,2024-02-06,2024-01-29
PK70WYF,,VAUXHALL,CROSSLAND X HATCHBACK,1.2T [130] Elite Nav 5dr [Start Stop] Auto,01/09/2020,90377,31000,,,,,,,,,10050,,,12100,,,,,,,,,,10050,,,12100,2024-02-06,2024-01-29
AE19LZG,,MERCEDES-BENZ,GLA HATCHBACK,GLA 180 Urban Edition 5dr Auto,01/03/2019,84866,22000,,,,,,,,,15950,,,18050,,,,,,,,,,15950,,,18050,2024-02-06,2024-01-29
NU70ZVF,,VOLKSWAGEN,TIGUAN DIESEL ESTATE,2.0 TDI 4Motion Elegance 5dr DSG,01/09/2020,95165,20000,,,,,,,,,23100,,,25500,,,,,,,,,,23350,,,25750,2024-02-06,2024-01-29
YL70ENW,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG GT-Line 5dr DCT Auto [AWD],01/01/2021,91177,26000,,,,,,,,,17300,,,19350,,,,,,,,,,17300,,,19350,2024-02-06,2024-01-29
HK23ZNE,,PEUGEOT,E-2008 ELECTRIC ESTATE,100kW Allure Premium+ 50kWh 5dr Auto,01/03/2023,100901,4000,,,,,,,,,17400,,,19500,,,,,,,,,,17200,,,19300,2024-02-06,2024-01-29
AO71XDX,,CITROEN,C5 AIRCROSS DIESEL HATCHBACK,1.5 BlueHDi 130 Sense 5dr,01/01/2022,95793,15000,,,,,,,,,13350,,,15450,,,,,,,,,,13350,,,15450,2024-02-06,2024-01-29
NA70LGD,,VAUXHALL,CROSSLAND X HATCHBACK,1.2T [130] Elite Nav 5dr [Start Stop] Auto,01/09/2020,90377,20000,,,,,,,,,10600,,,12695,,,,,,,,,,10600,,,12695,2024-02-06,2024-01-29
DY22LVC,,MINI,HATCHBACK,1.5 Cooper Classic 5dr Auto,01/03/2022,96828,18000,,,,,,,,,15400,,,17100,,,,,,,,,,15550,,,17250,2024-02-06,2024-01-29
AV73EAX,,CITROEN,C3 HATCHBACK,1.2 PureTech 110 Shine Plus 5dr EAT6,01/09/2023,95696,23000,,,,,,,,,13200,,,15000,,,,,,,,,,13250,,,15050,2024-02-06,2024-01-29
ST70BEJ,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,01/09/2020,89921,24000,,,,,,,,,13950,,,16050,,,,,,,,,,14100,,,16200,2024-02-06,2024-01-29
YO68MWP,,MERCEDES-BENZ,GLA HATCHBACK,GLA 180 Urban Edition 5dr,01/01/2019,84865,24000,,,,,,,,,14500,,,16600,,,,,,,,,,14500,,,16600,2024-02-06,2024-01-29
FH70LPK,,VOLKSWAGEN,T-ROC HATCHBACK,1.0 TSI SE 5dr,01/01/2021,81796,34000,,,,,,,,,14100,,,16200,,,,,,,,,,14100,,,16200,2024-02-06,2024-01-29
SH70TZW,,VOLKSWAGEN,GOLF HATCHBACK,1.0 TSI Life 5dr,01/09/2020,93343,56000,,,,,,,,,11100,,,13100,,,,,,,,,,11100,,,13100,2024-02-06,2024-01-29
MT71KSN,,KIA,STONIC ESTATE,1.0T GDi 48V GT-Line 5dr,01/09/2021,95016,10000,,,,,,,,,14200,,,16295,,,,,,,,,,14350,,,16450,2024-02-06,2024-01-29
BK70XGO,,SUZUKI,SWIFT HATCHBACK,1.2 Dualjet 83 12V Hybrid SZ5 ALLGRIP 5dr,01/01/2021,94838,54000,,,,,,,,,9100,,,10600,,,,,,,,,,9200,,,10700,2024-02-06,2024-01-29
WK70ZRF,,VOLKSWAGEN,GOLF HATCHBACK,1.5 TSI 150 R-Line 5dr,01/09/2020,92714,35000,,,,,,,,,15800,,,17800,,,,,,,,,,15800,,,17800,2024-02-06,2024-01-29
WF69XXJ,,CITROEN,BERLINGO DIESEL ESTATE,1.5 BlueHDi 130 Flair XL 5dr EAT8 [7 seat],01/09/2019,86706,10000,,,,,,,,,18500,,,21000,,,,,,,,,,18500,,,21000,2024-02-06,2024-01-29
MC21XTD,,KIA,XCEED HATCHBACK,1.0T GDi ISG 3 5dr,01/03/2021,90333,32000,,,,,,,,,11900,,,13900,,,,,,,,,,12150,,,14150,2024-02-06,2024-01-29
DT21XOZ,,KIA,XCEED HATCHBACK,1.0T GDi ISG 3 5dr,01/03/2021,90333,29000,,,,,,,,,12150,,,14100,,,,,,,,,,12400,,,14400,2024-02-06,2024-01-29
ML70AVB,,KIA,XCEED HATCHBACK,1.0T GDi ISG 2 5dr,01/09/2020,90332,21000,,,,,,,,,10800,,,12800,,,,,,,,,,11000,,,13050,2024-02-06,2024-01-29
GD70DLE,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Business Edition Nav 5dr,01/01/2021,90016,26000,,,,,,,,,11200,,,13300,,,,,,,,,,11200,,,13300,2024-02-06,2024-01-29
SG68UKM,,VOLKSWAGEN,TIGUAN DIESEL ESTATE,2.0 TDi 150 SE 5dr DSG,01/09/2018,74846,41000,,,,,,,,,14400,,,16500,,,,,,,,,,14550,,,16650,2024-02-06,2024-01-29
VK21EBC,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo SE Premium 5dr Auto,01/03/2021,90656,17000,,,,,,,,,11350,,,13150,,,,,,,,,,11750,,,13550,2024-02-06,2024-01-29
