VRM,Unused1,CAPMan,CAPMod,CAPDer,DFR,CAPID,Mileage,Unused2,Unused3,Unused4,Unused5,Unused6,Unused7,Unused8,Unused9,Clean_Month,Unused10,Unused11,Retail_Month,Unused12,Unused13,Unused14,Unused15,Unused16,Unused17,Unused18,Unused19,Unused20,Clean_Live,Unused21,Unused22,Retail_Live,Live_Date,Month_Date
OW23YHS,,VAUXHALL,MOKKA ELECTRIC HATCHBACK,100kW Ultimate 50kWh 5dr Auto,01/03/2023,98643,3000,,,,,,,,,16600,,,18700,,,,,,,,,,16600,,,18700,2024-02-01,2024-01-29
PK70HFL,,MERCEDES-BENZ,A CLASS HATCHBACK,A200 AMG Line Executive 5dr Auto,01/09/2020,83772,59000,,,,,,,,,14850,,,16850,,,,,,,,,,14850,,,16850,2024-02-01,2024-01-29
KV70OWK,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,01/09/2020,89921,21000,,,,,,,,,14200,,,16300,,,,,,,,,,14350,,,16450,2024-02-01,2024-01-29
LL23YZT,,VAUXHALL,MOKKA ELECTRIC HATCHBACK,100kW GS Line 50kWh 5dr Auto,01/03/2023,100085,3000,,,,,,,,,15900,,,18000,,,,,,,,,,15900,,,18000,2024-02-01,2024-01-29
MD23FON,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T MH Acenta Premium [Glass Roof] 5dr,01/03/2023,100499,7000,,,,,,,,,18350,,,20500,,,,,,,,,,18350,,,20500,2024-02-01,2024-01-29
WJ70HLD,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T Acenta Premium 5dr,01/09/2020,86518,19000,,,,,,,,,11750,,,13850,,,,,,,,,,11950,,,14050,2024-02-01,2024-01-29
GF72BYP,,VAUXHALL,CROSSLAND DIESEL HATCHBACK,1.5 Turbo D Ultimate 5dr,01/09/2022,98598,15000,,,,,,,,,13750,,,15850,,,,,,,,,,13750,,,15850,2024-02-01,2024-01-29
BC72AKK,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Ultimate 5dr Auto,01/01/2023,98538,3000,,,,,,,,,15700,,,17500,,,,,,,,,,15700,,,17500,2024-02-01,2024-01-29
SH20JDJ,,BMW,X1 ESTATE,sDrive 18i xLine 5dr,01/03/2020,90382,39000,,,,,,,,,15350,,,17450,,,,,,,,,,15350,,,17450,2024-02-01,2024-01-29
ST72HRX,,PEUGEOT,2008 ESTATE,1.2 PureTech 130 GT Premium 5dr EAT8,01/09/2022,96141,4000,,,,,,,,,20400,,,22750,,,,,,,,,,20400,,,22750,2024-02-01,2024-01-29
BJ72EXF,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Ultimate 5dr,01/01/2023,98537,1000,,,,,,,,,14100,,,15895,,,,,,,,,,14100,,,15895,2024-02-01,2024-01-29
NV70ONU,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 [157] N-Connecta 5dr DCT Glass Roof,01/01/2021,95534,18000,,,,,,,,,15500,,,17600,,,,,,,,,,15800,,,17900,2024-02-01,2024-01-29
YS23UXJ,,FORD,ECOSPORT HATCHBACK,1.0 EcoBoost 125 Active [X Pack] 5dr,01/03/2023,96031,14000,,,,,,,,,14800,,,16800,,,,,,,,,,15100,,,17100,2024-02-01,2024-01-29
CY73DDE,,MG MOTOR UK,ZS ELECTRIC HATCHBACK,115kW SE EV Long Range 73kWh 5dr Auto,01/09/2023,99253,1000,,,,,,,,,20100,,,22500,,,,,,,,,,19700,,,21750,2024-02-01,2024-01-29
KR73PFF,,VAUXHALL,MOKKA ELECTRIC HATCHBACK,100kW GS 50kWh 5dr Auto,01/09/2023,101391,3000,,,,,,,,,16200,,,18300,,,,,,,,,,16200,,,18300,2024-02-01,2024-01-29
SW73EAK,,MG MOTOR UK,HS HATCHBACK,1.5 T-GDI Trophy 5dr,01/09/2023,103080,1000,,,,,,,,,17700,,,19795,,,,,,,,,,17700,,,19795,2024-02-01,2024-01-29
YD20XBF,,MITSUBISHI,ASX ESTATE,2.0 Exceed 5dr CVT 4WD,01/03/2020,90540,26000,,,,,,,,,12650,,,14750,,,,,,,,,,12800,,,14900,2024-02-01,2024-01-29
CU70OMW,,MITSUBISHI,ASX ESTATE,2.0 Exceed 5dr,01/09/2020,90539,16000,,,,,,,,,12050,,,14150,,,,,,,,,,12150,,,14250,2024-02-01,2024-01-29
BK72JBO,,NISSAN,LEAF HATCHBACK,110kW Acenta 40kWh 5dr Auto [6.6kw Charger],01/09/2022,90456,14000,,,,,,,,,12300,,,14700,,,,,,,,,,12300,,,14700,2024-02-01,2024-01-29
LV73OHK,,CITROEN,C4 HATCHBACK,1.2 PureTech [130] Shine Plus 5dr Auto,01/09/2023,94976,2000,,,,,,,,,16800,,,18800,,,,,,,,,,16800,,,18800,2024-02-01,2024-01-29
LM72EGC,,NISSAN,MICRA HATCHBACK,1.0 IG-T 92 Tekna 5dr CVT,01/09/2022,95990,11000,,,,,,,,,14350,,,16150,,,,,,,,,,14350,,,16150,2024-02-01,2024-01-29
MT73EZU,,RENAULT,MEGANE E-TECH HATCHBACK,EV60 160kW Equilibre 60kWh Optimum Charge 5dr Auto,01/09/2023,100135,3000,,,,,,,,,23500,,,25750,,,,,,,,,,23500,,,25750,2024-02-01,2024-01-29
BK71OME,,RENAULT,KADJAR HATCHBACK,1.3 TCE Iconic 5dr EDC,01/09/2021,87890,7000,,,,,,,,,13600,,,15700,,,,,,,,,,13750,,,15850,2024-02-01,2024-01-29
DX21VNV,,MITSUBISHI,OUTLANDER ESTATE,2.4 PHEV Dynamic 5dr Auto,01/03/2021,90213,19000,,,,,,,,,18550,,,20500,,,,,,,,,,18550,,,20500,2024-02-01,2024-01-29
BG70XNP,,FORD,FOCUS HATCHBACK,1.0 EcoBoost Hybrid mHEV 125 Titanium Edition 5dr,01/09/2020,93265,18000,,,,,,,,,12300,,,14300,,,,,,,,,,12300,,,14300,2024-02-01,2024-01-29
DF23PZC,,RENAULT,MEGANE E-TECH HATCHBACK,EV60 160kW Iconic 60kWh Optimum Charge 5dr Auto,01/03/2023,101646,3000,,,,,,,,,25800,,,28000,,,,,,,,,,25800,,,28000,2024-02-01,2024-01-29
FM19ZLO,,FORD,KUGA ESTATE,1.5 EcoBoost Titanium X Edition 5dr 2WD,01/03/2019,87296,21000,,,,,,,,,13200,,,15300,,,,,,,,,,13200,,,15300,2024-02-01,2024-01-29
FN22TVD,,PEUGEOT,3008 DIESEL ESTATE,1.5 BlueHDi Allure Premium 5dr EAT8,01/03/2022,95406,25000,,,,,,,,,18900,,,21000,,,,,,,,,,18900,,,21000,2024-02-01,2024-01-29
YM72UEZ,,VAUXHALL,GRANDLAND HATCHBACK,1.2 Turbo Ultimate 5dr,01/01/2023,99573,8000,,,,,,,,,21550,,,24000,,,,,,,,,,21550,,,24000,2024-02-01,2024-01-29
VK23BBO,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo GS 5dr,01/03/2023,101393,5000,,,,,,,,,12500,,,14300,,,,,,,,,,12500,,,14300,2024-02-01,2024-01-29
NA70GKK,,MITSUBISHI,ECLIPSE CROSS HATCHBACK,1.5 Design SE 5dr CVT,01/01/2021,90667,19000,,,,,,,,,13300,,,15450,,,,,,,,,,13550,,,15650,2024-02-01,2024-01-29
SA73TWF,,PEUGEOT,E-208 ELECTRIC HATCHBACK,100kW GT 50kWh 5dr Auto,01/09/2023,90727,5000,,,,,,,,,17700,,,20250,,,,,,,,,,17700,,,20250,2024-02-01,2024-01-29
DP70RGU,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T N-Motion 5dr,01/01/2021,88222,11000,,,,,,,,,14400,,,16500,,,,,,,,,,14650,,,16750,2024-02-01,2024-01-29
AV70RWL,,HYUNDAI,KONA ELECTRIC HATCHBACK,150kW Premium SE 64kWh 5dr Auto [10.5kW Charger],01/09/2020,91590,6000,,,,,,,,,17800,,,19750,,,,,,,,,,17800,,,19750,2024-02-01,2024-01-29
YR70KTD,,NISSAN,X-TRAIL DIESEL STATION WAGON,1.7 dCi N-Connecta 5dr 4WD [7 Seat],01/09/2020,88808,23000,,,,,,,,,17450,,,19550,,,,,,,,,,17450,,,19550,2024-02-01,2024-01-29
DP23KWB,,RENAULT,MEGANE E-TECH HATCHBACK,EV60 160kW Iconic 60kWh Optimum Charge 5dr Auto,01/03/2023,101646,7000,,,,,,,,,25200,,,27500,,,,,,,,,,25200,,,27500,2024-02-01,2024-01-29
EN68PVO,,BMW,X1 ESTATE,sDrive 18i xLine 5dr,01/01/2019,81484,41000,,,,,,,,,13300,,,15400,,,,,,,,,,13450,,,15550,2024-02-01,2024-01-29
YT20AUU,,RENAULT,KADJAR HATCHBACK,1.3 TCE Iconic 5dr,01/03/2020,87889,2000,,,,,,,,,11600,,,13700,,,,,,,,,,11700,,,13800,2024-02-01,2024-01-29
ML20OFX,,TOYOTA,COROLLA TOURING SPORT,1.8 VVT-i Hybrid GR Sport 5dr CVT,01/03/2020,91674,20000,,,,,,,,,18850,,,20750,,,,,,,,,,18650,,,20750,2024-02-01,2024-01-29
BJ73ZRT,,HYUNDAI,KONA ELECTRIC HATCHBACK,100kW Premium 39kWh 5dr Auto,01/09/2023,96744,2000,,,,,,,,,16950,,,19000,,,,,,,,,,16950,,,19000,2024-02-01,2024-01-29
FD70VVH,,FORD,PUMA HATCHBACK,1.0 EcoBoost Hybrid mHEV Titanium 5dr,01/09/2020,90761,7000,,,,,,,,,14150,,,16300,,,,,,,,,,14150,,,16300,2024-02-01,2024-01-29
SH73XXU,,MG MOTOR UK,HS HATCHBACK,1.5 T-GDI Trophy 5dr,01/09/2023,103080,1000,,,,,,,,,17700,,,19795,,,,,,,,,,17700,,,19795,2024-02-01,2024-01-29
HN71JHO,,MG MOTOR UK,MG5 ELECTRIC ESTATE,115kW Exclusive EV 61kWh 5dr Auto,01/09/2021,98203,11000,,,,,,,,,14450,,,16500,,,,,,,,,,14450,,,16500,2024-02-01,2024-01-29
YY70XXR,,FORD,FOCUS HATCHBACK,1.0 EcoBoost 125 ST-Line X Edition 5dr Auto,01/01/2021,93298,20000,,,,,,,,,15000,,,16995,,,,,,,,,,15000,,,16995,2024-02-01,2024-01-29
CP70EZB,,MITSUBISHI,ECLIPSE CROSS HATCHBACK,1.5 Design SE 5dr,01/01/2021,90300,18000,,,,,,,,,11850,,,13950,,,,,,,,,,12050,,,14100,2024-02-01,2024-01-29
GN70WYU,,MG MOTOR UK,HS HATCHBACK,1.5 T-GDI Excite 5dr DCT,01/09/2020,91413,22000,,,,,,,,,12600,,,14650,,,,,,,,,,12600,,,14650,2024-02-01,2024-01-29
PJ23BPV,,MG MOTOR UK,ZS HATCHBACK,1.0T GDi Exclusive 5dr,01/03/2023,96456,9000,,,,,,,,,14650,,,16750,,,,,,,,,,14650,,,16750,2024-02-01,2024-01-29
BT72FNR,,VOLKSWAGEN,T-ROC HATCHBACK,1.5 TSI EVO Life 5dr DSG,01/09/2022,99773,18000,,,,,,,,,19800,,,22000,,,,,,,,,,19800,,,22000,2024-02-01,2024-01-29
YE70ZCK,,VAUXHALL,COMBO LIFE DIESEL ESTATE,1.5 Turbo D Energy 5dr [7 seat],01/09/2020,84485,44000,,,,,,,,,10950,,,12750,,,,,,,,,,10950,,,12750,2024-02-01,2024-01-29
GU22HXH,,DS,DS 3 ELECTRIC CROSSBACK HATCHBACK,100kW E-TENSE Rivoli 50kWh 5dr Auto,01/03/2022,99237,15000,,,,,,,,,14100,,,16200,,,,,,,,,,14100,,,16200,2024-02-01,2024-01-29
EY20UFB,,SEAT,TARRACO DIESEL ESTATE,2.0 TDI Xcellence Lux 5dr,01/03/2020,87877,55000,,,,,,,,,16450,,,18550,,,,,,,,,,16600,,,18700,2024-02-01,2024-01-29
FV70WZM,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr DCT Auto,01/01/2021,91174,31000,,,,,,,,,14900,,,16950,,,,,,,,,,14900,,,16950,2024-02-01,2024-01-29
YC72NKZ,,SKODA,KODIAQ ESTATE,1.5 TSI SE 5dr DSG [7 Seat],01/09/2022,97936,4000,,,,,,,,,22650,,,25000,,,,,,,,,,23050,,,25500,2024-02-01,2024-01-29
YD22RMU,,PEUGEOT,E-2008 ELECTRIC ESTATE,100kW GT Premium 50kWh 5dr Auto,01/03/2022,96144,15000,,,,,,,,,16050,,,18150,,,,,,,,,,15900,,,18000,2024-02-01,2024-01-29
AK70HLG,,SKODA,KAMIQ HATCHBACK,1.0 TSI SE L 5dr DSG,01/09/2020,91388,12000,,,,,,,,,14050,,,16150,,,,,,,,,,14050,,,16150,2024-02-01,2024-01-29
YM70TMU,,RENAULT,CLIO HATCHBACK,1.3 TCe 130 RS Line 5dr EDC,01/01/2021,90132,39000,,,,,,,,,11450,,,13950,,,,,,,,,,11450,,,13950,2024-02-01,2024-01-29
FX70XZC,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Design 5dr CVT,01/09/2020,91216,32000,,,,,,,,,15600,,,17750,,,,,,,,,,15600,,,17750,2024-02-01,2024-01-29
ND70KCY,,SEAT,ATECA ESTATE,1.5 TSI EVO SE Technology 5dr,01/09/2020,93975,19000,,,,,,,,,14500,,,16600,,,,,,,,,,14500,,,16600,2024-02-01,2024-01-29
FD70DTK,,VAUXHALL,CORSA HATCHBACK,1.2 Turbo Ultimate Nav 5dr Auto,01/09/2020,90666,7000,,,,,,,,,13700,,,15500,,,,,,,,,,13700,,,15500,2024-02-01,2024-01-29
FH70LSF,,FORD,FIESTA HATCHBACK,1.0 EcoBoost Hybrid mHEV 155 ST-Line X Edition 5dr,01/01/2021,93158,20000,,,,,,,,,12700,,,14495,,,,,,,,,,12850,,,14650,2024-02-01,2024-01-29
YA70HGO,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr DCT Auto,01/01/2021,91174,14000,,,,,,,,,16200,,,18300,,,,,,,,,,16200,,,18300,2024-02-01,2024-01-29
FH72WWD,,HYUNDAI,BAYON HATCHBACK,1.0 TGDi 48V MHEV SE Connect 5dr DCT,01/01/2023,97770,3000,,,,,,,,,13400,,,15500,,,,,,,,,,13400,,,15500,2024-02-01,2024-01-29
FV22WKN,,TOYOTA,COROLLA HATCHBACK,1.8 VVT-i Hybrid Icon 5dr CVT,01/03/2022,87942,17000,,,,,,,,,15450,,,17450,,,,,,,,,,15300,,,17350,2024-02-01,2024-01-29
AP70YKF,,TOYOTA,YARIS HATCHBACK,1.5 Hybrid Dynamic 5dr CVT,01/01/2021,93356,12000,,,,,,,,,16050,,,17850,,,,,,,,,,16050,,,17850,2024-02-01,2024-01-29
KR20BFU,,MERCEDES-BENZ,A CLASS HATCHBACK,A180 AMG Line Executive 5dr Auto,01/03/2020,86047,40000,,,,,,,,,15600,,,17595,,,,,,,,,,15600,,,17595,2024-02-01,2024-01-29
BU19BFX,,BMW,2 SERIES GRAN TOURER,218i SE 5dr,01/03/2019,83294,36000,,,,,,,,,11000,,,13400,,,,,,,,,,11000,,,13400,2024-02-01,2024-01-29
LL73WWT,,BMW,2 SERIES ACTIVE TOURER,225e xDrive Luxury 5dr DCT [Tech Plus Pack],01/09/2023,100992,4000,,,,,,,,,31900,,,35000,,,,,,,,,,31900,,,35000,2024-02-01,2024-01-29
HW21LNX,,RENAULT,KADJAR HATCHBACK,1.3 TCE GT Line 5dr EDC,01/03/2021,87897,3000,,,,,,,,,15450,,,17550,,,,,,,,,,15600,,,17700,2024-02-01,2024-01-29
AF70TEO,,SUZUKI,SWIFT HATCHBACK,1.2 Dualjet 83 12V Hybrid SZ5 5dr Auto,01/09/2020,94802,41000,,,,,,,,,10700,,,12200,,,,,,,,,,10700,,,12200,2024-02-01,2024-01-29
SL70EVR,,HYUNDAI,KONA HATCHBACK,1.6 GDi Hybrid Premium 5dr DCT,01/09/2020,91006,54000,,,,,,,,,11650,,,13750,,,,,,,,,,11750,,,13850,2024-02-01,2024-01-29
GF70VEH,,PEUGEOT,5008 DIESEL ESTATE,1.5 BlueHDi Allure 5dr EAT8,01/09/2020,83794,18000,,,,,,,,,17600,,,19700,,,,,,,,,,17950,,,20000,2024-02-01,2024-01-29
MM70FWY,,FORD,FIESTA HATCHBACK,1.0 EcoBoost Hybrid mHEV 125 Titanium X 5dr,01/01/2021,93147,34000,,,,,,,,,10600,,,12400,,,,,,,,,,10700,,,12500,2024-02-01,2024-01-29
SD20UGW,,TOYOTA,PRIUS+ ESTATE,1.8 VVTi Excel TSS 5dr CVT Auto,01/03/2020,83049,36000,,,,,,,,,16700,,,19100,,,,,,,,,,16700,,,19100,2024-02-01,2024-01-29
PK69BNY,,VAUXHALL,ASTRA HATCHBACK,1.4T 16V 150 Elite Nav 5dr Auto,01/09/2019,70069,15000,,,,,,,,,11000,,,13000,,,,,,,,,,11000,,,13000,2024-02-01,2024-01-29
BG22WXR,,HYUNDAI,BAYON HATCHBACK,1.0 TGDi 48V MHEV SE Connect 5dr DCT,01/03/2022,97770,8000,,,,,,,,,12600,,,14700,,,,,,,,,,12600,,,14700,2024-02-01,2024-01-29
EJ22UVK,,VOLKSWAGEN,ID.3 HATCHBACK,150kW Family Pro Performance 58kWh 5dr Auto,01/03/2022,95710,11000,,,,,,,,,20400,,,22750,,,,,,,,,,20400,,,22750,2024-02-01,2024-01-29
PJ70GBY,,NISSAN,LEAF HATCHBACK,110kW N-Connecta 40kWh 5dr Auto,01/09/2020,81881,25000,,,,,,,,,11200,,,13450,,,,,,,,,,11200,,,13450,2024-02-01,2024-01-29
YM70RLZ,,HYUNDAI,IONIQ HATCHBACK,1.6 GDi Hybrid Premium 5dr DCT,01/01/2021,91060,14000,,,,,,,,,14600,,,16600,,,,,,,,,,14600,,,16600,2024-02-01,2024-01-29
BL70ZDP,,PEUGEOT,2008 ESTATE,1.2 PureTech Active Premium 5dr,01/01/2021,92603,25000,,,,,,,,,11850,,,13950,,,,,,,,,,11850,,,13950,2024-02-01,2024-01-29
WG70MXL,,VAUXHALL,CROSSLAND X HATCHBACK,1.2T [110] Elite Nav 5dr [6 Speed] [S/S],01/09/2020,90635,41000,,,,,,,,,8675,,,10750,,,,,,,,,,8675,,,10750,2024-02-01,2024-01-29
AR70CEO,,BMW,I3 HATCHBACK,135kW S 42kWh 5dr Auto [Lodge Interior World],01/01/2021,87360,64000,,,,,,,,,14650,,,16650,,,,,,,,,,14650,,,16650,2024-02-01,2024-01-29
CV70UHS,,FORD,KUGA DIESEL ESTATE,2.0 EcoBlue mHEV ST-Line 5dr,01/09/2020,91456,60000,,,,,,,,,14550,,,16650,,,,,,,,,,14550,,,16650,2024-02-01,2024-01-29
CT19KUG,,MITSUBISHI,OUTLANDER ESTATE,2.0 4 5dr CVT,01/03/2019,85802,17000,,,,,,,,,15150,,,17250,,,,,,,,,,15150,,,17250,2024-02-01,2024-01-29
HN70WFD,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,01/09/2020,89921,30000,,,,,,,,,13550,,,15650,,,,,,,,,,13700,,,15800,2024-02-01,2024-01-29
MJ69OXK,,FORD,KUGA ESTATE,1.5 EcoBoost ST-Line 5dr 2WD,01/09/2019,76274,28000,,,,,,,,,12350,,,14450,,,,,,,,,,12350,,,14450,2024-02-01,2024-01-29
PE70UFH,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,01/09/2020,89921,25000,,,,,,,,,13900,,,16000,,,,,,,,,,14050,,,16150,2024-02-01,2024-01-29
YH21PFA,,CITROEN,C5 AIRCROSS DIESEL HATCHBACK,1.5 BlueHDi 130 Shine 5dr,01/03/2021,95795,22000,,,,,,,,,13650,,,15750,,,,,,,,,,13650,,,15750,2024-02-01,2024-01-29
SM70ZDH,,HYUNDAI,TUCSON ESTATE,1.6 GDi SE Nav 5dr 2WD,01/01/2021,86126,8000,,,,,,,,,13600,,,15700,,,,,,,,,,13600,,,15700,2024-02-01,2024-01-29
SB69UPC,,HYUNDAI,TUCSON ESTATE,1.6 GDi Premium 5dr 2WD,01/01/2020,86129,42000,,,,,,,,,12700,,,14800,,,,,,,,,,12700,,,14800,2024-02-01,2024-01-29
FP69OVD,,CITROEN,C3 AIRCROSS HATCHBACK,1.2 PureTech 130 Flair 5dr EAT6,01/09/2019,91251,19000,,,,,,,,,11700,,,13500,,,,,,,,,,11850,,,13650,2024-02-01,2024-01-29
VK19GYO,,FORD,KUGA DIESEL ESTATE,2.0 TDCi 180 Titanium X Edition 5dr Auto,01/03/2019,87302,22000,,,,,,,,,15000,,,17100,,,,,,,,,,15000,,,17100,2024-02-01,2024-01-29
SW21MSV,,RENAULT,CAPTUR HATCHBACK,1.3 TCE 140 Iconic 5dr,01/03/2021,94690,24000,,,,,,,,,10750,,,12900,,,,,,,,,,10850,,,12950,2024-02-01,2024-01-29
HJ70PVE,,SKODA,KAMIQ HATCHBACK,1.0 TSI SE 5dr DSG,01/09/2020,91383,9000,,,,,,,,,13050,,,15150,,,,,,,,,,13050,,,15150,2024-02-01,2024-01-29
HG23NVD,,VOLKSWAGEN,ID.5 COUPE,128kW Style Pro 77kWh 5dr Auto,01/03/2023,100727,7000,,,,,,,,,29450,,,32250,,,,,,,,,,29450,,,32250,2024-02-01,2024-01-29
CF68OHL,,FORD,KUGA DIESEL ESTATE,2.0 TDCi ST-Line 5dr 2WD,01/01/2019,76300,38000,,,,,,,,,11950,,,14050,,,,,,,,,,11950,,,14050,2024-02-01,2024-01-29
MK70VTP,,PEUGEOT,3008 ESTATE,1.2 PureTech Allure 5dr EAT8,01/09/2020,86227,52000,,,,,,,,,12950,,,15050,,,,,,,,,,13100,,,15200,2024-02-01,2024-01-29
DE70UKH,,HYUNDAI,TUCSON ESTATE,1.6 GDi SE Nav 5dr 2WD,01/01/2021,86126,55000,,,,,,,,,10750,,,12850,,,,,,,,,,10750,,,12850,2024-02-01,2024-01-29
RX70NOF,,FIAT,500 HATCHBACK,1.2 Star 3dr Dualogic,01/09/2020,88918,26000,,,,,,,,,10500,,,12000,,,,,,,,,,10500,,,12000,2024-02-01,2024-01-29
FH68DLE,,VOLKSWAGEN,TIGUAN DIESEL ESTATE,2.0 TDi 150 SE Nav 5dr DSG,01/01/2019,74852,41000,,,,,,,,,14850,,,16950,,,,,,,,,,15000,,,17100,2024-02-01,2024-01-29
FD69SLV,,BMW,2 SERIES ACTIVE TOURER,220i Luxury 5dr DCT,01/01/2020,83289,25000,,,,,,,,,13950,,,16350,,,,,,,,,,13950,,,16350,2024-02-01,2024-01-29
MJ69XNN,,VAUXHALL,GRANDLAND X HATCHBACK,1.2 Turbo Business Edition Nav 5dr,01/01/2020,90016,26000,,,,,,,,,10700,,,12800,,,,,,,,,,10700,,,12800,2024-02-01,2024-01-29
BP72JNL,,PEUGEOT,E-2008 ELECTRIC ESTATE,100kW GT Premium 50kWh 5dr Auto,01/01/2023,96144,15000,,,,,,,,,16950,,,19050,,,,,,,,,,16800,,,18900,2024-02-01,2024-01-29
YY69VTL,,KIA,SPORTAGE ESTATE,1.6 GDi ISG 1 5dr,01/01/2020,85753,47000,,,,,,,,,10200,,,12300,,,,,,,,,,10300,,,12400,2024-02-01,2024-01-29
RO20POJ,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T 160 Acenta Premium 5dr,01/03/2020,86519,58000,,,,,,,,,9825,,,11900,,,,,,,,,,10000,,,12100,2024-02-01,2024-01-29
SM70EWA,,FORD,PUMA HATCHBACK,1.0 EcoBoost ST-Line 5dr Auto,01/01/2021,93104,16000,,,,,,,,,16950,,,19050,,,,,,,,,,16950,,,19050,2024-02-01,2024-01-29
GM19HSD,,FORD,KUGA ESTATE,1.5 EcoBoost Titanium Edition 5dr 2WD,01/03/2019,87289,16000,,,,,,,,,12400,,,14450,,,,,,,,,,12400,,,14450,2024-02-01,2024-01-29
YY70TSZ,,KIA,SPORTAGE ESTATE,1.6 GDi ISG 2 5dr,01/01/2021,85754,20000,,,,,,,,,13850,,,15950,,,,,,,,,,13950,,,16095,2024-02-01,2024-01-29
ND70VRP,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T Acenta Premium 5dr,01/01/2021,86518,19000,,,,,,,,,11850,,,13950,,,,,,,,,,12100,,,14200,2024-02-01,2024-01-29
FP70KNM,,FORD,FOCUS HATCHBACK,1.0 EcoBoost Hybrid mHEV 155 Titanium Edition 5dr,01/09/2020,93268,8000,,,,,,,,,14000,,,16000,,,,,,,,,,14000,,,16000,2024-02-01,2024-01-29
YB23GVV,,RENAULT,MEGANE E-TECH HATCHBACK,EV60 160kW Iconic 60kWh Optimum Charge 5dr Auto,01/03/2023,101646,5000,,,,,,,,,25500,,,27750,,,,,,,,,,25500,,,27750,2024-02-01,2024-01-29
GX70YYM,,NISSAN,QASHQAI DIESEL HATCHBACK,1.5 dCi 115 Acenta Premium 5dr,01/09/2020,86193,25000,,,,,,,,,11700,,,13800,,,,,,,,,,11700,,,13800,2024-02-01,2024-01-29
PE70OPK,,BMW,2 SERIES ACTIVE TOURER,218i SE 5dr,01/09/2020,83273,43000,,,,,,,,,9700,,,12050,,,,,,,,,,9700,,,12050,2024-02-01,2024-01-29
CX70XAN,,SUZUKI,VITARA ESTATE,1.4 Boosterjet 48V Hybrid SZ-T 5dr,01/09/2020,92771,30000,,,,,,,,,11400,,,13500,,,,,,,,,,11400,,,13500,2024-02-01,2024-01-29
DF21UMA,,VAUXHALL,VIVARO LIFE DIESEL ESTATE,1.5 Turbo D 120PS Edition L 5dr [9 Seat],01/03/2021,95754,24000,,,,,,,,,23850,,,26250,,,,,,,,,,23850,,,26250,2024-02-01,2024-01-29
CE70UZS,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,01/09/2020,89921,58000,,,,,,,,,11750,,,13850,,,,,,,,,,11900,,,14000,2024-02-01,2024-01-29
FP20CVJ,,RENAULT,KADJAR HATCHBACK,1.3 TCE S Edition 5dr,01/03/2020,87892,49000,,,,,,,,,10150,,,12250,,,,,,,,,,10250,,,12350,2024-02-01,2024-01-29
PE19XJB,,TOYOTA,C-HR HATCHBACK,1.8 Hybrid Excel 5dr CVT,01/03/2019,76774,19000,,,,,,,,,n/a,,,n/a,,,,,,,,,,n/a,,,n/a,2024-02-01,2024-01-29
OV19WEC,,BMW,X1 DIESEL ESTATE,xDrive 20d Sport 5dr Step Auto,01/03/2019,70991,60000,,,,,,,,,12650,,,14750,,,,,,,,,,12750,,,14850,2024-02-01,2024-01-29
PF21HHE,,NISSAN,QASHQAI HATCHBACK,1.3 DiG-T N-Motion 5dr,01/03/2021,88222,32000,,,,,,,,,13200,,,15300,,,,,,,,,,13450,,,15550,2024-02-01,2024-01-29
NU70JNO,,FORD,FOCUS DIESEL ESTATE,1.5 EcoBlue 120 Active X Edition 5dr Auto,01/09/2020,93220,29000,,,,,,,,,14800,,,16800,,,,,,,,,,14800,,,16800,2024-02-01,2024-01-29
DF22HFS,,KIA,XCEED HATCHBACK,1.0T GDi ISG 2 5dr,01/03/2022,90332,21000,,,,,,,,,11500,,,13500,,,,,,,,,,11750,,,13750,2024-02-01,2024-01-29
BF18YOG,,CITROEN,BERLINGO MULTISPACE ESTATE,1.2 PureTech Flair 5dr,01/03/2018,76867,25000,,,,,,,,,10550,,,12950,,,,,,,,,,10550,,,12950,2024-02-01,2024-01-29
NY19FNA,,PEUGEOT,3008 DIESEL ESTATE,1.5 BlueHDi GT Line 5dr,01/03/2019,83271,50000,,,,,,,,,11450,,,13550,,,,,,,,,,11450,,,13550,2024-02-01,2024-01-29
PL21HCK,,HYUNDAI,KONA ELECTRIC HATCHBACK,100kW Premium 39kWh 5dr Auto,01/03/2021,96744,20000,,,,,,,,,13350,,,15350,,,,,,,,,,13350,,,15350,2024-02-01,2024-01-29
